username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
FilmArcade,10/20/2017 19:43,0,0,happy death day review tim,,#HappyDeathDayMovie #HappyDeathDay,9.21522e+17,-0.0516,0.368,0.349,0.283,NN,22
TheShieldIsLove,10/20/2017 19:43,0,0,got finally get see happy death day best part going amc get buttery popcorn,,,9.21522e+17,0.6124,0.171,0.346,0.482,PP,22
Tranphasmagoria,10/20/2017 19:41,0,2,ended going lego ritual happy death day themed triple hey,,,9.21522e+17,-0.0516,0.25,0.237,0.513,NN,22
Tchalllaa,10/20/2017 19:41,0,0,think imma go see marshall happy death day,,,9.21522e+17,-0.0516,0.287,0.272,0.441,NN,22
christinefriar,10/20/2017 19:40,0,10,excited say fun time watching happy death day,,,9.21522e+17,0.6705,0.225,0.543,0.231,PP,22
thaliegrace,10/20/2017 19:39,0,3,happy death day iconic,,,9.21521e+17,-0.0516,0.406,0.385,0.208,NN,22
im_breadbin,10/20/2017 19:39,0,1,im watching happy death day frens yass,,,9.21521e+17,-0.0516,0.31,0.294,0.397,NN,22
SpellDaSav,10/20/2017 19:39,0,0,happy death day,@quelby500,,9.21521e+17,-0.0516,0.453,0.43,0.116,NN,22
CatAsperge,10/20/2017 19:38,0,0,personne ne sait ce qui se tout le monde en moi,,#HappyDeathDay,9.21521e+17,-0.128,0.13,0.0,0.87,Neg,22
BabyboyPodcast,10/20/2017 19:38,0,1,congratulations happy death day number,,,9.21521e+17,0.6124,0.283,0.645,0.072,PP,22
JoelBeattie_,10/20/2017 19:37,0,0,happy death day definitely deserves place producers blumhouse rating,,,9.21521e+17,0.3612,0.239,0.393,0.368,PP,22
JordanHeustis,10/20/2017 19:37,1,1,happy death day daily vlog,,#266 #vlog #dailyvlog #towson #college #HappyDeathDay #SmallYouTuberArmy #nightout,9.21521e+17,-0.0516,0.368,0.349,0.283,NN,22
AlejandraCarly,10/20/2017 19:36,0,1,go see happy death day worth pls someone help,,,9.21521e+17,0.5719,0.223,0.549,0.229,PP,22
ayshadoeee,10/20/2017 19:35,0,0,pops got fire stick really fucking wit joint cult chucky happy death day good shit,,,9.2152e+17,-0.5106,0.374,0.249,0.377,Neg,22
visteriaa,10/20/2017 19:35,0,1,happy death day advertised black comedy,,,9.2152e+17,0.3182,0.298,0.473,0.229,PP,22
tjbl1986,10/20/2017 19:34,0,0,quick review premise groundhog day v slasher,@UniversalHorror,#HappyDeathDayMovie,9.2152e+17,0.0,0.0,0.0,1.0,NN,22
pieriortizquig,10/20/2017 19:34,0,0,quiero ver,,#HappyDeathDay,9.2152e+17,0.0,0.0,0.0,1.0,NN,22
TerrelleGraham,10/20/2017 19:33,0,0,happy death day movie review via,@YouTube,,9.2152e+17,-0.0516,0.336,0.319,0.345,NN,22
Anayeli_Macias,10/20/2017 19:33,4,2,really want go see happy death day,,,9.2152e+17,0.101,0.296,0.401,0.303,PP,22
UniversalMX,10/20/2017 19:33,7,38,disfruta esta semana como si fuera la de octubre en,,#HappyDeathDay,9.2152e+17,0.0,0.0,0.0,1.0,NN,22
GreatDestroyer_,10/20/2017 19:33,0,2,happy death day ending unbelievably thank god,,,9.2152e+17,0.6087,0.247,0.562,0.19,PP,22
ErinTaylor006,10/20/2017 19:32,0,1,happy death day good,,,9.2152e+17,0.4019,0.339,0.574,0.087,PP,22
KellyRinaldi,10/20/2017 19:32,0,0,liked video happy death day international trailer movieclips trailers,@YouTube,#1,9.21519e+17,0.3818,0.238,0.396,0.366,PP,22
cravingtee,10/20/2017 19:31,0,5,happy death day,,,9.21519e+17,-0.0516,0.453,0.43,0.116,NN,22
TheLlamaBlogs,10/20/2017 19:31,0,1,reviews new slasher happy death day armando new black comedy death,,,9.21519e+17,-0.3818,0.371,0.295,0.333,Neg,22
vicki38699136,10/20/2017 19:31,0,0,want see happy death day,,,9.21519e+17,0.0258,0.358,0.459,0.183,NN,22
iMuha_2,10/20/2017 19:31,0,0,happy death day,,,9.21519e+17,-0.0516,0.453,0.43,0.116,NN,22
SexToysEStore,10/20/2017 19:30,0,0,happy death day trailer,,,9.21519e+17,-0.0516,0.406,0.385,0.208,NN,22
thelumineer,10/20/2017 19:30,0,2,quick cheeky something like relive,,#HappyDeathDay,9.21519e+17,0.3612,0.0,0.385,0.615,PP,22
HeyUGuys,10/20/2017 19:30,1,1,groudhog slay horror movie today throw,,#happydeathday,9.21519e+17,-0.5719,0.425,0.0,0.575,Neg,22
bethsinsanity,10/20/2017 19:29,0,1,watched groundhog day happy death day one day brain whirring,,,9.21519e+17,-0.0516,0.25,0.237,0.513,NN,22
Ayesha11178,10/20/2017 19:28,0,0,loved played,@UniversalHorror @ddlovato,#Confident #HappyDeathDay,9.21519e+17,0.743,0.0,1.0,0.0,PP,22
Ayesha11178,10/20/2017 19:26,1,2,absolutely loved watching good,@UniversalHorror,#HappyDeathDay,9.21518e+17,0.8104,0.0,0.786,0.214,PP,22
JurassicGriffin,10/20/2017 19:25,0,1,happy death day solid moments thinking,,,9.21518e+17,0.1027,0.32,0.434,0.246,PP,22
iAmNELLEZ_,10/20/2017 19:25,0,0,happy death day,,,9.21518e+17,-0.0516,0.453,0.43,0.116,NN,22
mridej,10/20/2017 19:25,0,0,watched happy death day great jessica rothe hotter bill murray baby mask cuter,,,9.21518e+17,0.802,0.163,0.462,0.375,PP,22
MalibuCarley,10/20/2017 19:24,0,0,wanna see happy death day,,,9.21518e+17,-0.0516,0.368,0.349,0.283,NN,22
Thomson1811,10/20/2017 19:23,0,1,really good nice combination comedy chick recommend,,#HappyDeathDay,9.21517e+17,0.8826,0.0,0.79,0.21,PP,22
Courtney2tall,10/20/2017 19:22,1,1,lol wanna see happy death day,,,9.21517e+17,0.3818,0.291,0.485,0.224,PP,22
nutfunny,10/20/2017 19:21,0,0,happy death day sama devils whisper udah keluar,,,9.21517e+17,-0.5994,0.466,0.227,0.307,Neg,22
thelonelyldnr,10/20/2017 19:21,0,2,happy death day worst film year lol,,,9.21517e+17,-0.3612,0.457,0.371,0.171,Neg,22
forcingreys,10/20/2017 19:20,0,0,go au cinema voir happy death day,,,9.21516e+17,-0.0516,0.31,0.294,0.397,NN,22
basicallyIuke,10/20/2017 19:19,0,0,watched film knew,,,9.21516e+17,0.0,0.0,0.0,1.0,NN,22
crunchyfries_,10/20/2017 19:19,0,1,someone wanna go see happy death day give gas money,,,9.21516e+17,-0.0516,0.25,0.237,0.513,NN,22
HuckelCommaSean,10/20/2017 19:17,0,0,saw trailer happy death day seem like,,,9.21516e+17,0.3182,0.277,0.44,0.284,PP,22
llarose_,10/20/2017 19:16,0,0,gotta go get happy death day,,,9.21516e+17,-0.0516,0.336,0.319,0.345,NN,22
MullicaAnt,10/20/2017 19:16,1,5,happy death day shittiest movie ever waste wished died girl next,,,9.21516e+17,-0.9001,0.602,0.152,0.246,Neg,22
hancarr5,10/20/2017 19:16,0,9,seen happy death day go see,,,9.21515e+17,-0.0516,0.336,0.319,0.345,NN,22
barro_dwayne,10/20/2017 19:15,0,2,happy death day,,,9.21515e+17,-0.0516,0.453,0.43,0.116,NN,22
I_AmWillS,10/20/2017 19:15,0,3,jess went see happy death day predicted,,,9.21515e+17,-0.0516,0.31,0.294,0.397,NN,22
issaaaaaaay,10/20/2017 19:15,0,0,stuck nood ng happy death day,,,9.21515e+17,-0.296,0.468,0.294,0.238,Neg,22
RobbieMcPhee21,10/20/2017 19:14,1,0,yo happy death day actually awesome lol,,,9.21515e+17,0.7717,0.223,0.606,0.171,PP,22
Hayyy_C,10/20/2017 19:14,1,11,ok need see happy death day,,,9.21515e+17,0.25,0.305,0.461,0.234,PP,22
Ayesha11178,10/20/2017 19:14,0,0,watched absolutely loved dies times survives end,@UniversalHorror,#HappyDeathDay,9.21515e+17,0.6361,0.0,0.411,0.589,PP,22
FameAsser,10/20/2017 19:13,0,0,happy death day groundhog grisly update,,,9.21515e+17,-0.0516,0.336,0.319,0.345,NN,22
nugustay,10/20/2017 19:12,0,9,im going go see happy death day soon already tell gonna bad,,,9.21515e+17,-0.5719,0.368,0.184,0.448,Neg,22
psicth,10/20/2017 19:11,1,1,e mais uma vez cinema nos venceu happy death day df,@Arcoplex @arcoiriscinema @luizabcc,,9.21514e+17,-0.0516,0.25,0.237,0.513,NN,22
jpmv2020,10/20/2017 19:10,1,1,happy death day,,,9.21514e+17,-0.0516,0.453,0.43,0.116,NN,22
TomGall,10/20/2017 19:10,1,1,happy death day lot better great fun hour,,,9.21514e+17,0.8779,0.187,0.67,0.144,PP,22
Ken_is_Ice,10/20/2017 19:09,0,1,happy death day,,,9.21514e+17,-0.0516,0.453,0.43,0.116,NN,22
mmaaddii__15,10/20/2017 19:09,0,1,someone go see happy death day tomorrow,,,9.21514e+17,-0.0516,0.31,0.294,0.397,NN,22
vinastories,10/20/2017 19:08,0,15,ok watched happy death day shit crazy lmfaoo suspected killer still shook mad funny though,,,9.21514e+17,-0.8979,0.6,0.255,0.145,Neg,22
RMcHarrie,10/20/2017 19:08,0,5,happy death day worst film ever seen life,,,9.21513e+17,-0.6486,0.479,0.222,0.299,Neg,22
Aaron_stone26,10/20/2017 19:08,0,7,trying see happy death day tonight maaaannnnn,,,9.21513e+17,-0.0516,0.31,0.294,0.397,NN,22
roh_favaro,10/20/2017 19:07,0,0,happy death day,@CinemarkOficial,,9.21513e+17,-0.0516,0.453,0.43,0.116,NN,22
danii_appel,10/20/2017 19:06,3,5,wanna see happy death day,,,9.21513e+17,-0.0516,0.368,0.349,0.283,NN,22
howleyyyy,10/20/2017 19:06,0,1,canny make mind happy death day,,,9.21513e+17,-0.0516,0.336,0.319,0.345,NN,22
LURKERSLUVLEE,10/20/2017 19:04,0,1,wanna see madea still need see happy death day,,,9.21513e+17,-0.0516,0.267,0.253,0.479,NN,22
Robbap1,10/20/2017 19:04,0,1,quick movie review,@Ventchat @UniversalHorror @Turdhat2,#happydeathday #moviereview,9.21512e+17,0.0,0.0,0.0,1.0,NN,22
mayracarmona38,10/20/2017 19:03,0,1,happy death day tonight,,,9.21512e+17,-0.0516,0.406,0.385,0.208,NN,22
GMCpodcast,10/20/2017 19:03,0,1,embarrassing see tick expected opening weekend success,,#Jigsaw #ITmovie #HappyDeathDay,9.21512e+17,0.2732,0.23,0.327,0.442,PP,22
_mannymartz,10/20/2017 19:02,0,0,happy death day,,,9.21512e+17,-0.0516,0.453,0.43,0.116,NN,22
HaaveYouMetHan,10/20/2017 19:01,0,0,got back watching happy death day opening release decent movie excited watch,,,9.21512e+17,0.296,0.205,0.321,0.474,PP,22
cinematvmusic,10/20/2017 19:01,0,2,dear thank visionary happy death day thoughts,@creetureshow @ScottyLobdell,,9.21512e+17,0.8074,0.215,0.674,0.11,PP,22
MuhammadRizqiPS,10/20/2017 19:01,0,0,saya menambahkan video ke playlist happy death day,@YouTube,#MRPSRVM #2,9.21512e+17,-0.0516,0.287,0.272,0.441,NN,22
MuhammadRizqiPS,10/20/2017 19:01,0,0,happy death day,,#MRPSRVM #2,9.21512e+17,-0.0516,0.453,0.43,0.116,NN,22
reddirtreportOK,10/20/2017 19:00,0,1,happy death day red dirt report,,#RustysBigScreen,9.21511e+17,-0.3818,0.485,0.285,0.231,Neg,22
KarenSassyBelle,10/20/2017 19:00,0,2,seen happy death day,@Tamaraw68415067,,9.21511e+17,-0.0516,0.406,0.385,0.208,NN,22
AMCTheatres,10/20/2017 19:00,8,38,get ready one twisted get tix,,#HappyDeathDay,9.21511e+17,0.3612,0.0,0.333,0.667,PP,22
Yukan00,10/20/2017 18:59,0,0,happy death day better thought would dumb ass work killer though,@UniversalHorror,,9.21511e+17,-0.8555,0.564,0.248,0.188,Neg,22
jesseeeiaaan,10/20/2017 18:58,0,9,happy death day bad genius halaaaaaa,,,9.21511e+17,-0.5719,0.525,0.262,0.213,Neg,22
paigesanderss_,10/20/2017 18:58,0,0,happy death day,,,9.21511e+17,-0.0516,0.453,0.43,0.116,NN,22
missmota915_,10/20/2017 18:57,0,0,really really really want watch happy death day need friends,,,9.21511e+17,0.6484,0.204,0.482,0.314,PP,22
apanphan,10/20/2017 18:56,0,0,seeing happy death day pals today,,,9.21511e+17,-0.0516,0.336,0.319,0.345,NN,22
zhane711,10/20/2017 18:56,0,0,went see happy death day today gotta say movie amazing,,,9.2151e+17,0.5574,0.212,0.408,0.38,PP,22
kalliepearl,10/20/2017 18:56,0,12,biggest plot twist happy death day ringtone actually song like showed previews,,,9.2151e+17,0.3182,0.204,0.325,0.471,PP,22
amypartonmusic,10/20/2017 18:55,0,1,tbf happy death day exceeded expectations,,,9.2151e+17,-0.0516,0.336,0.319,0.345,NN,22
maaaloril,10/20/2017 18:55,1,1,wanna go see happy death day,,,9.2151e+17,-0.0516,0.336,0.319,0.345,NN,22
NikkiJoyce_,10/20/2017 18:55,0,7,wait see happy death day cinema,,,9.2151e+17,-0.0516,0.336,0.319,0.345,NN,22
LeosAMovieGuy,10/20/2017 18:54,0,0,playing catch last review surprisingly fun happy death day,,#AMovieGuy,9.2151e+17,0.7269,0.206,0.582,0.212,PP,22
kingjustin5,10/20/2017 18:54,1,1,want see happy death day,,,9.2151e+17,0.0258,0.358,0.459,0.183,NN,22
MaameAfibaBessa,10/20/2017 18:53,0,0,finally going watch,,#HappyDeathDay,9.2151e+17,0.0,0.0,0.0,1.0,NN,22
lovetaty2x,10/20/2017 18:53,0,0,wanna go see happy death day tomorrow,,,9.2151e+17,-0.0516,0.31,0.294,0.397,NN,22
vvanaaaaa,10/20/2017 18:53,0,0,happy death day already uuuu,,,9.2151e+17,-0.0516,0.368,0.349,0.283,NN,22
kosmo600,10/20/2017 18:52,0,0,apart happy death day isnt much else local multiplex next may watch bladerunner,,#films,9.21509e+17,-0.0516,0.21,0.199,0.591,NN,22
ShelbiChurch,10/20/2017 18:51,1,7,happy death day actually good,,,9.21509e+17,0.4019,0.312,0.528,0.16,PP,22
ihellochris,10/20/2017 18:51,0,0,si veo en el cine happy death day,,,9.21509e+17,-0.0516,0.287,0.272,0.441,NN,22
KevinKing_10,10/20/2017 18:51,0,1,wanna see happy death day,,,9.21509e+17,-0.0516,0.368,0.349,0.283,NN,22
Keith_TrillAF,10/20/2017 18:51,0,0,happy death day,,,9.21509e+17,-0.0516,0.453,0.43,0.116,NN,22
allvre,10/20/2017 18:50,0,6,happy announce cori using moviepass first time see happy death day,,,9.21509e+17,0.5423,0.202,0.383,0.415,PP,22
ifsrenjun,10/20/2017 18:50,0,0,vou assistir happy death day tomara que supere minhas expectativas,,,9.21509e+17,-0.0516,0.25,0.237,0.513,NN,22
sxmramirez_,10/20/2017 18:50,0,2,okay still seen happy death day making sad,,,9.21509e+17,-0.34,0.422,0.337,0.241,Neg,22
KatieHeymann,10/20/2017 18:49,2,5,watch download,,#HappyDeathDay #HappyDeathDayMovie,9.21509e+17,0.0,0.0,0.0,1.0,NN,22
SHESMACKSHARD,10/20/2017 18:49,0,0,watching happy death day cinemark robinson township,,,9.21509e+17,-0.0516,0.31,0.294,0.397,NN,22
RMonty721,10/20/2017 18:49,0,0,nice takes classic groundhog day story fun enjoyable little,,#HappyDeathDay,9.21509e+17,0.8402,0.0,0.6,0.4,PP,22
anakinandobiwan,10/20/2017 18:48,0,0,seeing happy death day personally,,,9.21509e+17,-0.0516,0.368,0.349,0.283,NN,22
buttvrcup,10/20/2017 18:48,0,0,acabo de ver happy death day dear thanks,,,9.21509e+17,0.6486,0.228,0.538,0.234,PP,22
_kelseyjae,10/20/2017 18:48,0,1,happy death day actually really good wait watch lmao,,,9.21509e+17,0.7841,0.198,0.548,0.254,PP,22
MarleyMillions,10/20/2017 18:48,0,0,tryna go movies w wanna see happy death day,,,9.21508e+17,-0.0516,0.287,0.272,0.441,NN,22
johnnevanss,10/20/2017 18:47,0,0,happy death day heart warming film,,,9.21508e+17,0.1027,0.32,0.434,0.246,PP,22
itsmanii_,10/20/2017 18:46,0,0,finally see happy death day,,,9.21508e+17,-0.0516,0.368,0.349,0.283,NN,22
ShadowCCB2,10/20/2017 18:46,0,0,friends invite watch happy death day want watch choose one,,,9.21508e+17,0.5859,0.21,0.522,0.269,PP,22
AndyWestCoastt,10/20/2017 18:46,0,0,happy death day anybody,,,9.21508e+17,-0.0516,0.406,0.385,0.208,NN,22
IndigoWolfiee,10/20/2017 18:44,0,0,happy death day fantastic impressed visuals also constant,@UniversalHorror,,9.21508e+17,0.7579,0.213,0.568,0.219,PP,22
electricload,10/20/2017 18:43,0,0,added video playlist happy death day movie review,@YouTube,,9.21507e+17,-0.0516,0.287,0.272,0.441,NN,22
electricload,10/20/2017 18:43,0,0,liked video happy death day movie review,@YouTube,,9.21507e+17,0.3818,0.271,0.451,0.278,PP,22
angelcatsiel,10/20/2017 18:43,0,0,brilliant omg loved,,#HappyDeathDay,9.21507e+17,0.8271,0.0,0.885,0.115,PP,22
HobbesFalls,10/20/2017 18:42,0,0,lot definitely future addition dvd,,#HappyDeathDay,9.21507e+17,0.4019,0.0,0.403,0.597,PP,22
beforekianfalls,10/20/2017 18:42,0,1,gonna watch happy death day,,,9.21507e+17,-0.0516,0.368,0.349,0.283,NN,22
fentynarcotics,10/20/2017 18:41,0,0,frankly quite rude people currently watching happy death day theaters,,,9.21507e+17,-0.5413,0.402,0.207,0.391,Neg,22
_brndy,10/20/2017 18:41,0,0,wow need go see happy death day,,,9.21507e+17,0.5574,0.253,0.487,0.26,PP,22
denfriend2,10/20/2017 18:41,0,0,killer girl cupcake,,,9.21507e+17,-0.6486,0.683,0.0,0.317,Neg,22
first_jade,10/20/2017 18:40,0,0,watched boo madea got cheesy halloween fun go scary stuff still gotta watch happy death day,,,9.21507e+17,-0.0258,0.272,0.268,0.46,NN,22
markiiejay,10/20/2017 18:40,0,1,happy death day fuck,,,9.21506e+17,-0.5719,0.612,0.306,0.083,Neg,22
aaurilio23,10/20/2017 18:40,3,8,hear one happy death day trailer gonna lose damn mind,,,9.21506e+17,-0.6808,0.489,0.195,0.316,Neg,22
VonGogh_,10/20/2017 18:38,0,0,go see happy death day kingsman havent,,,9.21506e+17,-0.0516,0.31,0.294,0.397,NN,22
Not6THCDH,10/20/2017 18:38,1,1,believe room mate kills bantz,,#HappyDeathDay,9.21506e+17,-0.5423,0.467,0.0,0.533,Neg,22
mireyalee_,10/20/2017 18:38,0,0,wants take movies watch happy death day,,,9.21506e+17,-0.0516,0.31,0.294,0.397,NN,22
hentaihtml,10/20/2017 18:38,0,3,wow im watching happy death day theyre using mother mother song,,,9.21506e+17,0.5574,0.201,0.387,0.412,PP,22
TheDevilsEyes1,10/20/2017 18:37,0,0,happy death day,,#,9.21506e+17,-0.0516,0.453,0.43,0.116,NN,22
valdemar1434,10/20/2017 18:37,0,1,happy death day estuvo muy pero buena,,,9.21506e+17,-0.0516,0.31,0.294,0.397,NN,22
mikebrown924,10/20/2017 18:36,0,1,added video playlist days horror happy death day,@YouTube,#11,9.21506e+17,-0.5994,0.466,0.227,0.307,Neg,22
feelingraceful,10/20/2017 18:36,0,3,happy death day super definitely recommend holiday season,,,9.21505e+17,0.891,0.182,0.724,0.093,PP,22
ChelSimone_,10/20/2017 18:36,1,1,want go see happy death day,,,9.21505e+17,0.0258,0.328,0.42,0.252,NN,22
carolmarques04,10/20/2017 18:35,0,0,happy death day,,#trakt,9.21505e+17,-0.0516,0.453,0.43,0.116,NN,22
Sephton_098,10/20/2017 18:33,0,1,fancy lass happy death day,,,9.21505e+17,-0.0516,0.368,0.349,0.283,NN,22
Scottehhh,10/20/2017 18:33,0,0,loved cracking nice length long need,,#HappyDeathDay,9.21505e+17,0.7717,0.0,0.626,0.374,PP,22
LoganKenny1,10/20/2017 18:33,3,18,absolutely surprise loved happy death day,,,9.21505e+17,0.7674,0.237,0.641,0.122,PP,22
sampctn,10/20/2017 18:33,0,2,happy death day sooo good,,,9.21505e+17,0.4019,0.312,0.528,0.16,PP,22
beritagar,10/20/2017 18:32,0,0,happy death day menurut kritikus,,,9.21504e+17,-0.0516,0.368,0.349,0.283,NN,22
simranseejiram,10/20/2017 18:31,0,0,happy death day,,,9.21504e+17,-0.0516,0.453,0.43,0.116,NN,22
JonnyFillmore96,10/20/2017 18:31,0,0,happy death day actually alright,,,9.21504e+17,0.2023,0.336,0.491,0.172,PP,22
Matty503,10/20/2017 18:29,0,1,weeks movie mountain happy death day geostorm tonight,,,9.21504e+17,-0.0516,0.287,0.272,0.441,NN,22
MrMovieBuffYT,10/20/2017 18:29,0,0,seen happy death day r u going review,,,9.21504e+17,-0.0516,0.336,0.319,0.345,NN,22
kieran_nee,10/20/2017 18:29,0,0,happy death day pretty fun mix scream groundhog little predictable still,,,9.21504e+17,0.5574,0.289,0.447,0.263,PP,22
unapologeticzee,10/20/2017 18:29,0,0,happy death day horror suspense,,,9.21504e+17,-0.5994,0.571,0.278,0.15,Neg,22
jessannewill,10/20/2017 18:29,0,5,yo happy death day fire piece cinematic genius one tell,,,9.21504e+17,-0.3818,0.371,0.218,0.412,Neg,22
Itani,10/20/2017 18:28,0,73,happy death day enjoyed,,,9.21503e+17,0.4767,0.328,0.588,0.084,PP,22
gesquared,10/20/2017 18:28,0,1,last week went see bladerunner accidentally walked happy death day moment figures killed,,,9.21503e+17,-0.7964,0.46,0.157,0.383,Neg,22
MattyTingles,10/20/2017 18:28,1,3,weeks movie mountain happy death day geostrom tonight,,,9.21503e+17,-0.0516,0.287,0.272,0.441,NN,22
Meem_whisperer,10/20/2017 18:27,0,0,happy death day uma boa bue cringe tipo ver se tiverem mais nada para mas,,,9.21503e+17,-0.0516,0.189,0.18,0.631,NN,22
ABlackenedGhost,10/20/2017 18:27,0,0,dunno im happy disappointed guessed end happy death day time saw im didnt even needa see,,,9.21503e+17,0.1027,0.265,0.28,0.455,PP,22
_BaileyHuckaby,10/20/2017 18:27,0,1,happy death day surprisingly definitely recommend,,,9.21503e+17,0.7351,0.244,0.694,0.063,PP,22
BeyElite,10/20/2017 18:26,0,4,happy death day good hm,,,9.21503e+17,0.4019,0.312,0.528,0.16,PP,22
mattyroden,10/20/2017 18:26,0,1,happy death day good horror movies,,,9.21503e+17,-0.25,0.469,0.407,0.123,Neg,22
CinemaHorror,10/20/2017 18:25,0,0,happy death day tv spot number,,,9.21503e+17,0.0258,0.328,0.42,0.252,NN,22
byronclaw,10/20/2017 18:24,0,1,told someone happy death day kill hahaha response,,,9.21502e+17,-0.3182,0.432,0.367,0.201,Neg,22
geeztori,10/20/2017 18:24,0,0,happy death day,,,9.21502e+17,-0.0516,0.453,0.43,0.116,NN,22
Romain_Ch,10/20/2017 18:24,0,1,sympathique si la fin tombe un peu,,#HappyDeathDay,9.21502e+17,0.0,0.0,0.0,1.0,NN,22
Darryl_Moyo,10/20/2017 18:24,0,0,really good,,#HappyDeathDay,9.21502e+17,0.4927,0.0,0.762,0.238,PP,22
kayleeee,10/20/2017 18:22,0,0,neutral,,,9.21502e+17,0.0,0.0,0.0,1.0,NN,22
dope_sheldon,10/20/2017 18:22,0,2,happy death day lame af fr,,,9.21502e+17,-0.4588,0.5,0.276,0.224,Neg,22
ayo__ggarcia,10/20/2017 18:20,0,0,happy death day,,,9.21501e+17,-0.0516,0.453,0.43,0.116,NN,22
losthiwayhotel,10/20/2017 18:20,0,0,went happy death day zero expectations smiled start high,,,9.21501e+17,0.5106,0.228,0.421,0.351,PP,22
ry_animator,10/20/2017 18:19,0,1,review happy death day,@letterboxd,,9.21501e+17,-0.0516,0.406,0.385,0.208,NN,22
AbbieConnellyy,10/20/2017 18:19,0,16,happy death day far one thee worst things av ever seen life,,,9.21501e+17,-0.6486,0.386,0.179,0.435,Neg,22
kydbye,10/20/2017 18:19,0,0,happy death day good movie,,,9.21501e+17,0.4019,0.312,0.528,0.16,PP,22
iShineForDemii,10/20/2017 18:19,0,0,reaction heard playing movie happy death day,,,9.21501e+17,0.1531,0.291,0.41,0.299,PP,22
Pizzapooppoop,10/20/2017 18:19,0,1,saw surprised live poster,@UniversalHorror,,9.21501e+17,0.2263,0.0,0.388,0.612,PP,22
BenjaminMyers,10/20/2017 18:18,0,0,happy death day inspired make new horror classic phone dead,,,9.21501e+17,-0.7184,0.5,0.29,0.21,Neg,22
KJCrighton,10/20/2017 18:17,0,1,despite figuring pretty loved pure simple loved,@Happydeathday,#HappyDeathDay,9.21501e+17,-0.8368,0.69,0.0,0.31,Neg,22
nellya_19,10/20/2017 18:15,0,0,gonna watch happy death day later,,,9.215e+17,-0.0516,0.336,0.319,0.345,NN,22
letmelovemetria,10/20/2017 18:15,0,2,got done watching happy death day played confident sjjdjk,,,9.215e+17,0.6597,0.214,0.511,0.275,PP,22
losthiwayhotel,10/20/2017 18:14,0,0,happy death day total,,,9.215e+17,-0.0516,0.406,0.385,0.208,NN,22
ManiLazic,10/20/2017 18:14,0,0,lmao said everyone go see happy death day,@heavier_things,,9.215e+17,0.5719,0.236,0.461,0.303,PP,22
Jordifreeman,10/20/2017 18:13,0,0,watched happy death day pretty good actually quite popcorns,,,9.215e+17,0.7096,0.209,0.524,0.267,PP,22
_lukepoulton,10/20/2017 18:13,1,1,happy death day possibly worst film ever watched,,,9.215e+17,-0.6486,0.479,0.222,0.299,Neg,22
JosephConners,10/20/2017 18:12,1,14,went see happy death day tonight prior knowledge like reviewers said groundhog day meets good fun friday night,,,9.21499e+17,0.8176,0.133,0.423,0.444,PP,22
