username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
scitecho,10/13/2017 18:31,0,0,review fun forgettable happy death day,,,9.19e+17,0.4767,0.281,0.504,0.216,PP,30
iammoreliag,10/13/2017 18:31,0,0,quien quiere ir conmigo al cine para ver happy death day,,,9.19e+17,-0.0516,0.235,0.223,0.542,NN,30
bdnews24,10/13/2017 18:31,0,0,happy death day pretty forgettable,,,9.19e+17,0.4588,0.305,0.539,0.156,PP,30
POPSUGAREnt,10/13/2017 18:31,0,2,get people need,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
TheJdRebel,10/13/2017 18:31,1,3,mgr let see something thank,,#HappyDeathDay,9.19e+17,0.3612,0.0,0.385,0.615,PP,30
iHoIIywoodNews,10/13/2017 18:31,0,0,weekend box happy death day scaring bow,,,9.19e+17,-0.4767,0.469,0.255,0.276,Neg,30
cameradoll,10/13/2017 18:31,0,0,happy see,,#fridaythe13th #happydeathday,9.19e+17,0.5719,0.0,0.787,0.213,PP,30
JordanDaStoner,10/13/2017 18:30,0,1,happy death day fun tonight,,,9.19e+17,0.4767,0.302,0.543,0.155,PP,30
thebeautyshaman,10/13/2017 18:30,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP,30
maireadcahill_,10/13/2017 18:30,2,4,need know happy death day filmed campus go see,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN,30
JohnnieUcom,10/13/2017 18:30,1,0,cake tasty movie review tonight,@decodrive,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
lexxnicol_,10/13/2017 18:30,1,2,really wanna go see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
jasonleo83,10/13/2017 18:30,0,0,happy death day like us,@fb,,9.19e+17,0.3182,0.322,0.512,0.165,PP,30
Natalie_G011,10/13/2017 18:29,0,0,neutral,,#HappyFridayThe13th #HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
_Angelinaa1,10/13/2017 18:29,0,0,niggers layla n dana going state garden see happy death day lol,,,9.19e+17,0.3818,0.212,0.353,0.435,PP,30
ThatGirlShylee,10/13/2017 18:29,0,0,everyone busy want go watch happy death day tonight,,,9.19e+17,0.0258,0.262,0.336,0.403,NN,30
mkcacciatore,10/13/2017 18:29,1,10,see another happy death day breaking,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
smiewl2,10/13/2017 18:29,0,0,happy death day pretty forgettable gizmodo,,,9.19e+17,0.4588,0.283,0.5,0.217,PP,30
Kimmie_kayy,10/13/2017 18:29,0,3,ending happy death day left mad first lol,,,9.19e+17,-0.1531,0.403,0.369,0.227,Neg,30
MSDTechNews,10/13/2017 18:29,0,0,happy death day pretty forgettable,,,9.19e+17,0.4588,0.305,0.539,0.156,PP,30
dustbindubba,10/13/2017 18:29,0,0,happy death day pretty forgettable,,,9.19e+17,0.4588,0.305,0.539,0.156,PP,30
NOLAnews,10/13/2017 18:29,0,0,happy death day need know movies minutes,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
lando2k15,10/13/2017 18:29,0,0,nice,@RubyModine,#HappyDeathDay,9.19e+17,0.4215,0.0,1.0,0.0,PP,30
adriandatboii8,10/13/2017 18:28,0,0,neutral,,#FridayThe13th #HappyDeathDay #FridayFeeling #SurviveAHorrorMovieIn5Words,9.19e+17,0.0,0.0,0.0,1.0,NN,30
ckrchannelnews,10/13/2017 18:28,0,0,happy death day pretty forgettable via gizmodo,,,9.19e+17,0.4588,0.264,0.466,0.27,PP,30
juanmonito12,10/13/2017 18:28,0,0,want go watch happy death day today,,,9.19e+17,0.0258,0.302,0.388,0.31,NN,30
TkusNeger,10/13/2017 18:28,0,0,happy death day trailers clips movieclips trailer,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
liiizzziiieee_,10/13/2017 18:28,0,0,going see happy death day babes,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
iamkamrynchin,10/13/2017 18:28,0,1,happy death day good movie,,,9.19e+17,0.4019,0.312,0.528,0.16,PP,30
My_Showbiz,10/13/2017 18:28,0,0,happy death day trailers clips movieclips trailer via,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN,30
geoffjBYU,10/13/2017 18:28,0,1,saw happy death day yesterday super dumb also pretty amusing campy,@gfrenn,,9.19e+17,0.7351,0.281,0.523,0.195,PP,30
igotdefeverman,10/13/2017 18:28,0,3,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
lulbryy,10/13/2017 18:28,1,0,someone go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
mea_plt,10/13/2017 18:28,0,3,kinda want watch happy death day,,,9.19e+17,-0.1171,0.344,0.392,0.264,Neg,30
_kayezee,10/13/2017 18:27,0,0,happy death day think,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
taytheinfamous,10/13/2017 18:27,1,1,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
STARTHESTAR,10/13/2017 18:27,0,1,happy death day look crazy needs see,,,9.19e+17,-0.3818,0.45,0.264,0.286,Neg,30
HiChewDrew,10/13/2017 18:27,0,0,wanna go watch happy death day one go,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN,30
Gizmodo,10/13/2017 18:27,3,8,happy death day pretty forgettable,,,9.19e+17,0.4588,0.305,0.539,0.156,PP,30
Chloepusheen13,10/13/2017 18:27,0,0,excited happy death day many couldnt stand,,,9.19e+17,0.296,0.279,0.436,0.286,PP,30
JDarby111,10/13/2017 18:27,0,0,happy death day unexpectedly great horror movie go see tonight popsugar,,#entertainment,9.19e+17,0.0516,0.339,0.348,0.313,NN,30
nanner711,10/13/2017 18:26,0,4,cant wait happy death day ads stop playing,,,9.19e+17,-0.0649,0.368,0.35,0.283,Neg,30
morganmartt,10/13/2017 18:26,3,7,tryna see happy death day tn,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
_JonathanDGAF,10/13/2017 18:26,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
Celebz777,10/13/2017 18:26,0,0,movie die repeat happy death day,,#MovieIndustryNews,9.19e+17,-0.6249,0.538,0.255,0.207,Neg,30
io9,10/13/2017 18:26,1,4,review fun forgettable happy death day,,,9.19e+17,0.4767,0.281,0.504,0.216,PP,30
KeepingUpWithJ0,10/13/2017 18:26,0,0,sooooo wanna see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
SpunkyTomato,10/13/2017 18:25,0,3,anyone else sick ad says every,,#HappyDeathDay,9.19e+17,-0.5106,0.398,0.0,0.602,Neg,30
400__taylor,10/13/2017 18:25,0,0,seeing happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
henrywong02,10/13/2017 18:25,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
shaidaddy_2,10/13/2017 18:25,1,0,got card mail skeptical went theater got ticket happy death day,@MoviePass,,9.19e+17,-0.3612,0.346,0.207,0.447,Neg,30
funtube168,10/13/2017 18:25,0,0,share happy death day trailers clips movieclips trailer,,,9.19e+17,0.25,0.264,0.399,0.338,PP,30
lauren_valeriee,10/13/2017 18:24,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
MovieRatsBlog,10/13/2017 18:24,0,0,neutral,,#HappyDeathDay #FridayThe13th #Manchild #Childman #launchpad,9.19e+17,0.0,0.0,0.0,1.0,NN,30
0fficialgilbert,10/13/2017 18:24,0,1,wait see happy death day tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
rakikiii,10/13/2017 18:24,0,0,trying go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
indiachanel_,10/13/2017 18:24,1,0,happy death day came oh shit tryna go see hoe,,,9.19e+17,-0.5859,0.412,0.203,0.385,Neg,30
trexmantweets,10/13/2017 18:24,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP,30
HJMO1987,10/13/2017 18:24,0,0,esperando que salga esta happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
Allisterrr,10/13/2017 18:23,0,0,excited see happy death day,,,9.19e+17,0.296,0.325,0.508,0.167,PP,30
Sierragabbert3,10/13/2017 18:23,0,0,going go see happy death day tonight tomrrow nervous see even friday,,,9.19e+17,-0.3182,0.321,0.198,0.481,Neg,30
itsADRI_toyou,10/13/2017 18:23,0,0,wanna go see happy death day kinda iffy friday lol,,,9.19e+17,0.3262,0.228,0.364,0.408,PP,30
MrDialtone,10/13/2017 18:23,2,2,fuck happy death day,,,9.19e+17,-0.5719,0.612,0.306,0.083,Neg,30
Onney14,10/13/2017 18:23,0,0,wish going movies tonight see happy death day,,,9.19e+17,0.3612,0.255,0.418,0.327,PP,30
RyanTheHoly,10/13/2017 18:23,3,4,happy death day worth,,,9.19e+17,0.1779,0.371,0.533,0.095,PP,30
blvckayshv,10/13/2017 18:23,0,0,iz happy death day good movie,,,9.19e+17,0.4019,0.289,0.489,0.222,PP,30
kaaykassandra,10/13/2017 18:22,0,2,want go see happy death day,,,9.19e+17,0.0258,0.328,0.42,0.252,NN,30
wannabeash2,10/13/2017 18:22,0,1,really wanna see happy death day like know thirsty movie,,,9.19e+17,0.3744,0.225,0.372,0.403,PP,30
Horrorfangirlxx,10/13/2017 18:22,0,0,watch happy death day xoxo,,#soexcited,9.19e+17,0.5859,0.287,0.566,0.147,PP,30
JIMINS14k,10/13/2017 18:22,0,1,wanna see happy death day bc,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
_SincerelySaye,10/13/2017 18:22,1,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
SummerMck_,10/13/2017 18:22,0,1,want see happy death day,,,9.19e+17,0.0258,0.358,0.459,0.183,NN,30
DaddyOctober,10/13/2017 18:22,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
BustyScientist,10/13/2017 18:22,0,1,neutral,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
moozerd,10/13/2017 18:22,0,0,blumhouse productions get flikt het weer met happy death day groundhog,,,9.19e+17,-0.0516,0.235,0.223,0.542,NN,30
SourNSassy,10/13/2017 18:22,0,0,gonna go get drunk see happy death day,,,9.19e+17,-0.3818,0.42,0.247,0.333,Neg,30
LAMEassJESS,10/13/2017 18:21,0,0,watch happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
tastfilm,10/13/2017 18:21,0,0,glad happy death day good see might shifting back horror take,,,9.19e+17,0.25,0.328,0.414,0.259,PP,30
hannahzinn15,10/13/2017 18:21,2,3,wanna go movies see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
tonybauss,10/13/2017 18:21,2,0,go see happy death day plz,,,9.19e+17,0.0258,0.328,0.42,0.252,NN,30
Elsinore1616,10/13/2017 18:21,0,0,perfect way spend friday happy death day movie nice mix bei cinemark century,@UniversalHorror,,9.19e+17,0.743,0.169,0.442,0.39,PP,30
studmuffin237,10/13/2017 18:21,1,1,wants see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
CourtneyAndy86,10/13/2017 18:21,0,0,welllll babysitter netflix happy death day probably free,,,9.19e+17,0.4767,0.245,0.44,0.314,PP,30
LovelyZena,10/13/2017 18:21,1,2,fun liked,,#HappyDeathDay,9.19e+17,0.7269,0.0,1.0,0.0,PP,30
mykaitherine,10/13/2017 18:21,0,1,happy death day love kara danvers,,,9.19e+17,0.6124,0.264,0.534,0.203,PP,30
ValynCR,10/13/2017 18:21,0,0,seeing happy death day rn,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
JrSmoochez,10/13/2017 18:20,0,0,planning go see,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
Nagto87rambles,10/13/2017 18:20,0,0,today happy death day releasing today since disliked trailers thought going dumb,,,9.19e+17,-0.7351,0.458,0.171,0.37,Neg,30
LovelyZena,10/13/2017 18:20,0,0,neutral,,,9.19e+17,0.0,0.0,0.0,1.0,NN,30
JesseBafia,10/13/2017 18:20,1,4,going watch happy death day first feature title going director,,#FridayThe13th,9.19e+17,-0.0516,0.25,0.237,0.513,NN,30
giveT0NEdome,10/13/2017 18:20,7,2,trynna watch happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
AndyTolsky,10/13/2017 18:20,0,0,interest come ya next week,,#HappyDeathDay #TheForeigner #Geostorm,9.19e+17,0.4588,0.0,0.429,0.571,PP,30
MovieTimesAU,10/13/2017 18:20,0,0,neutral,@keithlovemovies,#HappyDeathDay #FilmReview #MovieTimes #Contributor,9.19e+17,0.0,0.0,0.0,1.0,NN,30
Alice77Winn,10/13/2017 18:20,0,0,happy death day first die die,,,9.19e+17,-0.8402,0.672,0.213,0.115,Neg,30
__KiDouble00,10/13/2017 18:19,4,0,really wanna go see happy death day nobody go,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN,30
CineGrades,10/13/2017 18:19,0,0,happy death day inventive comedy horror blend highly,@jessica_rothe,,9.19e+17,-0.34,0.427,0.348,0.225,Neg,30
The4664,10/13/2017 18:19,0,0,jeg kunne lide en video happy death day movie review double toasted,@YouTube,,9.19e+17,-0.0516,0.222,0.21,0.568,NN,30
AlanSarapa,10/13/2017 18:19,0,1,enjoyed happy death day though guess killer pretty,,,9.19e+17,0.25,0.383,0.477,0.14,PP,30
its_jeff_time,10/13/2017 18:19,0,11,happy death day natural peak creepy version song movie trend,,,9.19e+17,0.3182,0.228,0.363,0.409,PP,30
nerdround,10/13/2017 18:18,0,0,killer happy death day ending explained uboii,,#happydeathday #HappyDeathDayMovie #endingexplained #youtube,9.19e+17,-0.6705,0.516,0.233,0.252,Neg,30
myselman,10/13/2017 18:18,0,0,wanna go watch happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
MrBusby4o8,10/13/2017 18:18,0,1,happy death day entertaining,,#BusbyAtTheMovies,9.19e+17,0.4019,0.339,0.574,0.087,PP,30
yea_lexx,10/13/2017 18:18,0,0,going see happy death day tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
CamMarooni,10/13/2017 18:17,0,0,fixed foreign country fire said gun air near international customs building,,#HappyDeathDay,9.19e+17,-0.5859,0.348,0.0,0.652,Neg,30
MA9IO,10/13/2017 18:17,0,0,going see happy death day today,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
godzineblog,10/13/2017 18:17,0,0,currently,,#HappyDeathDay #Fresh #Tomatometer,9.19e+17,0.0,0.0,0.0,1.0,NN,30
toki_dou,10/13/2017 18:17,0,0,happy death day death director days shoot key scene,,#39 #39,9.19e+17,-0.7579,0.54,0.196,0.265,Neg,30
xoxodollyy,10/13/2017 18:16,1,0,friday movie happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
flavorsgone,10/13/2017 18:16,0,0,friend asked go see happy death day movie today said yes bc bored tired wanna get,,,9.19e+17,0.1779,0.312,0.337,0.351,PP,30
MahonesLane,10/13/2017 18:16,0,0,happy death day deserved promo got,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
jaaymackk07,10/13/2017 18:16,4,6,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
AlexTheULF,10/13/2017 18:16,0,0,avi scarier stupid mask happy death day,@IDlOT_TEEN,,9.19e+17,-0.5574,0.487,0.247,0.267,Neg,30
_XO_TheWeeknd_,10/13/2017 18:16,0,1,go see happy death day,@longlivemeezy,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
airhiezcbrr,10/13/2017 18:16,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
mlgsmokers,10/13/2017 18:16,0,0,currently,,#HappyDeathDay #Fresh #Tomatometer,9.19e+17,0.0,0.0,0.0,1.0,NN,30
brianaahh___,10/13/2017 18:16,0,0,fuck happy death day wanna see jigsaw,,,9.19e+17,-0.5719,0.49,0.245,0.265,Neg,30
sleepyskunk,10/13/2017 18:16,1,11,alternate title happy death day featured dvd cash grab,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN,30
stnlyuris,10/13/2017 18:16,0,1,happy death day tickets sold got reserved seats thank god,,,9.19e+17,0.5267,0.214,0.456,0.33,PP,30
BlackGirlNerds,10/13/2017 18:16,2,10,bgn tora chats stars happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
Princess_Dime_,10/13/2017 18:16,0,2,tryna see happy death day somebodies son,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
megalicious_97,10/13/2017 18:16,0,1,need girlfriend go see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
Twit_Reviewer,10/13/2017 18:15,1,1,die repeat happy death day review,,,9.19e+17,-0.6249,0.538,0.255,0.207,Neg,30
deandra_elise,10/13/2017 18:15,0,0,happy death day tonight,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
AlexisHorrell99,10/13/2017 18:15,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
Your_girlLexi,10/13/2017 18:15,0,1,want go see happy death day,,,9.19e+17,0.0258,0.328,0.42,0.252,NN,30
bellamyslane,10/13/2017 18:15,0,0,happy death day amazing,,,9.19e+17,0.5574,0.315,0.605,0.081,PP,30
MovieCriticFeed,10/13/2017 18:15,0,0,reviews movie die repeat happy death day kcci des moines,,#Movie,9.19e+17,-0.6249,0.422,0.2,0.378,Neg,30
MovieCriticFeed,10/13/2017 18:15,0,0,reviews movie happy death day party know wanted sun current,,#Movie,9.19e+17,0.3612,0.225,0.37,0.405,PP,30
Pink_Susie,10/13/2017 18:15,3,1,want go see happy death day,,,9.19e+17,0.0258,0.328,0.42,0.252,NN,30
tanasvsquad,10/13/2017 18:15,0,3,movies watching happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
DigitalHeretik,10/13/2017 18:15,0,0,liked video happy death day live,@YouTube,,9.19e+17,0.3818,0.291,0.485,0.224,PP,30
KCCINews,10/13/2017 18:15,0,0,movie die repeat happy death day,,,9.19e+17,-0.6249,0.538,0.255,0.207,Neg,30
chollywoodtube,10/13/2017 18:15,0,0,happy death day like us,@fb,,9.19e+17,0.3182,0.322,0.512,0.165,PP,30
MovioHQ,10/13/2017 18:15,0,0,weekend forecast happy death day challenge runner,@BoxOfficePro,#BoxOffice,9.19e+17,0.0258,0.302,0.388,0.31,NN,30
_Ejxiv,10/13/2017 18:14,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
ogtrapstyle,10/13/2017 18:14,0,1,seein happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
pluginwxlliams,10/13/2017 18:14,0,0,seen happy death day probably top best films seen year,,,9.19e+17,0.7003,0.199,0.495,0.306,PP,30
lexy_pinkerman,10/13/2017 18:14,0,18,u want see happy death day tonight hmu tickets already paid caleb u get ditching,,,9.19e+17,0.0258,0.206,0.265,0.529,NN,30
BabyyArri,10/13/2017 18:14,0,0,think wanna go see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
KillerBeyonce,10/13/2017 18:14,0,0,offense killer happy death day obvious,,,9.19e+17,-0.7579,0.642,0.233,0.126,Neg,30
JudgeDread88,10/13/2017 18:14,0,0,happy death day stupidest movie ever seen,,,9.19e+17,-0.5574,0.487,0.247,0.267,Neg,30
WhyWebsCoM,10/13/2017 18:14,0,0,happy death day trailers clips,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
totemlydrunkctr,10/13/2017 18:14,0,1,amc south barrington happy death day south il,@amctheatres,,9.19e+17,-0.0516,0.287,0.272,0.441,NN,30
farmer_john01,10/13/2017 18:14,0,0,saw could go back stop seeing,,#HappyDeathDay,9.19e+17,-0.296,0.306,0.0,0.694,Neg,30
alyciamariee5,10/13/2017 18:13,0,0,really hope movie ass,,#happydeathday,9.19e+17,-0.1458,0.42,0.356,0.223,Neg,30
PaulsEgo,10/13/2017 18:13,3,12,happy death day live,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
Kdmariie,10/13/2017 18:13,0,0,went see happy death day scary scared get car go make,,,9.19e+17,-0.743,0.483,0.179,0.338,Neg,30
diianaa__ruiiz,10/13/2017 18:13,1,1,wanna go watch happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
dennisculver,10/13/2017 18:13,0,1,saw happy death day studiobros everything hoped good,,,9.19e+17,0.6486,0.228,0.538,0.234,PP,30
EthanDaGoat,10/13/2017 18:13,0,2,trynna see happy death day tonight something,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
samgurra,10/13/2017 18:13,0,0,neutral,,#HappyDeathDay #Friday13,9.19e+17,0.0,0.0,0.0,1.0,NN,30
caaitlinnp,10/13/2017 18:13,0,0,happy death day tonightttt,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
laurynnellstrom,10/13/2017 18:13,0,2,really want see happy death day tonight,,,9.19e+17,0.1672,0.29,0.413,0.297,PP,30
ChantelleKLeon,10/13/2017 18:13,0,3,happy death day fricken stupid good twists,,,9.19e+17,-0.1779,0.432,0.391,0.178,Neg,30
AlanaMarie0325,10/13/2017 18:12,0,2,wants go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
trendinaliaCA,10/13/2017 18:12,0,0,top trends past new mutants happy death day mindhunter cdt,,,9.19e+17,0.1531,0.238,0.335,0.427,PP,30
reydeoco,10/13/2017 18:12,0,0,wait,,,9.19e+17,0.0,0.0,0.0,1.0,NN,30
___imraven,10/13/2017 18:12,5,1,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
Barry_Cinemas,10/13/2017 18:12,0,0,happy death day starts tonight gem,,#barrycinemas #happydeathday,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
The_Rubix_Noob,10/13/2017 18:12,0,1,watched happy death day thought pretty first thought killer actual,,,9.19e+17,-0.3182,0.389,0.327,0.284,Neg,30
FocusDesignz,10/13/2017 18:12,0,0,happy death day trailer movieclips trailers,,#1,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
lauraag20,10/13/2017 18:12,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
_xoade,10/13/2017 18:12,0,0,gnna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
grace_gurinian,10/13/2017 18:12,0,0,really want see happy death day movie,,,9.19e+17,0.1672,0.29,0.413,0.297,PP,30
mickieg1994,10/13/2017 18:12,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP,30
_TheMovieMan,10/13/2017 18:12,0,0,bad weekend,,#TheForeigner #HappyDeathDay #MarshallMovie,9.19e+17,-0.5423,0.778,0.0,0.222,Neg,30
analuisaa_99,10/13/2017 18:12,0,3,happy death day dos melhores filmes de sempreeee,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN,30
Laa_fun_lin,10/13/2017 18:12,0,0,neutral,,,9.19e+17,0.0,0.0,0.0,1.0,NN,30
joel_jallery,10/13/2017 18:11,0,0,watching happy death day carmike,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
Mintygreen16,10/13/2017 18:11,0,1,watch happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN,30
ChasingCinema,10/13/2017 18:11,0,0,happy death day chet buchanan morning zoo via,@YouTube,,9.19e+17,-0.0516,0.287,0.272,0.441,NN,30
RottenTomatoes,10/13/2017 18:11,44,85,currently,,#HappyDeathDay #Fresh #Tomatometer,9.19e+17,0.0,0.0,0.0,1.0,NN,30
LOVELADONNIS,10/13/2017 18:11,0,0,one seen happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
RakiahSB,10/13/2017 18:11,0,4,wants go see,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
katrinamessmer,10/13/2017 18:11,0,2,talk creepy people walking happy death day,,#j8life,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
hydroogenn,10/13/2017 18:11,0,0,happy death day good,,,9.19e+17,0.4019,0.339,0.574,0.087,PP,30
MarcMendez_,10/13/2017 18:11,0,0,guess seeing happy death day alone today ticket gone waste,,,9.19e+17,-0.6124,0.473,0.201,0.326,Neg,30
stevejpulaski,10/13/2017 18:11,0,1,happy death day done honor horror genre month,,,9.19e+17,-0.1779,0.411,0.373,0.216,Neg,30
Charleigha_,10/13/2017 18:10,0,0,trying see happy death day movie,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
sdfabulous17,10/13/2017 18:10,0,1,wait tomorrow watch happy death day movie,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
WeAreDisabled,10/13/2017 18:10,0,1,sister watched new movie happy death day weirdly life affirming horror liked,,,9.19e+17,-0.5106,0.421,0.279,0.3,Neg,30
TammerBananas,10/13/2017 18:10,0,0,hope seeing next tonight,,#HappyDeathDay,9.19e+17,0.4404,0.0,0.492,0.508,PP,30
Deajaikeith,10/13/2017 18:10,0,2,found entire plot summary happy death day plot twist insane even though know killer see,,,9.19e+17,-0.802,0.426,0.145,0.43,Neg,30
lionesss_xo,10/13/2017 18:10,0,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN,30
FamousOnBlast,10/13/2017 18:10,0,0,happydeathday horror flick watch friday,,#TheBabysitter # #En,9.19e+17,-0.5719,0.481,0.0,0.519,Neg,30
etnow,10/13/2017 18:10,6,28,happydeathday horror flick watch friday,,#TheBabysitter #,9.19e+17,-0.5719,0.481,0.0,0.519,Neg,30
ceilia_monique,10/13/2017 18:09,3,5,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN,30
mmarianichole,10/13/2017 18:09,0,1,need see,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN,30
issueinc,10/13/2017 18:09,0,2,stars theaters,@jessica_rothe,#FBF #FridayThe13th #GoSee #HappyDeathDay #issuemag,9.19e+17,0.0,0.0,0.0,1.0,NN,30
aguero_timothy,10/13/2017 18:09,0,2,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN,30
MarcFusion,10/13/2017 18:09,0,0,sat flatliners happy death day since movie pass free always plus,,,9.19e+17,0.4767,0.206,0.37,0.423,PP,30
videoshoppod,10/13/2017 18:09,0,0,weeks podcast talking well style thoughts,,#HappyDeathDay #GroundhogDay,9.19e+17,0.2732,0.0,0.296,0.704,PP,30
RDavidOnTheWire,10/13/2017 18:08,0,1,true approached counter buy want say made wife,,#HappyDeathDay,9.19e+17,0.4767,0.0,0.406,0.594,PP,30
Aron_Polar,10/13/2017 18:08,0,1,excited see happy death day,,,9.19e+17,0.296,0.325,0.508,0.167,PP,30
38Sixms,10/13/2017 18:08,1,1,garbage fuck corny ass shit,,#HappyDeathDay,9.19e+17,-0.891,0.841,0.0,0.159,Neg,30
The_Rubix_Noob,10/13/2017 18:08,0,0,many times go table dorm room happy death day,@israelbroussard,#HappyDeathDay,9.19e+17,-0.0516,0.267,0.253,0.479,NN,30
yaprakaydogmus_,10/13/2017 18:08,0,3,bu geri kalan ilk,@UniversalHorror,,9.19e+17,0.0,0.0,0.0,1.0,NN,30
mokimonka,10/13/2017 18:08,0,2,happy death day gittik ama biraz vakit,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN,30
EriktheMovieman,10/13/2017 18:08,0,0,years start remaking stuff hopefully someone make happy death day much,,,9.19e+17,0.3612,0.213,0.35,0.437,PP,30
