username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
Aidaxoxo,10/16/2017 13:44,0,0,happy death day even tbh,,,9.19982e+17,-0.0516,0.368,0.349,0.283,NN,27
DailyLobo,10/16/2017 13:44,1,0,movie review happy death day worth watch,@hpvalverde,,9.19982e+17,0.1779,0.289,0.415,0.296,PP,27
yeyijackbren,10/16/2017 13:43,0,1,happy death day,@CinemasNic @cocinsa,,9.19982e+17,-0.0516,0.453,0.43,0.116,NN,27
WRadioec,10/16/2017 13:43,0,0,happy death day anota otro tanto de para la blumhouse,,,9.19982e+17,-0.0516,0.25,0.237,0.513,NN,27
sammmeyer,10/16/2017 13:43,0,5,anyone wanna go see happy death day today,,,9.19982e+17,-0.0516,0.287,0.272,0.441,NN,27
kingricosvave,10/16/2017 13:42,0,0,really wanna watch happy death day,,,9.19982e+17,0.0164,0.329,0.334,0.337,NN,27
SnoCone_,10/16/2017 13:42,0,0,ok carter happy death day fine af,,,9.19982e+17,0.4215,0.267,0.527,0.205,PP,27
relfriends,10/16/2017 13:41,0,1,happy death day thrift shoping,,,9.19982e+17,-0.0516,0.368,0.349,0.283,NN,27
esquisigeek,10/16/2017 13:41,0,0,assisti e gostei bem e nada de mas boa mensagem,,#HappyDeathDay,9.19982e+17,0.0,0.0,0.0,1.0,NN,27
mr_harris14,10/16/2017 13:40,0,1,movie happy death day blowin high know wtf goin lol,,,9.19981e+17,-0.296,0.381,0.322,0.297,Neg,27
cdman21,10/16/2017 13:40,0,0,happy death day killer box office debut,,,9.19981e+17,-0.6705,0.516,0.233,0.252,Neg,27
lastnewsbd1,10/16/2017 13:39,0,0,us box office hit happy death day,,,9.19981e+17,-0.0516,0.31,0.294,0.397,NN,27
_lexxiieeeee_,10/16/2017 13:38,0,0,finally going see happy death day,,,9.19981e+17,-0.0516,0.336,0.319,0.345,NN,27
joneliii,10/16/2017 13:38,0,0,lasing na belated happy death day,,,9.19981e+17,-0.0516,0.336,0.319,0.345,NN,27
mikehand25,10/16/2017 13:38,0,0,taking applications go see happy death day,,,9.19981e+17,-0.0516,0.31,0.294,0.397,NN,27
RobinnnnB,10/16/2017 13:34,0,0,happy death day,,,9.1998e+17,-0.0516,0.453,0.43,0.116,NN,27
satelite_inside,10/16/2017 13:34,0,0,la te,,#HappyDeathDay,9.1998e+17,0.0,0.0,0.0,1.0,NN,27
RegalLALIVE,10/16/2017 13:34,21,5,rt chance win tickets see sweep ends today,,#HappyDeathDay #regallalive,9.1998e+17,0.7003,0.0,0.492,0.508,PP,27
DiscoverNetwork,10/16/2017 13:34,0,0,via part discover county network estimated happy death day topped,,#DCNmovies,9.1998e+17,-0.0516,0.25,0.237,0.513,NN,27
GabreyaB,10/16/2017 13:33,0,0,box happy death day takes runner via,@ew,,9.1998e+17,-0.0516,0.31,0.294,0.397,NN,27
judochop_,10/16/2017 13:32,0,0,happy death day cool dies yrs wake relive day,,,9.19979e+17,0.2732,0.245,0.377,0.377,PP,27
sflores94,10/16/2017 13:31,0,0,happy death day actually good movie,,,9.19979e+17,0.4019,0.289,0.489,0.222,PP,27
drewsambitions,10/16/2017 13:31,0,10,happy death day looks dumb hell,,,9.19979e+17,-0.8442,0.674,0.211,0.114,Neg,27
TimMiller2011,10/16/2017 13:30,0,3,huge opening weekend happy death day puts slasher genre top box,,,9.19979e+17,0.4404,0.209,0.417,0.374,PP,27
jimmychampane,10/16/2017 13:29,0,13,wish movie pass totally go see happy death day,,,9.19979e+17,0.4144,0.235,0.402,0.362,PP,27
johnwolf_,10/16/2017 13:29,0,3,wanna watch happy death day wtf flat liners,,,9.19979e+17,-0.6124,0.47,0.226,0.305,Neg,27
CavsMax13,10/16/2017 13:29,0,0,tryna see happy death day trailer intrigues,,,9.19979e+17,0.1779,0.289,0.415,0.296,PP,27
Lindsay_007,10/16/2017 13:29,0,1,happy death day almost enjoyed,,,9.19979e+17,0.4228,0.309,0.532,0.159,PP,27
Jusak07,10/16/2017 13:28,0,0,want see happy death day,,,9.19978e+17,0.0258,0.358,0.459,0.183,NN,27
jesusmartinez66,10/16/2017 13:28,0,0,filme de horror happy death day domina la taquilla desplaza blade runner,@biobio,,9.19978e+17,-0.5994,0.374,0.182,0.443,Neg,27
Quez_Guwop,10/16/2017 13:28,1,0,tryna go see happy death day friday lil cutie date,,,9.19978e+17,0.3182,0.228,0.363,0.409,PP,27
DrakeGomezTX,10/16/2017 13:27,0,3,low expectations happy death day even worse thought could,,,9.19978e+17,-0.6597,0.511,0.208,0.281,Neg,27
LadyRose_2012,10/16/2017 13:27,0,0,weekend box happy death day another win horror,,,9.19978e+17,-0.0258,0.398,0.393,0.209,NN,27
KatieMendoja,10/16/2017 13:27,0,1,smoked pink cookies watched last surprisingly good,,#HappyDeathDay,9.19978e+17,0.6249,0.0,0.505,0.495,PP,27
atomtickets,10/16/2017 13:26,1,3,movie tribe new missed get,,#HappyDeathDay #1,9.19978e+17,-0.296,0.355,0.0,0.645,Neg,27
rivercityjon,10/16/2017 13:26,0,0,box horror hits like happy death day event movies,,#business #news,9.19978e+17,-0.34,0.404,0.33,0.266,Neg,27
KervinMarketing,10/16/2017 13:26,0,0,box horror hits like happy death day event movies,,#business #news,9.19978e+17,-0.34,0.404,0.33,0.266,Neg,27
ItsAlivePod,10/16/2017 13:25,0,2,happy death day creatively fresh horror film must comedy horror never looked,@UniversalHorror,#HappyDeathDay,9.19978e+17,-0.3182,0.414,0.403,0.183,Neg,27
PL714,10/16/2017 13:25,0,0,happy death day trailer movieclips trailers,@YouTube,#1,9.19978e+17,-0.0516,0.336,0.319,0.345,NN,27
SakeSangin,10/16/2017 13:24,0,0,happy death day,,,9.19977e+17,-0.0516,0.453,0.43,0.116,NN,27
contrapuntovzla,10/16/2017 13:24,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,9.19977e+17,-0.0516,0.199,0.189,0.612,NN,27
fredseel,10/16/2017 13:23,0,0,que happy death day fue un en taquilla en estados unidos este fin de luego digan que se les dijo sobre,,,9.19977e+17,-0.0516,0.147,0.139,0.714,NN,27
Hormigadigital,10/16/2017 13:21,0,0,el film de horror happy death day domina la taquilla norteamericana,,,9.19977e+17,-0.5994,0.394,0.192,0.415,Neg,27
GarnettLee,10/16/2017 13:20,1,19,nothing happy death day beating blade runner box heralds another long dark spell thoughtful films,,,9.19976e+17,-0.0649,0.264,0.253,0.484,Neg,27
Dmknight1990,10/16/2017 13:20,0,1,absolutely love purge trilogy gonna see happy death day next,,,9.19976e+17,0.6478,0.204,0.429,0.367,PP,27
rapchieuphim,10/16/2017 13:19,0,0,happy death day cho,,,9.19976e+17,-0.0516,0.406,0.385,0.208,NN,27
pecina_angelica,10/16/2017 13:18,0,1,really want go watch happy death day,,,9.19976e+17,0.101,0.296,0.401,0.303,PP,27
DrDaveJohn,10/16/2017 13:18,0,0,want cinefy happy death day,,,9.19976e+17,0.0258,0.358,0.459,0.183,NN,27
KinanoNanina,10/16/2017 13:18,0,0,checkout latest news post happy death day frightens runner box office usa,,,9.19976e+17,-0.4404,0.342,0.192,0.466,Neg,27
that_poor_devil,10/16/2017 13:18,0,0,blumhouse another hit hands happy death day,,,9.19976e+17,-0.0516,0.31,0.294,0.397,NN,27
rataweekly,10/16/2017 13:17,0,0,instant slasher classic happy death day top spot weekend million,,,9.19976e+17,0.1531,0.238,0.335,0.427,PP,27
DoubleM_ichie,10/16/2017 13:17,0,2,watch happy death day,,,9.19976e+17,-0.0516,0.406,0.385,0.208,NN,27
augxvibes,10/16/2017 13:17,0,0,bro gone make zombies im look screaming happy death day,@ShortyMacShort_,,9.19976e+17,-0.4215,0.378,0.215,0.407,Neg,27
khalil_bowie,10/16/2017 13:16,0,0,still seen happy death day,,,9.19975e+17,-0.0516,0.368,0.349,0.283,NN,27
MediaBoozer,10/16/2017 13:15,0,0,trailer happy death day professor marston,,,9.19975e+17,-0.0516,0.336,0.319,0.345,NN,27
VellG2,10/16/2017 13:15,0,0,tryna go see happy death day go red lobster girl yday like kinda sent pushed side,,,9.19975e+17,0.3182,0.169,0.268,0.563,PP,27
movieboozer,10/16/2017 13:15,0,1,trailer happy death day professor marston,,,9.19975e+17,-0.0516,0.336,0.319,0.345,NN,27
kendall8rogers,10/16/2017 13:15,2,8,go see happy death day,,,9.19975e+17,-0.0516,0.368,0.349,0.283,NN,27
clipsonlinetv,10/16/2017 13:14,0,0,box happy death day wins weekend boffo debut forbes,,#Movies #Film,9.19975e+17,0.5423,0.225,0.428,0.347,PP,27
filmguy619,10/16/2017 13:14,1,10,happy death day one best surprises seen concept simplistic lot fun,,,9.19975e+17,0.8481,0.17,0.57,0.261,PP,27
DrZaiusGoD,10/16/2017 13:12,0,1,movie,@UniversalHorror @jessica_rothe @israelbroussard @blumhouse @geeksofdoom,#HappyDeathDay #Blumhouse,9.19974e+17,0.0,0.0,0.0,1.0,NN,27
ForCarol_Inc,10/16/2017 13:12,1,1,movie box office results october happy death day kills reach,,#1,9.19974e+17,-0.5574,0.407,0.264,0.33,Neg,27
ownedcorey,10/16/2017 13:12,0,0,currently sitting alone theatre waiting happy death day aw comes people,,,9.19974e+17,-0.296,0.335,0.21,0.455,Neg,27
jayantakrdas,10/16/2017 13:11,0,0,latest world,,#happydeathday #pixarcoco,9.19974e+17,0.0,0.0,0.0,1.0,NN,27
FattRode,10/16/2017 13:11,0,0,lowkey wanna see happy death day,,,9.19974e+17,-0.0516,0.336,0.319,0.345,NN,27
TimedNormal97,10/16/2017 13:11,0,2,got happy death day ad times,,,9.19974e+17,-0.0516,0.336,0.319,0.345,NN,27
bexbz,10/16/2017 13:11,0,0,happy death day dies slow death,,,9.19974e+17,-0.6249,0.538,0.255,0.207,Neg,27
SchniderWise,10/16/2017 13:11,0,0,young audiences flock happy death day,,,9.19974e+17,-0.0516,0.336,0.319,0.345,NN,27
pheazandt,10/16/2017 13:10,0,1,happy death day bc seemed interesting tbh,,,9.19974e+17,0.3612,0.273,0.448,0.28,PP,27
breanacastillo,10/16/2017 13:10,0,0,wonder happy death day movie good,,,9.19974e+17,0.4019,0.289,0.489,0.222,PP,27
_KiKiMichelleT,10/16/2017 13:10,1,0,really want go see happy death day,,,9.19974e+17,0.101,0.296,0.401,0.303,PP,27
ZStoneAtHome,10/16/2017 13:10,0,3,number one movie america another success blumhouse pretty,,#HappyDeathDay,9.19974e+17,0.802,0.0,0.621,0.379,PP,27
GusmondP,10/16/2017 13:09,0,0,gostei de um morte te happy death day,@YouTube,,9.19974e+17,-0.0516,0.287,0.272,0.441,NN,27
jocyxx,10/16/2017 13:08,0,1,favorite movie seen year happy death day totally go see came,@UNT_ProfB,,9.19973e+17,0.4215,0.21,0.36,0.43,PP,27
rayne_ea,10/16/2017 13:08,0,0,happy death day tops us box office,,,9.19973e+17,0.4767,0.262,0.47,0.268,PP,27
ObviousZombie,10/16/2017 13:08,0,0,movie happy death day,,,9.19973e+17,-0.0516,0.406,0.385,0.208,NN,27
ThatsEntertain1,10/16/2017 13:07,0,0,happy death day scares box office,,,9.19973e+17,-0.3818,0.485,0.285,0.231,Neg,27
SalaDePrensa_MX,10/16/2017 13:06,0,0,happy death day arrebata primer lugar de taquilla publimetro,,#Espectaculos,9.19973e+17,-0.0516,0.267,0.253,0.479,NN,27
OhhhNO_DESTINI,10/16/2017 13:06,1,1,still wanna see happy death day,,,9.19973e+17,-0.0516,0.336,0.319,0.345,NN,27
ScifiworldPT,10/16/2017 13:05,0,1,happy death day,,#HappyDeathDay #HappyDeathDayMovie #Sitges50 #Sitges2017,9.19973e+17,-0.0516,0.453,0.43,0.116,NN,27
Fabian23Herrera,10/16/2017 13:05,0,1,happy death day bad,,,9.19973e+17,-0.5719,0.612,0.306,0.083,Neg,27
lmhorton0408,10/16/2017 13:05,0,0,liked video happy death day trailer movieclips trailers,@YouTube,#1,9.19973e+17,0.3818,0.253,0.422,0.325,PP,27
canyonnews90210,10/16/2017 13:05,0,0,happy death day spooks,,,9.19973e+17,-0.0516,0.406,0.385,0.208,NN,27
LuLovesLex,10/16/2017 13:05,4,4,happy death day non scary yet amusing horror movie ever seen,,,9.19973e+17,-0.6705,0.468,0.273,0.26,Neg,27
moviencouk,10/16/2017 13:05,0,1,slasher version,,#HappyDeathDay #GroundhogDay,9.19972e+17,0.0,0.0,0.0,1.0,NN,27
nattsurf,10/16/2017 13:04,0,0,happy death day stands among weak lineup wide releases austin,,,9.19972e+17,-0.4767,0.389,0.211,0.4,Neg,27
ohnoitstrace,10/16/2017 13:04,0,1,come watch happy death day oh wait said scary movie,,,9.19972e+17,-0.5267,0.399,0.208,0.393,Neg,27
Snorker_News,10/16/2017 13:04,0,0,happy death day scares box office,,,9.19972e+17,-0.3818,0.485,0.285,0.231,Neg,27
Newsstand_,10/16/2017 13:03,0,0,happy death day arrebata primer lugar de taquilla publimetro,,,9.19972e+17,-0.0516,0.267,0.253,0.479,NN,27
AaronViazanko,10/16/2017 13:03,0,0,getting audience means nothing film happy death day proves need,,,9.19972e+17,0.0382,0.212,0.222,0.566,NN,27
Gamer_Agent,10/16/2017 13:02,0,0,happy death day happy weekend boxoffice,,#game #gamer,9.19972e+17,0.5423,0.273,0.517,0.21,PP,27
bsdpodcast,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN,27
groonk,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN,27
Waerloga69,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN,27
decepticrat,10/16/2017 13:02,0,0,movie happy death day,@geeksofdoom,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN,27
Lucas_Wyrsch,10/16/2017 13:02,0,0,box horror hits like happy death day event movies kids,,,9.19972e+17,-0.34,0.384,0.313,0.303,Neg,27
eveofdoom,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN,27
Celebz777,10/16/2017 13:01,0,0,box horror hits like happy death day event movies kids,,#MovieIndustryNews,9.19972e+17,-0.34,0.384,0.313,0.303,Neg,27
Celebz777,10/16/2017 13:01,0,0,director happy death day answers questions watching movie,,#MovieIndustryNews,9.19972e+17,-0.0516,0.287,0.272,0.441,NN,27
PeriodAcne,10/16/2017 13:01,0,1,supposed face world enjoyed movie happy death day new blade runner,,,9.19972e+17,0.4767,0.206,0.37,0.423,PP,27
Ayesha11178,10/16/2017 13:01,1,3,wait watch saturday,@UniversalHorror,#HappyDeathDay,9.19972e+17,0.0,0.0,0.0,1.0,NN,27
JavierV_Sanchez,10/16/2017 13:01,0,1,happy death day earns times budget opening weekend,,,9.19972e+17,-0.0516,0.287,0.272,0.441,NN,27
geeksofdoom,10/16/2017 13:01,1,4,movie groundhog day,@blumhouse @UniversalHorror,#HappyDeathDay #Horror,9.19972e+17,0.0,0.0,0.0,1.0,NN,27
pelikulamania,10/16/2017 13:01,0,0,happy death day opens scares,,,9.19971e+17,-0.3818,0.525,0.308,0.167,Neg,27
pulse1077,10/16/2017 13:00,0,0,weekend box office happy death day mil blade runner mil foreigner mil,,,9.19971e+17,-0.0516,0.222,0.21,0.568,NN,27
JavierV_Sanchez,10/16/2017 13:00,0,1,happy death day horror movies terrifying hollywood studios,,,9.19971e+17,-0.8225,0.595,0.195,0.211,Neg,27
kitimientertai1,10/16/2017 13:00,0,0,happy death day scares box office gazettextra,,,9.19971e+17,-0.3818,0.45,0.264,0.286,Neg,27
MatthewModine,10/16/2017 13:00,11,77,congratulations number one movie,@RubyModine,#HappyDeathDay,9.19971e+17,0.6369,0.0,0.722,0.278,PP,27
HollywoodLife,10/16/2017 13:00,2,9,everything know hottest horror film,,#HappyDeathDay,9.19971e+17,-0.5719,0.481,0.0,0.519,Neg,27
mikeymike0120,10/16/2017 13:00,0,2,able see weekend happy death day really last,,,9.19971e+17,-0.0516,0.287,0.272,0.441,NN,27
teencoid,10/16/2017 13:00,0,0,salip blade runner dan disejajarkan dengan ini yang membuat happy death day wajib kamu,,,9.19971e+17,-0.0516,0.199,0.189,0.612,NN,27
cidlkali,10/16/2017 12:59,0,0,amari laaa happy death day khamis ni,,,9.19971e+17,-0.0516,0.31,0.294,0.397,NN,27
LovelyDenisee,10/16/2017 12:59,0,3,still want see happy death day,,,9.19971e+17,0.0258,0.328,0.42,0.252,NN,27
Movie_News_TV,10/16/2017 12:59,0,0,happy death day dies thrives box office breakdown october,,,9.19971e+17,-0.0516,0.267,0.253,0.479,NN,27
VersionFinal,10/16/2017 12:58,0,0,happy death day anota otro tanto de para la blumhouse,,,9.19971e+17,-0.0516,0.25,0.237,0.513,NN,27
alexsamocha,10/16/2017 12:58,1,5,snuggle another discuss,,#horror #film #podcast #Shocktober #HappyDeathDay,9.19971e+17,0.0,0.0,0.0,1.0,NN,27
TIFpodcast,10/16/2017 12:58,1,4,snuggle another discuss,,#horror #film #podcast #Shocktober #HappyDeathDay,9.19971e+17,0.0,0.0,0.0,1.0,NN,27
_ChAuKh,10/16/2017 12:58,0,0,wanna see happy death day,,,9.19971e+17,-0.0516,0.368,0.349,0.283,NN,27
d_d_dallas,10/16/2017 12:58,0,2,blade runner losing money happy death day travesty,,,9.19971e+17,-0.7579,0.57,0.207,0.223,Neg,27
missouri6cinema,10/16/2017 12:57,0,1,get,,#HappyDeathDay,9.19971e+17,0.0,0.0,0.0,1.0,NN,27
moniquelisaa,10/16/2017 12:57,0,8,wanna see happy death day movie good,,,9.1997e+17,0.4019,0.269,0.455,0.276,PP,27
antoleanobaez,10/16/2017 12:57,0,0,happy death day dura,,,9.1997e+17,-0.0516,0.406,0.385,0.208,NN,27
gottabemely1,10/16/2017 12:57,0,1,go watch happy death day,,,9.1997e+17,-0.0516,0.368,0.349,0.283,NN,27
AlliedIMCLE,10/16/2017 12:56,0,0,scares tweet,@UniversalHorror @bladerunner,#HappyDeathDay #AlliedIMCLE #AlliediM,9.1997e+17,-0.34,0.706,0.0,0.294,Neg,27
cizgievrenicom,10/16/2017 12:56,1,4,hafta sonu happy death day blade runner foreigner mountain us,,,9.1997e+17,-0.0516,0.25,0.237,0.513,NN,27
faznet,10/16/2017 12:56,0,2,nordamerika sich der happy death day die spitze der,,,9.1997e+17,-0.6249,0.446,0.211,0.343,Neg,27
dleeemlq,10/16/2017 12:56,0,0,box horror hits like happy death day event movies kids reheated,,,9.1997e+17,-0.34,0.365,0.298,0.337,Neg,27
_marandacherry,10/16/2017 12:55,2,7,happy death day one best movies seen,,,9.1997e+17,0.6124,0.247,0.5,0.253,PP,27
bridgidry,10/16/2017 12:55,0,1,overidentify w villains horror hav eyes happy death day hav cheeks,,,9.1997e+17,-0.8519,0.553,0.171,0.276,Neg,27
SWPde,10/16/2017 12:55,0,0,der neueinsteiger happy death day spielte auf anhieb mehr als millionen dollar millionen,,,9.1997e+17,-0.0516,0.21,0.199,0.591,NN,27
Vertele,10/16/2017 12:55,1,3,de happy death day la de terror que arrasa en la taquilla americana,,,9.1997e+17,-0.5574,0.348,0.176,0.476,Neg,27
_LifeOfAutumn,10/16/2017 12:55,0,1,happy death day give many panic attacks shall see,,,9.1997e+17,-0.7506,0.537,0.197,0.266,Neg,27
kaelychips,10/16/2017 12:53,0,1,happy death day allam,,,9.1997e+17,-0.0516,0.406,0.385,0.208,NN,27
bizunwrapped,10/16/2017 12:53,0,0,box horror hits like happy death day event movies kids,,,9.1997e+17,-0.34,0.384,0.313,0.303,Neg,27
Sihegee,10/16/2017 12:52,0,0,happy death day open top spots,,#,9.19969e+17,0.1531,0.315,0.444,0.242,PP,27
KaylynnSinclair,10/16/2017 12:52,0,0,happy death day sooo fucking,,,9.19969e+17,-0.0516,0.368,0.349,0.283,NN,27
exrentals,10/16/2017 12:52,0,0,happy death day stands among weak lineup wide releases austin,,,9.19969e+17,-0.4767,0.389,0.211,0.4,Neg,27
bobert1979,10/16/2017 12:52,0,1,seen happy death day last terrible reviewing movies thought awesome,,,9.19969e+17,0.2023,0.337,0.375,0.288,PP,27
adrixfaiz,10/16/2017 12:51,5,0,wanna watch happy death day,,,9.19969e+17,-0.0516,0.368,0.349,0.283,NN,27
_alexvaoifi_,10/16/2017 12:51,0,2,accurate description happy death day go see foreigner mountains us instead,,,9.19969e+17,-0.0516,0.235,0.223,0.542,NN,27
evil_avatar,10/16/2017 12:51,0,1,happy death day happy weekend boxoffice,,,9.19969e+17,0.5423,0.273,0.517,0.21,PP,27
Taxtreats,10/16/2017 12:51,0,0,box horror hits like happy death day event movies kids,,#yycwalks,9.19969e+17,-0.34,0.384,0.313,0.303,Neg,27
theyylovezayy,10/16/2017 12:51,0,0,wanna go see happy death day,,,9.19969e+17,-0.0516,0.336,0.319,0.345,NN,27
Sassylil_Cassie,10/16/2017 12:51,0,1,thanks happy death day never eat anything roommate gives,,,9.19969e+17,0.4019,0.236,0.4,0.364,PP,27
bornesmith,10/16/2017 12:50,0,0,happy death day movie review double toasted via,@YouTube,,9.19969e+17,-0.0516,0.287,0.272,0.441,NN,27
simmer_sisselin,10/16/2017 12:50,0,0,want watch happy death day happy death day come sooo much cheaper wait buy movie,,,9.19969e+17,-0.0258,0.294,0.328,0.377,NN,27
abc_columbia,10/16/2017 12:50,0,3,movie happy death day,,#HappyDeathDay,9.19969e+17,-0.0516,0.406,0.385,0.208,NN,27
RotanaNet,10/16/2017 12:50,0,4,happy death day,,# # #,9.19969e+17,-0.0516,0.453,0.43,0.116,NN,27
DaleElster,10/16/2017 12:48,0,0,happy death day revives slasher cinema surprise million weekend,,,9.19968e+17,0.5423,0.225,0.486,0.289,PP,27
taronegertuns,10/16/2017 12:47,1,4,happy death day christopher landon,,,9.19968e+17,-0.0516,0.368,0.349,0.283,NN,27
Ryan_Grow,10/16/2017 12:47,0,0,happy death day review check review happy death day,,,9.19968e+17,-0.1027,0.386,0.366,0.248,Neg,27
r_leih,10/16/2017 12:47,0,0,take watch bad genius happy death day pls ty,,,9.19968e+17,-0.2023,0.389,0.4,0.211,Neg,27
RayMill_,10/16/2017 12:46,0,0,heard happy death day actually,,,9.19968e+17,-0.0516,0.368,0.349,0.283,NN,27
dcausupport,10/16/2017 12:46,0,0,movies happy death day,,,9.19968e+17,-0.0516,0.406,0.385,0.208,NN,27
HaohengZhang,10/16/2017 12:46,0,1,fortune ruby modine,,#HappyDeathDay,9.19968e+17,0.0,0.0,0.0,1.0,NN,27
DailyDeadNews,10/16/2017 12:46,5,17,happy death day stabs top spot box office opening weekend,,,9.19968e+17,-0.3182,0.372,0.301,0.328,Neg,27
Y94Official,10/16/2017 12:46,0,0,box happy death day crushes runner million,,,9.19968e+17,-0.4767,0.469,0.255,0.276,Neg,27
Naomisoccer27,10/16/2017 12:45,0,0,even though knew went see happy death day pretty good would say horror,@UniversalHorror,,9.19968e+17,0.296,0.299,0.386,0.315,PP,27
BreakingNewPak,10/16/2017 12:45,0,0,happy death day crushes runner box office,,#Pakistan,9.19968e+17,-0.4767,0.469,0.255,0.276,Neg,27
gendrqueerghost,10/16/2017 12:45,0,1,idea coping going see bad horror movies sneaking bottle vodka dump see happy death day,,,9.19968e+17,-0.875,0.5,0.135,0.365,Neg,27
simps,10/16/2017 12:45,0,1,supposed send mom happy death day commercial,,,9.19968e+17,-0.0516,0.31,0.294,0.397,NN,27
Ikhmal56,10/16/2017 12:44,0,4,happy death day hmm,,,9.19967e+17,-0.0516,0.406,0.385,0.208,NN,27
Renanlandim22,10/16/2017 12:44,0,0,happy death day,,#trakt,9.19967e+17,-0.0516,0.453,0.43,0.116,NN,27
AntonMX_,10/16/2017 12:44,0,0,happy death day logra el primer lugar en la taquilla de estados,,,9.19967e+17,-0.0516,0.222,0.21,0.568,NN,27
goldfishnipnops,10/16/2017 12:43,0,0,someone see happy death day w,,,9.19967e+17,-0.0516,0.368,0.349,0.283,NN,27
JUMPCUT_ONLINE,10/16/2017 12:43,9,11,day meets horror genre christopher,@the_cinemabliss,#Groundhog #HappyDeathDay,9.19967e+17,-0.5719,0.481,0.0,0.519,Neg,27
PullTheShade3,10/16/2017 12:42,0,1,neutral,,#HappyDeathDay #pulltheshade,9.19967e+17,0.0,0.0,0.0,1.0,NN,27
Icyunv_Tiana,10/16/2017 12:42,0,0,see happy death day,,,9.19967e+17,-0.0516,0.406,0.385,0.208,NN,27
Dreuuuh,10/16/2017 12:42,0,1,really wanna see happy death day professor marston wonder women,,,9.19967e+17,0.0164,0.246,0.25,0.504,NN,27
ToniLane12,10/16/2017 12:41,0,1,still wanna see happy death day someone take,,,9.19967e+17,-0.0516,0.287,0.272,0.441,NN,27
MingleMediaTV,10/16/2017 12:41,0,0,latest mmtvn,,#webseries #happydeathday,9.19967e+17,0.0,0.0,0.0,1.0,NN,27
TerresaWilcher,10/16/2017 12:41,0,0,box horror hits like happy death day event movies kids,,,9.19966e+17,-0.34,0.384,0.313,0.303,Neg,27
_Waddaah,10/16/2017 12:39,0,0,waiting happy death day,,,9.19966e+17,-0.0516,0.406,0.385,0.208,NN,27
InfoNewsBid,10/16/2017 12:39,0,0,box happy death day pulls million,,,9.19966e+17,-0.0516,0.336,0.319,0.345,NN,27
vnuek,10/16/2017 12:38,0,0,happy death day earns times budget opening weekend,,,9.19966e+17,-0.0516,0.287,0.272,0.441,NN,27
lmtnewsaz,10/16/2017 12:37,0,0,happy death day,,,9.19965e+17,-0.0516,0.453,0.43,0.116,NN,27
lmtnewsaz,10/16/2017 12:37,0,0,added video playlist happy death day lmt news,@YouTube,,9.19965e+17,-0.0516,0.287,0.272,0.441,NN,27
thaliacosta_bt,10/16/2017 12:37,0,0,gostei de um morte te happy death day,@YouTube,,9.19965e+17,-0.0516,0.287,0.272,0.441,NN,27
65raised,10/16/2017 12:36,0,1,happy death day,,,9.19965e+17,-0.0516,0.453,0.43,0.116,NN,27
CRS_One,10/16/2017 12:36,0,0,happy death day horror movies terrifying hollywood studios via,@thr,,9.19965e+17,-0.8225,0.565,0.185,0.25,Neg,27
sam_longoria,10/16/2017 12:36,0,0,happy death day horror movies terrifying hollywood studios,,,9.19965e+17,-0.8225,0.595,0.195,0.211,Neg,27
syqau,10/16/2017 12:35,0,0,happy death day stands weak movie box office,,#nt,9.19965e+17,-0.4767,0.439,0.239,0.323,Neg,27
shorthorrormovi,10/16/2017 12:35,0,0,new post horror hits like happy death day event movies published,,,9.19965e+17,-0.34,0.365,0.298,0.337,Neg,27
linrae97,10/16/2017 12:34,0,1,want go see happy death day sooooo bad,,,9.19965e+17,-0.5267,0.451,0.305,0.244,Neg,27
Troilyn3,10/16/2017 12:34,0,1,wanna see happy death day,,,9.19965e+17,-0.0516,0.368,0.349,0.283,NN,27
syarifahyasmin_,10/16/2017 12:34,0,0,happy death day finaaaallyy serang cinema esok,,,9.19965e+17,-0.0516,0.31,0.294,0.397,NN,27
meungsflower,10/16/2017 12:34,0,0,brother said girl listening kpop happy death day,,,9.19965e+17,-0.0516,0.287,0.272,0.441,NN,27
iHoluwatoby,10/16/2017 12:33,0,0,latest,,#happydeathday #supergirl,9.19964e+17,0.0,0.0,0.0,1.0,NN,27
Scottie703,10/16/2017 12:32,0,0,showing happy death day,@Cineworld_Sol,,9.19964e+17,-0.0516,0.406,0.385,0.208,NN,27
pelikulamania,10/16/2017 12:31,0,0,college girl makes every death count happy,,,9.19964e+17,-0.0516,0.31,0.294,0.397,NN,27
amhaunted,10/16/2017 12:31,5,24,wins weekend box major studios officially terrified low budget films,,#HappyDeathDay #horror,9.19964e+17,-0.34,0.363,0.22,0.417,Neg,27
landoreyes,10/16/2017 12:30,0,0,happy death day became shocking horror smash box office,,,9.19964e+17,-0.765,0.542,0.195,0.263,Neg,27
