username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
JasmingeCockPea,2017-10-22 15:56,0,0,happy death day good film,,,922190005942083585,0.4019,0.312,0.528,0.16,PP,20
justRy,2017-10-24 14:43,0,0,happy death day ugly weather outside cinemas battery park,@Regal @regalmovies,,922896440451649537,-0.5423,0.426,0.219,0.355,Neg,20
fthismovie,2017-10-23 15:08,3,9,reserved goes solo review happy death day snowman,@AdamR38,#HarryHole,922540355622457345,-0.0516,0.287,0.272,0.441,NN,20
liisisaueauk,2017-10-24 18:57,0,0,happy death day,,,922960188407255040,-0.0516,0.453,0.43,0.116,NN,20
cammobeatz,2017-10-24 09:14,0,0,watching happy death day,,,922813435846545408,-0.0516,0.406,0.385,0.208,NN,20
nnmlzn,2017-10-24 06:38,0,1,happy death day woooo,,,922774345939697664,-0.0516,0.406,0.385,0.208,NN,20
MarkMyName1991,2017-10-23 07:08,0,0,happy death day,,,922419500703653890,-0.0516,0.453,0.43,0.116,NN,20
LukeRandall96,2017-10-22 18:26,0,0,happy death day west,,,922227750483759104,-0.0516,0.406,0.385,0.208,NN,20
KieranMSP,2017-10-22 15:58,0,1,holy happy death day actually one best films seen quite,,,922190337631809537,0.6124,0.207,0.42,0.372,PP,20
Ndpkid,2017-10-22 20:18,0,0,review,,#HappyDeathDay,922255815012175874,0.0,0.0,0.0,1.0,NN,20
thepopcop,2017-10-23 09:10,0,1,film happy death day bit mean bit scream lot groundhog day really terrific entertainment,,,922450221459787776,0.5531,0.256,0.395,0.349,PP,20
skychund,2017-10-24 09:05,0,2,happy death day taught never take cupcake someone always rude,,,922811276987961345,-0.4939,0.392,0.21,0.398,Neg,20
racinmason20,2017-10-24 19:04,0,0,gonna see happy death day thoughts,@UniversalHorror,,922961988191371264,-0.0516,0.336,0.319,0.345,NN,20
OkayItsJJ,2017-10-23 13:13,3,10,watch happy death day shitty roommate tried kill cupcake,,,922511374533713921,-0.8591,0.584,0.177,0.239,Neg,20
maxwellhubbard,2017-10-22 14:08,0,0,watching,,#HappyDeathDay,922162854920376320,0.0,0.0,0.0,1.0,NN,20
_TreyS,2017-10-22 22:16,0,0,happy death day good movie,,,922285524957777921,0.4019,0.312,0.528,0.16,PP,20
boro74,2017-10-22 18:05,0,0,hi uk went see happy death day today brilliant film really enjoyed definitely going see,@jessica_rothe,,922222353714737152,0.8799,0.139,0.503,0.358,PP,20
JessMarie1017,2017-10-23 00:40,0,0,gonna suggest hush someone already also happy death day came really good,,,922321740923056128,0.4576,0.197,0.348,0.455,PP,20
bigevil1987,2017-10-23 12:48,0,0,us might go see happy death day week wanna come look amazing neat,,,922505028648292353,0.765,0.167,0.449,0.385,PP,20
theooodooorezxc,2017-10-23 09:46,0,1,happy death day,,,922459158955229184,-0.0516,0.453,0.43,0.116,NN,20
uncriative_,2017-10-22 18:01,0,0,cinemark happy death day porto rs,,,922221356812587009,-0.0516,0.336,0.319,0.345,NN,20
rawbee67,2017-10-22 20:29,0,4,treating movies seeing happy death day,,,922258632468848640,-0.0516,0.336,0.319,0.345,NN,20
_CubanKilos_,2017-10-23 00:07,0,0,go bootleg happy death day,,,922313576701943808,-0.0516,0.368,0.349,0.283,NN,20
cruserbladezz,2017-10-23 14:02,0,0,happy death day,,,922523748401639424,-0.0516,0.453,0.43,0.116,NN,20
JonnyNumb,2017-10-24 14:34,0,0,groundhog day better existential horror film happy death day wide,,,922893956702142465,-0.25,0.376,0.327,0.297,Neg,20
lasinem27,2017-10-24 14:53,0,2,happy death day full movie online,,,922898955725402112,-0.0516,0.336,0.319,0.345,NN,20
droidlife4me,2017-10-22 12:27,0,1,fool us see,@KermodeMovie,#happydeathday,922137337496330246,-0.4404,0.592,0.0,0.408,Neg,20
dontperishyet,2017-10-22 22:00,0,5,today super fun active went dog haunted see happy death day,,,922281449017036801,0.765,0.273,0.531,0.195,PP,20
lavenderyugyeom,2017-10-24 18:48,0,2,pee pants happy death day,,,922958037882568704,-0.0516,0.368,0.349,0.283,NN,20
CrushesAndBlah,2017-10-22 19:33,0,0,happy death day scary demi lovato started singing,,,922244656804614144,-0.5267,0.449,0.234,0.316,Neg,20
Igbtwice,2017-10-22 15:45,0,1,happy death day think,,,922187265325060096,-0.0516,0.406,0.385,0.208,NN,20
daniielmarqs,2017-10-23 16:48,0,0,tenho um bilhete mais para ir ver happy death day n sei q fazer com,,,922565528840843265,-0.0516,0.21,0.199,0.591,NN,20
SherrialDenise_,2017-10-23 23:28,0,0,everyone go see happy death day,,,922666052458344448,-0.0516,0.336,0.319,0.345,NN,20
marioeb2006,2017-10-23 02:00,0,0,movie number today inspired,,#HappyDeathDay #Movie #BillMurray,922341854787534848,0.5423,0.0,0.692,0.308,PP,20
h0ney_ruby,2017-10-23 07:46,0,1,tombiruo happy death day geostorm blade runner,,,922428983131611142,-0.0516,0.31,0.294,0.397,NN,20
ellemarrry,2017-10-23 08:47,0,2,walang sikretong di mins late sa happy death day mali yung nabasa kong,,,922444423102730241,-0.0516,0.21,0.199,0.591,NN,20
Melissa_perez02,2017-10-22 11:59,0,0,happy death day,,,922130415560749057,-0.0516,0.453,0.43,0.116,NN,20
40ozNmyLap,2017-10-23 21:50,0,2,fuck gonna go see happy death day tonight dont feel like guess convinced watch amazing spidey,@TShakW,,922641536986288128,0.1754,0.32,0.343,0.337,PP,20
fireunfly,2017-10-22 22:15,0,0,came back watching happy death day scary first two times got killed rest,,,922285401070620680,-0.836,0.477,0.152,0.37,Neg,20
ROJO36,2017-10-23 19:36,1,3,boyle saw enjoyed movie recommend jessica rothe star,,#HappyDeathDay,922607816921063424,0.7003,0.0,0.492,0.508,PP,20
richsambrook,2017-10-22 12:09,0,2,happy death day good film,,,922132728270741504,0.4019,0.312,0.528,0.16,PP,20
Chriscampo03,2017-10-22 17:26,0,1,handful cute happy death day one miserable films sit,,,922212510610132993,-0.1027,0.378,0.356,0.266,Neg,20
McalisterMaddy,2017-10-22 22:07,2,7,someone take see happy death day plz,,,922283315251511296,0.0258,0.302,0.388,0.31,NN,20
Chloe_Racheel,2017-10-23 18:53,0,0,happy death day shittest film every tbh,,,922596845284724737,-0.0516,0.31,0.294,0.397,NN,20
SamuiKea,2017-10-23 11:56,0,0,happy death day,,,922491929979445250,-0.0516,0.453,0.43,0.116,NN,20
UnoQuatro14,2017-10-23 16:53,0,2,since tomorrow birthday seeing happy death day,,,922566585528680448,-0.0516,0.31,0.294,0.397,NN,20
intanrhn,2017-10-24 10:52,0,0,want set happy death day ringtone alarm haha lel,,,922838146773016576,0.1779,0.344,0.437,0.219,PP,20
TamBFresh,2017-10-23 11:03,0,0,happy death day even play cent x club,,,922478671327350784,0.296,0.279,0.436,0.286,PP,20
keyzesilveira,2017-10-22 16:03,0,2,happy death day porto,@Cinemark,,922191584715735040,-0.0516,0.406,0.385,0.208,NN,20
N0CHUFLEX,2017-10-24 13:36,0,0,ang cute ng happy death day,,,922879438873812992,0.4215,0.287,0.493,0.221,PP,20
yoink7,2017-10-24 14:04,0,1,happy death day entirely satisfying groundhog day meant high,,,922886573225635841,0.4754,0.231,0.414,0.355,PP,20
whyuyelling,2017-10-22 18:49,0,1,giving happy death day feels,,,922233428896083968,0.296,0.325,0.508,0.167,PP,20
Denissekpa,2017-10-22 16:25,0,0,happy death day llega al cine te decimos por te la vas querer perder,,#Oaxaca,922197118458220546,-0.0516,0.199,0.189,0.612,NN,20
gollum1031,2017-10-24 17:57,0,0,watching happy death day regal cinemas natomas marketplace rpx,,,922945168814219264,-0.0516,0.267,0.253,0.479,NN,20
crystalchng,2017-10-22 10:53,0,1,happy death day,@CathayCineplex,,922113629599789056,-0.0516,0.453,0.43,0.116,NN,20
lloydsmodrn,2017-10-22 11:56,0,4,happy death day actually really good movie,,,922129426598342656,0.4576,0.264,0.466,0.27,PP,20
Cinetimesco,2017-10-23 10:14,8,27,happy death day,,,922466263976333313,-0.0516,0.453,0.43,0.116,NN,20
Ugh_meli,2017-10-23 01:54,0,1,happy death day need watch,,,922340442196164608,-0.0516,0.368,0.349,0.283,NN,20
RobRuiz123,2017-10-22 12:59,0,6,ringtone da club cent happy death day,,,922145499213262849,-0.0516,0.31,0.294,0.397,NN,20
DeelichusPoison,2017-10-23 13:02,0,1,watching happy death day,,,922508455449067520,-0.0516,0.406,0.385,0.208,NN,20
ymvieiraa,2017-10-23 14:51,0,0,happy death day nova rj,@Kinoplex,,922535913439350784,-0.0516,0.368,0.349,0.283,NN,20
Brendiggitty,2017-10-24 08:31,2,1,wanna see happy death day movie super good,,,922802720939048960,0.765,0.212,0.571,0.217,PP,20
Oh_ThatsJada,2017-10-23 23:44,0,0,finally watching happy death day,,,922670134103281664,-0.0516,0.368,0.349,0.283,NN,20
CrystalClown96,2017-10-22 22:54,0,0,happy death day hilariously movie constant laughs plot twists,,,922295091515002880,0.4588,0.232,0.411,0.357,PP,20
SHIEEERAA,2017-10-24 10:29,0,0,happy death day mcm best lol horror killing thingy ghost shit,,,922832341243895809,-0.802,0.566,0.339,0.095,Neg,20
JessieTangled,2017-10-23 12:38,0,0,saw happy death day really enjoyed fun,,#happydeathday,922502570999812096,0.7889,0.219,0.612,0.169,PP,20
TLDR_MovRev,2017-10-23 11:00,1,1,movie review happy,,,922477753731035143,0.5719,0.0,0.649,0.351,PP,20
devikaderp,2017-10-23 09:36,0,0,sad lyfe ross nyoba iseng nonton happy death day mening nonton kingsman lagi orz terus yg jus mangga kekinian itu rasa nya yaaa b aja,,,922456677844115457,-0.5106,0.221,0.117,0.662,Neg,20
RadioPepperPrep,2017-10-22 18:45,0,0,weekend box office boo madea halloween million geostorm million happy death day million,,,922232491074662401,-0.0516,0.21,0.199,0.591,NN,20
luissyanezz,2017-10-24 03:34,0,0,happy death day bad movie,,,922728052605505536,-0.5719,0.565,0.282,0.153,Neg,20
nhiet_nhot,2017-10-24 13:28,0,0,film bagus yg kalah pamor sama,,#HappyDeathDay #ThorRagnarok,922877557095129090,0.0,0.0,0.0,1.0,NN,20
qtqtjanethskie,2017-10-23 09:37,0,1,happy death day haha,,,922456906060349440,0.4215,0.336,0.578,0.086,PP,20
StephhShadyy,2017-10-23 07:46,0,0,people actually paid money see happy death day,,,922429040375541760,-0.0516,0.287,0.272,0.441,NN,20
DeebTarmizi,2017-10-23 01:18,0,0,lai lai happy death day,,,922331405790560256,-0.0516,0.368,0.349,0.283,NN,20
B_lovescinema,2017-10-23 22:21,1,2,watching unc time loop movie slasher,@mrtthomas,#HappyDeathDay #LetsSee #MovieBuff,922649120761896961,0.0,0.0,0.0,1.0,NN,20
billborad17,2017-10-22 14:11,0,0,happy death day,,,922163577917722625,-0.0516,0.453,0.43,0.116,NN,20
Larry_Lasky,2017-10-23 13:34,0,0,good weekend madea happy death day dismal one geostorm,,,922516644978503680,-0.3182,0.405,0.338,0.256,Neg,20
thesaltedegg,2017-10-23 10:04,0,0,watching happy death day cinema got home,,,922463743853727744,-0.0516,0.31,0.294,0.397,NN,20
crickerr,2017-10-22 20:19,0,0,happy death day via,@YouTube,,922256086295633920,-0.0516,0.406,0.385,0.208,NN,20
callumjohn28,2017-10-23 15:42,1,0,happy death day cardiff,@VueCinemaS,,922548871280168961,-0.0516,0.406,0.385,0.208,NN,20
_lopesbecca,2017-10-24 10:05,0,0,acho q vou ver happy death day hj,,,922826302922641408,-0.0516,0.31,0.294,0.397,NN,20
diaviera,2017-10-22 11:22,0,0,doll thing happy death day def dream ln movie mad good,,,922120944201682945,0.128,0.327,0.396,0.276,PP,20
JammersRod,2017-10-22 21:41,0,1,happy death day alright,,,922276644911423490,0.2023,0.368,0.538,0.094,PP,20
MissMovies,2017-10-24 14:36,2,59,minutes happy death day taking bets whether one,,#AMA,922894460362506240,-0.0516,0.287,0.272,0.441,NN,20
starnote13,2017-10-24 18:34,0,0,takes girl subway first,,,922954438662393857,0.0,0.0,0.0,1.0,NN,20
sallymakarem1,2017-10-22 18:00,0,3,happy death day,,,922221035629502464,-0.0516,0.453,0.43,0.116,NN,20
chadharrell645,2017-10-23 09:34,0,0,watch full movie happy death day,,,922456302860648450,-0.0516,0.336,0.319,0.345,NN,20
angeIonfire_,2017-10-24 09:30,0,7,happy death day looks terrifying,,,922817568645242882,-0.5994,0.571,0.278,0.15,Neg,20
JeffreyBeeler,2017-10-24 00:16,0,0,like good pop full blown rock,,#HappyDeathDay #Bladerunner2059,922678073560043520,0.6597,0.0,0.574,0.426,PP,20
ItsJakeRyan7,2017-10-24 00:31,0,1,happy death day good ass movie,,,922681970378858496,-0.2023,0.463,0.412,0.125,Neg,20
GrierElsa,2017-10-23 14:22,0,1,happy death day,,,922528797987090432,-0.0516,0.453,0.43,0.116,NN,20
InEvent_,2017-10-23 22:02,0,0,watch,,#moviesanywhere #movies #HappyDeathDay,922644455349473280,0.0,0.0,0.0,1.0,NN,20
paulenelee,2017-10-23 21:11,0,0,going watch happy death day,,#16th,922631705432702976,-0.0516,0.368,0.349,0.283,NN,20
c_mac93,2017-10-23 18:48,0,0,happy death day cent ring,,#MacMovies,922595610775244800,-0.0516,0.368,0.349,0.283,NN,20
fay_snz,2017-10-22 11:45,0,0,finally gonna see happy death day,,,922126789387931650,-0.0516,0.336,0.319,0.345,NN,20
JustSaiyan59,2017-10-24 14:48,0,2,posted happy death day thoughts really liked also gave unconventional score,@SamBashor @OnlyStpdAnswers,,922897581574950912,0.4391,0.209,0.363,0.428,PP,20
Nynxxii,2017-10-23 12:24,0,0,ngl happy death day funny liked,,,922498979945963520,0.6705,0.255,0.614,0.131,PP,20
amrhshmi,2017-10-24 08:46,0,0,nak tgk happy death day pls,,,922806538057609216,0.0258,0.328,0.42,0.252,NN,20
bam_whoaa,2017-10-22 10:36,0,0,tryna go see happy death day wimme next weekend,,,922109419638358016,-0.0516,0.267,0.253,0.479,NN,20
AundreyRestauro,2017-10-23 06:43,0,0,happy death day,,,922413148094717952,-0.0516,0.453,0.43,0.116,NN,20
Vivillainxx,2017-10-24 01:01,0,1,lit love story rolls u guys def go see,,#HappyDeathDay,922689373954383872,0.6369,0.0,0.375,0.625,PP,20
simplypoetz,2017-10-23 08:25,0,0,happydeathday,,,922438892673949696,0.0,0.0,0.0,1.0,NN,20
Mikadocious,2017-10-22 14:18,0,1,happy death day days fright night watch,,,922165210386874368,-0.4215,0.458,0.261,0.282,Neg,20
jodiehall14,2017-10-23 14:36,0,0,abbiecannonx,,#cinema #happydeathday #empire #recliners,922532159663034369,0.0,0.0,0.0,1.0,NN,20
iLyndon_DHN,2017-10-24 07:31,0,4,happy death day,,,922787632857341952,-0.0516,0.453,0.43,0.116,NN,20
Littestpapi,2017-10-24 14:11,0,2,happy death day,,,922888180843663362,-0.0516,0.453,0.43,0.116,NN,20
Blendasopjani12,2017-10-22 18:23,0,0,time movie happy death day start metrotown burnaby bc,,,922226972255645697,-0.0516,0.267,0.253,0.479,NN,20
DarkTV_es,2017-10-24 05:49,9,10,antes de que existiera,,#FelizDiaDeTuMuerte #DarkTV #HappyDeathDay,922761901095964677,0.0,0.0,0.0,1.0,NN,20
Jackfrost1706,2017-10-23 16:48,0,0,ground hog day applied horror genre clever intelligent keeps u guessing end killer,,#happydeathday,922565377279660032,-0.4588,0.364,0.273,0.364,Neg,20
adoringarreaga,2017-10-22 16:34,0,1,okay happy death day really good,,,922199550768455680,0.5984,0.265,0.598,0.136,PP,20
RachaelRumancek,2017-10-24 11:01,0,1,happy death day stephen,,,922840394471178240,-0.0516,0.406,0.385,0.208,NN,20
SaraKateW,2017-10-23 11:15,0,1,happy death day weekday matinee kind capsule synopsis entire vaguely whole,,,922481553606836224,0.4939,0.205,0.374,0.421,PP,20
TJungius,2017-10-24 11:38,0,0,remember liking idea movie saw much actually watching,,#happydeathday,922849764567322624,0.4019,0.0,0.278,0.722,PP,20
PlazaExhibimex,2017-10-23 11:31,0,0,muy pronto en,@Cinemex @PlazaExhibimex,#FelizD #JessicaRothe #IsraelBroussard #happydeathday,922485561801052160,0.0,0.0,0.0,1.0,NN,20
hollyrebecca132,2017-10-23 16:46,0,1,fall happy death day exact films ok,,,922564911854534656,0.25,0.283,0.428,0.29,PP,20
leynglowdeyn96,2017-10-23 08:24,0,2,kingsman little pony flatliners geostorm happy death day foreigner hahahahaha,,,922438591938101248,-0.0516,0.25,0.237,0.513,NN,20
alexalexohalex,2017-10-22 16:35,0,1,go see happy death day laughing whole way,,,922199663847137280,0.4588,0.247,0.437,0.316,PP,20
ElizabethDCantu,2017-10-23 00:04,0,4,happy death day never guess wants kill plot twist,,,922312667297124352,0.5481,0.225,0.429,0.346,PP,20
frederic_aj,2017-10-23 01:02,0,0,movie happy death day reminds us take tomorrow,,#HappyDeathDay,922327326695735296,-0.0516,0.287,0.272,0.441,NN,20
kierstenmarie_,2017-10-22 12:08,0,2,wants go see happy death day w,,,922132516265324544,-0.0516,0.336,0.319,0.345,NN,20
yvette_floo,2017-10-23 00:42,1,3,really wanna go watch boo madea halloween happy death day,,,922322374078468096,-0.0516,0.25,0.237,0.513,NN,20
beccat4yl0r,2017-10-23 17:31,0,1,need friends come see happy death day,,,922576159522590720,0.4404,0.265,0.463,0.272,PP,20
samanthapompey_,2017-10-24 14:57,0,0,happy death day looks good helllllll,,,922899939151306753,0.4019,0.289,0.489,0.222,PP,20
MiligramGee,2017-10-23 10:35,0,2,seven bad genius happy death day one day,,,922471468562128896,-0.5719,0.46,0.23,0.311,Neg,20
AshMovieReviews,2017-10-22 20:25,0,0,meets well pun film never gets old despite repetition,,#HappyDeathDay #GroundhogDay #Horror,922257574229049344,0.2732,0.0,0.208,0.792,PP,20
Birdy_Critic,2017-10-22 20:35,0,0,set new orleans local baseball team mascot baby totally,@OneOfUsNet,#HappyDeathDay,922260089775513600,0.0,0.0,0.0,1.0,NN,20
amrxrcfrt,2017-10-24 09:13,0,0,gusto kong panoodin sa ol yung happy death day kaso kaso kasoooooi,,,922813344741863424,-0.0516,0.222,0.21,0.568,NN,20
MIX935Roanoke,2017-10-24 13:02,0,0,stops got hacks shape shifters,@onwithmario @jessica_rothe @courtneymlopez,#HappyDeathDay #Halloween,922871050001674241,-0.1531,0.286,0.0,0.714,Neg,20
MattJColeman42,2017-10-24 18:54,0,0,hey costume designer decided protagonist wear shirt,@UniversalHorror @dumpstaphunk @erickrasno,,922959490365968384,0.0,0.0,0.0,1.0,NN,20
sbidermans,2017-10-22 20:22,0,1,earlier went go see happy death day kinda ok,,,922256809687166976,0.1796,0.251,0.362,0.387,PP,20
HCMovieReviews,2017-10-23 16:27,0,0,another time loop worth watch review,,#HappyDeathDay #Horror,922560058658975750,0.2263,0.0,0.275,0.725,PP,20
alparallon,2017-10-23 07:41,0,0,fairness maayos naman execution ng happy death day tho,,,922427717873577984,-0.0516,0.267,0.253,0.479,NN,20
SkylerKatieOck,2017-10-22 18:42,0,1,kinda wanna go see happy death day,,,922231828332806145,-0.0516,0.31,0.294,0.397,NN,20
Titserbela,2017-10-23 06:39,0,0,geostorm happy death day,,,922412068371701761,-0.0516,0.406,0.385,0.208,NN,20
oyczarina,2017-10-23 10:20,0,2,happy death day iridescent,,,922467895791165450,-0.0516,0.406,0.385,0.208,NN,20
terrapingouda,2017-10-23 20:36,0,0,total fun halloween,@UniversalHorror,#happydeathday #HappyDeathDayMovie,922622917984247808,0.5106,0.0,0.623,0.377,PP,20
cjramirez_24,2017-10-24 06:29,0,0,jfw happy death day,,,922772125475151873,-0.0516,0.406,0.385,0.208,NN,20
megan_scott_x,2017-10-23 16:40,0,1,sick seeing trailer happy death day man fk,,,922563292429561858,-0.5423,0.453,0.233,0.314,Neg,20
SimplyShug,2017-10-23 10:19,0,0,wanna come watch happy death day,,,922467572376883201,-0.0516,0.336,0.319,0.345,NN,20
diamonddmonae,2017-10-22 19:35,0,0,happy death day good,,,922245076302082048,0.4019,0.339,0.574,0.087,PP,20
AnyaRebke,2017-10-24 17:06,0,4,watching happy death day givin anxiety,,,922932242095198210,-0.2263,0.455,0.301,0.244,Neg,20
stephentastic21,2017-10-23 03:45,0,0,get live get watching happy death day,,,922368369105309696,-0.0516,0.31,0.294,0.397,NN,20
KaylieRojas,2017-10-22 23:36,0,3,actually isaac literally sitting tryna figure murderer lol,,#HappyDeathDay,922305692769406977,-0.4215,0.343,0.209,0.448,Neg,20
STARADIO1073,2017-10-24 05:00,0,0,fakta tentang film happy death day,,#Visitstarweb #ForGreatMusic,922749658170101760,-0.0516,0.336,0.319,0.345,NN,20
alex_4101,2017-10-23 18:40,0,0,la tipa de happy death day mata solo con la sonrisa,,,922593693990817793,-0.0516,0.235,0.223,0.542,NN,20
dconama,2017-10-22 16:32,0,6,good little film particular scary jumped foot air one point,@NathanMarkyB,#HappyDeathDay,922198900500520961,-0.0094,0.212,0.21,0.578,NN,20
alienhames,2017-10-24 18:02,0,0,q essa q nos site pirata ainda tem happy death day eu ein eu n pago internet pra,,,922946406800941056,-0.0516,0.189,0.18,0.631,NN,20
legitxvampire,2017-10-22 23:34,0,1,flatliners happy death day,,,922305145781678080,-0.0516,0.406,0.385,0.208,NN,20
yadadscrib,2017-10-22 12:35,0,1,want go eat see happy death day,,,922139349743030272,0.0258,0.302,0.388,0.31,NN,20
palmer_zan,2017-10-22 13:28,0,0,happy death day groundhog day meets entertaining slasher comedy plenty twist turns deja,,,922152630293590016,0.6369,0.177,0.414,0.409,PP,20
VinecatKeeva,2017-10-22 23:57,0,0,liked video happy death day ringtone,@YouTube,,922311053345685504,0.3818,0.291,0.485,0.224,PP,20
MikeThornWrites,2017-10-23 02:35,0,0,found happy death day flat passed left impression seen,,,922350749077475328,0.1779,0.252,0.361,0.387,PP,20
maiaallene,2017-10-22 22:25,1,2,see happy death day girl,@hayleyjae_,,922287922312749056,-0.0516,0.368,0.349,0.283,NN,20
GreyshotProduct,2017-10-22 20:01,0,0,happy death day review greyshot productions film via,@YouTube,,922251716254404608,-0.0516,0.287,0.272,0.441,NN,20
