username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
nblajannah,2017-10-22 11:32,1,0,movie happy death day ni boleh tahan creapy boleh melantun pop corn aku huwaaa,,,922123457176801280,-0.0516,0.199,0.189,0.612,NN,23
hamstersoons,2017-10-22 11:24,0,0,im gonna watch happy death day tomorrow tonight feel dead already bc concept photos,,,922121392421609472,-0.6705,0.358,0.162,0.48,Neg,23
maniyahsemple_,2017-10-23 19:22,0,0,wanna go see happy death day eat,,,922604245420871680,-0.0516,0.31,0.294,0.397,NN,23
racinmason20,2017-10-23 10:27,0,0,want see,@UniversalHorror,,922469539299897344,0.0772,0.0,0.565,0.435,PP,23
arianaadelgado,2017-10-22 22:50,0,7,happy death day,,,922294084844310529,-0.0516,0.453,0.43,0.116,NN,23
peyton__8,2017-10-22 16:33,0,7,happy death day everyone see group,,,922199365166551040,-0.0516,0.336,0.319,0.345,NN,23
EdTheHatter,2017-10-22 10:40,0,0,happy death day norfolk,@OdeonCinemas,,922110330595168256,-0.0516,0.406,0.385,0.208,NN,23
Leinnn,2017-10-23 14:59,0,1,happy death day vlaardingen vlaardingen,@Vue @vuecinemasnl @hoiikbenlinda,,922537998130077696,-0.0516,0.368,0.349,0.283,NN,23
lindsaybbyxoxo_,2017-10-22 22:44,0,0,watching happy death day,,,922292566426517512,-0.0516,0.406,0.385,0.208,NN,23
AdonisGarcia13,2017-10-22 18:23,0,0,anyone seen happy death day,,,922226941796732929,-0.0516,0.368,0.349,0.283,NN,23
atjogialove,2017-10-24 19:39,0,0,happy death day better time marshall,,,922970938416574465,0.4019,0.289,0.489,0.222,PP,23
Auslly12,2017-10-24 19:13,0,0,know could tell us happy death day,,,922964189768847361,-0.0516,0.31,0.294,0.397,NN,23
diombakbadai,2017-10-24 09:16,0,0,happy death day,,,922814021471846400,-0.0516,0.453,0.43,0.116,NN,23
byAaronEllis,2017-10-22 20:11,1,12,absolutely loved thought fantastic hide behind hands tho jump couple times,,#HappyDeathDay,922254185852293120,0.8104,0.096,0.454,0.451,PP,23
DeeLElle,2017-10-22 21:17,0,0,never look baby faces,,#HappyDeathDay,922270793505132544,0.0,0.0,0.0,1.0,NN,23
SinnGiss,2017-10-22 13:25,0,0,happy death day trassshhhhhhh,,,922151949209948160,-0.0516,0.406,0.385,0.208,NN,23
jenvolbes,2017-10-23 03:04,0,1,happy death day gusto ko,,,922358153575936000,-0.0516,0.368,0.349,0.283,NN,23
mendyata,2017-10-23 09:10,0,0,grgr happy death day,,,922450182234501122,-0.0516,0.406,0.385,0.208,NN,23
steffanlongdon,2017-10-22 13:33,1,1,set watch hybrid,,#Scream #GroundhogDay #HappyDeathDay,922153938392100864,0.0,0.0,0.0,1.0,NN,23
_C_B_3_,2017-10-22 13:28,0,0,wow haha good happy death day,,,922152677810802688,0.8591,0.213,0.732,0.055,PP,23
FilmBookRomney,2017-10-23 11:00,0,0,box october madea happy death day,,,922477929271001089,-0.0516,0.336,0.319,0.345,NN,23
KapitanPilips,2017-10-23 07:15,0,1,jw happy death day,,,922421114839613440,0.34,0.348,0.563,0.089,PP,23
nhiet_nhot,2017-10-24 04:47,0,0,tar malem mau nntn,,#HappyDeathDay,922746315498438656,0.0,0.0,0.0,1.0,NN,23
Nickolejohn18,2017-10-23 04:00,0,1,kingsman happy death day bad genius first wala kang finals week iyaq,,,922372025347317760,-0.5719,0.368,0.184,0.448,Neg,23
seouljosh,2017-10-24 05:22,0,0,joke bagsik kaayo ang happy death day fact sheet,,,922755231401705472,0.25,0.247,0.373,0.38,PP,23
sassygirlfit,2017-10-24 18:00,0,0,video,,#reaction #happydeathday #movie #movies #laugh #laughing #rottentomatoes #trailers #scary,922945893355216903,0.0,0.0,0.0,1.0,NN,23
AyanaLayon,2017-10-23 20:38,0,0,watch happy death day tho,,,922623353889939456,-0.0516,0.368,0.349,0.283,NN,23
lyonceknowles,2017-10-23 10:03,0,0,happy death day fuuuun,,,922463451426852864,-0.0516,0.406,0.385,0.208,NN,23
Meoraqib,2017-10-23 11:42,0,0,happy death day boek punya,,,922488338317131776,-0.0516,0.368,0.349,0.283,NN,23
mcwovin,2017-10-22 15:58,1,3,honestly want watch happy death day already know happens predictable,,,922190380145299457,0.4767,0.218,0.447,0.335,PP,23
EDM_Jacob,2017-10-22 17:07,0,0,happy death day,,,922207742017900544,-0.0516,0.453,0.43,0.116,NN,23
KyleGBoynton,2017-10-22 20:32,0,0,also happy death day cheesy laughed loud actually yelled towards,,,922259442950795264,0.4215,0.222,0.381,0.398,PP,23
SlasherTrash,2017-10-24 19:44,1,14,watching happy death day slasher better slasher dig prom night,,,922972100633223169,0.4019,0.223,0.377,0.4,PP,23
Sarcinelli86,2017-10-23 09:31,0,0,liked video happy death day movie review,@YouTube,,922455393988640769,0.3818,0.271,0.451,0.278,PP,23
YummyCuteeRBLX,2017-10-23 00:57,1,2,watched great,,#HappyDeathDay,922326198759309314,0.6249,0.0,0.804,0.196,PP,23
_kraftie,2017-10-23 13:30,0,1,expect sooooo ending tho,,#happydeathday,922515589301641216,0.0,0.0,0.0,1.0,NN,23
toootskiiie,2017-10-22 22:06,0,0,wanna watch happy death day,,,922283175249772544,-0.0516,0.368,0.349,0.283,NN,23
Melcakes88,2017-10-22 12:27,0,2,good perfect sunday afternoon film watch,,#happydeathday,922137364704694272,0.765,0.0,0.623,0.377,PP,23
MarkMahon,2017-10-23 17:17,243,260,weekend,,#Boo2AMadeaHalloween #Geostorm #HappyDeathDay #BladeRunner2049 #TheForeigner,922572640073801733,0.0,0.0,0.0,1.0,NN,23
_Blade_God,2017-10-24 18:58,0,0,watch know laugh possibly scary,,#happydeathday,922960465738821632,0.1027,0.327,0.367,0.306,PP,23
misscpsx,2017-10-24 17:11,0,1,happy death day probably one worst films pile shite,,,922933590677213185,-0.6486,0.452,0.209,0.339,Neg,23
StephenKing7,2017-10-24 16:24,0,0,jeg la til en video en happy death day international trailer movieclips,@YouTube,#1,922921732373061633,-0.0516,0.222,0.21,0.568,NN,23
BeatinLegson,2017-10-24 07:08,1,0,gusto ko panuorin yung happy death day,,,922781829060485120,-0.0516,0.31,0.294,0.397,NN,23
Road2Oscars,2017-10-23 14:29,1,2,new films wknd need still need,,#TheKillingOfASacredDeer #Wonderstruck #WhiteSun #Suburbicon #TomOfFinland #HappyDeathDay,922530416329834496,0.0,0.0,0.0,1.0,NN,23
Afqiskdr,2017-10-24 10:45,0,0,anyone wanna watch happy death day,,,922836392035606528,-0.0516,0.336,0.319,0.345,NN,23
hn_lhn,2017-10-23 07:47,0,0,happy death day,,,922429226011172864,-0.0516,0.453,0.43,0.116,NN,23
Book1307,2017-10-23 10:22,3,0,happy death day,,,922468254303510528,-0.0516,0.453,0.43,0.116,NN,23
roccomazz,2017-10-22 21:37,0,0,need see happy death day,,,922275642221228034,-0.0516,0.368,0.349,0.283,NN,23
yznyi,2017-10-23 01:12,0,0,yay happy death day lata,,,922329893664301056,0.4939,0.3,0.546,0.154,PP,23
therealest_savv,2017-10-23 02:45,0,0,happy death day comfort zone relaxing,,,922353305744916481,0.6705,0.255,0.614,0.131,PP,23
Raven_Swift,2017-10-22 17:45,0,0,happy death day made miss mary jane even jessica rothe underrated,,,922217255395397632,-0.2023,0.32,0.215,0.465,Neg,23
xoxokimmynicole,2017-10-23 21:26,2,2,wait see happy death day w thursday,@etx_marlee @_britanyy_,,922635355932651520,-0.0516,0.336,0.319,0.345,NN,23
GT2o1o,2017-10-23 04:54,0,1,nice touch bloody popcorn took past looking forward,@OdysseyCinemas,#HappyDeathDay #Jigsaw,922385649386344448,-0.0258,0.248,0.239,0.513,NN,23
jazzypoo1442,2017-10-24 00:11,1,1,happy death day sooo,,,922676943459373056,-0.0516,0.406,0.385,0.208,NN,23
citra53430086,2017-10-24 10:07,0,1,happy death day full movie click link blue download,,,922826832835100672,-0.0516,0.267,0.253,0.479,NN,23
bebunge,2017-10-24 11:29,0,0,happy death day seghonok sgt ke movie,,,922847472745054208,-0.0516,0.31,0.294,0.397,NN,23
KingQuest100_,2017-10-22 11:55,0,1,happy death day decent ass movie,,,922129401717944321,-0.5719,0.525,0.262,0.213,Neg,23
abiquaiI,2017-10-22 20:40,0,1,u wanna see either happy death day blade runner tuesday,,,922261314268999681,-0.0516,0.267,0.253,0.479,NN,23
owlette_rae,2017-10-22 18:03,0,0,see happy death day one best,,,922221934019932160,0.6124,0.264,0.534,0.203,PP,23
grendalxmatters,2017-10-24 14:01,0,0,okay things everyone tweeting review happy death day latter,,,922885693801672704,0.1779,0.252,0.361,0.387,PP,23
rosscoloredboy,2017-10-24 18:09,0,0,unrealistic thing happy death day tree wearing bra,,,922948115769982984,-0.0516,0.287,0.272,0.441,NN,23
meagansawyerr,2017-10-24 01:54,0,0,happy death day good move,,,922702695126806528,0.4019,0.312,0.528,0.16,PP,23
br3awna,2017-10-24 13:35,0,1,happy death day mountain us depending mood later,,,922879289925734400,-0.0516,0.287,0.272,0.441,NN,23
ebbs18_,2017-10-22 12:18,0,0,want go see happy death day later,,,922135081438859270,0.0258,0.302,0.388,0.31,NN,23
fcksbr,2017-10-23 06:03,0,0,happy death day haha,,,922403068766953472,0.4215,0.336,0.578,0.086,PP,23
MakaylaMills__,2017-10-22 23:55,7,13,want see happy death day,,,922310558518562816,0.0258,0.358,0.459,0.183,NN,23
Jordan_ishere,2017-10-24 15:17,0,0,happy death day offers horror,,,922904878468485120,-0.5994,0.571,0.278,0.15,Neg,23
AriatnaDwi,2017-10-24 19:03,0,0,satunya siapa lagi hayo,@ariatnadwi @,#happydeathday #nonton #hobby,922961718946467841,0.0,0.0,0.0,1.0,NN,23
kangmje,2017-10-23 22:18,0,0,might watch happy death day still stretch,,,922648474994249733,-0.0516,0.31,0.294,0.397,NN,23
bonniewright,2017-10-23 20:39,0,0,review happy death day,@letterboxd,,922623460827856897,-0.0516,0.406,0.385,0.208,NN,23
CASCADEDI,2017-10-23 14:34,0,0,cascade features friday october sunday october madea halloween happy death day,,,922531772805640198,-0.0516,0.235,0.223,0.542,NN,23
levy_damian,2017-10-22 15:33,0,0,happened happy death day,@PalaceMovies,,922184084738248704,-0.0516,0.406,0.385,0.208,NN,23
haleyvickers_,2017-10-24 14:04,0,0,wanna see happy death day,,,922886547153842178,-0.0516,0.368,0.349,0.283,NN,23
paxtonhernan,2017-10-24 17:01,0,1,es un secreto por lo pronto happy death day ya se con,,,922931004800667651,-0.0516,0.222,0.21,0.568,NN,23
fazllyana,2017-10-24 08:07,0,0,boyfriend watch happy death day movie without,,,922796721888882688,-0.0516,0.31,0.294,0.397,NN,23
isnowyazn,2017-10-24 01:13,0,0,happy death day trailer cent via,@YouTube,,922692411637166082,-0.0516,0.336,0.319,0.345,NN,23
andreadlgarza,2017-10-22 14:37,0,2,quiero ver happy death day solo por la de cent,,,922170030879657984,-0.0516,0.25,0.237,0.513,NN,23
sami_milnerrr,2017-10-24 01:11,0,1,happy death day good,,,922692009961275393,0.4019,0.339,0.574,0.087,PP,23
Briar_Rose91,2017-10-24 00:15,0,2,happy death day enjoyable af left,,,922677810677854208,0.4019,0.289,0.489,0.222,PP,23
taylorjamali,2017-10-24 05:35,0,4,cant wait watch happy death day tengok amirul syahfiq takut mcm tengok annabelle hihihi,,,922758336415592449,-0.7844,0.365,0.0,0.635,Neg,23
CrushesAndBlah,2017-10-22 17:33,0,0,ready happy death day,,#horror #movies,922214380498051077,0.3182,0.351,0.559,0.09,PP,23
SageDamsel,2017-10-24 10:29,0,1,happy death day better,,,922832311795642368,0.4019,0.339,0.574,0.087,PP,23
dewahoya,2017-10-23 12:12,4,6,barusan nonton cocok untuk yang suka film kalo enggak mendingan gak usa nonton daripada nilainya,,#HappyDeathDay,922496007169908736,0.0,0.0,0.0,1.0,NN,23
Ramirezzz301,2017-10-22 22:43,0,1,ok tryna go watch happy death day get back scicon,,,922292332472320000,0.25,0.232,0.351,0.417,PP,23
mxnnaa,2017-10-23 14:42,1,2,happy death day creativity,,,922533627455574016,0.34,0.348,0.563,0.089,PP,23
javinbuenafe,2017-10-23 15:05,0,7,happy death day great movie,,,922539562726912000,0.5994,0.285,0.569,0.146,PP,23
blogitall1,2017-10-24 17:05,0,0,really enjoyed happy birthday ringtone stuck head ages finished,,#happydeathday #CineworldUnlimited,922932063157792768,0.763,0.128,0.486,0.385,PP,23
iERDELectable,2017-10-23 11:57,0,1,happy death day,,,922492261803290624,-0.0516,0.453,0.43,0.116,NN,23
prettyex_,2017-10-24 00:40,0,0,happy death day,,,922684155346927616,-0.0516,0.453,0.43,0.116,NN,23
alexadmntvrd,2017-10-24 06:16,0,0,happy death day,,,922768810645401600,-0.0516,0.453,0.43,0.116,NN,23
jayylyyn_,2017-10-22 11:45,0,0,happy death day goood movie,,,922126721884794880,-0.0516,0.368,0.349,0.283,NN,23
_Anarchist_Cxnt,2017-10-24 17:34,0,1,happy death day amazing film,,#happydeathday #HappyDeathDayMovie,922939338375290880,0.5574,0.291,0.56,0.149,PP,23
TheStaceyBeth,2017-10-23 12:47,0,1,care anyone says movie damn,,#HappyDeathDay #horror,922504822942728193,0.128,0.303,0.36,0.337,PP,23
GreatScott9185,2017-10-22 12:15,0,0,liked video happy death day movie clip parking garage movieclips coming soon,@YouTube,,922134377395519488,0.3818,0.201,0.335,0.464,PP,23
hansel_11,2017-10-23 13:26,0,0,happy death day,,,922514557548953601,-0.0516,0.453,0.43,0.116,NN,23
luna_moonsilver,2017-10-22 12:06,0,1,got back seeing really fun got amazing montage middle leaves questions though,,#HappyDeathDay,922132094419193857,0.8251,0.0,0.434,0.566,PP,23
RottenTomatoes,2017-10-23 07:36,30,78,early,,#BoxOffice #Boo2 #Geostorm #HappyDeathDay #BladeRunner2049,922426389151846401,0.0,0.0,0.0,1.0,NN,23
dunwahidun,2017-10-23 03:08,0,0,happy death day,,,922359141162553344,-0.0516,0.453,0.43,0.116,NN,23
dynastyycolee,2017-10-22 17:08,5,10,want someone take see happy death day,,,922208136446070785,0.0258,0.302,0.388,0.31,NN,23
MISS_KRITTER,2017-10-23 03:38,0,0,watched naked last night tonight seen happy death day stole story line,@MarlonWayans,,922366711386558464,-0.0516,0.222,0.21,0.568,NN,23
kyrstie_o,2017-10-23 16:32,0,2,happy death day ad break kill give us,,#MIC,922561273346146304,-0.7096,0.497,0.214,0.289,Neg,23
geunyangTaehyng,2017-10-24 00:37,0,2,happy death day,,,922683452905934848,-0.0516,0.453,0.43,0.116,NN,23
deacon05oc,2017-10-22 19:48,1,1,happy death day,,,922248230825537536,-0.0516,0.453,0.43,0.116,NN,23
briie_x,2017-10-22 18:56,0,1,want see happy death day new jigsaw,,,922235349484687360,0.0258,0.302,0.388,0.31,NN,23
_DashawnJ_,2017-10-22 15:30,1,11,bro watching happy death day bitch done died times movie even half way wtf,,,922183399833505792,-0.9081,0.543,0.133,0.324,Neg,23
mweso50,2017-10-22 22:59,1,10,happy death day solid,,,922296398078513153,0.1027,0.382,0.52,0.098,PP,23
oldathers,2017-10-24 07:46,1,2,gonna go watch happy death day basically groundhog day meets scream definitely graps,,,922791311282987014,-0.0516,0.3,0.291,0.409,NN,23
Maaricontrerass,2017-10-24 17:50,0,0,happy death day mad trippi,,,922943465457115136,-0.5267,0.555,0.289,0.156,Neg,23
unaquaticlife,2017-10-22 21:56,3,10,happy death day fun feel like take week,,,922280642414567431,0.6808,0.224,0.546,0.23,PP,23
etoepic,2017-10-22 20:56,0,0,watched happy death day cousins scary scared loud pretty good,,,922265328083701761,-0.0516,0.42,0.412,0.168,NN,23
StevenWallaby,2017-10-22 11:20,0,0,think enjoyed happy death day left feeling kinda sleepy whereas hdd outstay welcome kept,,,922120470517964801,0.765,0.16,0.471,0.369,PP,23
superuItralove,2017-10-22 20:15,0,9,happy death day good omg,,,922255219081216000,0.4019,0.312,0.528,0.16,PP,23
AIsToyBarn,2017-10-22 15:05,0,1,officially seen many know killer happy death day even stepped foot theater,,,922177025569300480,-0.6705,0.392,0.177,0.431,Neg,23
trondog_,2017-10-23 02:14,0,0,happy death day pretty good movie,,,922345357211615232,0.7096,0.248,0.624,0.127,PP,23
7cima1,2017-10-23 05:39,0,0,happy death day,,,922397008249458688,-0.0516,0.453,0.43,0.116,NN,23
Pikeytchuu,2017-10-22 22:51,0,0,nood tayo happy death day pls,@tindelier,,922294410171129856,0.0258,0.328,0.42,0.252,NN,23
evelynlansang,2017-10-23 06:47,0,0,basin ang killer sa happy death day,,,922414224353062912,-0.6705,0.516,0.233,0.252,Neg,23
EvaIbiam,2017-10-23 10:00,0,0,happy death day showing nigeria,,,922462815256039430,-0.0516,0.368,0.349,0.283,NN,23
cvnty_,2017-10-24 00:08,0,2,happy death day soooo good,,,922676125431746560,0.4019,0.312,0.528,0.16,PP,23
Trigggaaaaa,2017-10-22 20:11,0,0,happy death day logic,,,922254152612372480,-0.0516,0.406,0.385,0.208,NN,23
dystineeleann,2017-10-22 13:04,16,5,still wanna go see boo happy death day,,,922146548628250624,-0.0516,0.287,0.272,0.441,NN,23
renzocyno,2017-10-22 11:12,0,0,happy death day,,#nw,922118430857351168,-0.0516,0.453,0.43,0.116,NN,23
HsRoyalFreshnss,2017-10-23 17:47,0,0,wonder altered audio copyright,,#teenmom #happydeathday,922580238906863616,0.0,0.0,0.0,1.0,NN,23
MattEater1,2017-10-24 19:55,0,1,un video de el deja de vivir repetir tu happy death day lo lo,@YouTube,,922974932786704384,-0.0516,0.199,0.189,0.612,NN,23
634daruma3,2017-10-23 06:44,0,0,happy death day,,,922413497220177920,-0.0516,0.453,0.43,0.116,NN,23
cescuhnicoleee,2017-10-23 07:14,0,0,punyeta may nag spoil nung happy death day saakin hahahahahha,,,922420955510579202,-0.4019,0.374,0.216,0.409,Neg,23
MattParkerLo,2017-10-22 22:13,0,0,medyo magulo yung happy death day pero oks,,,922284762978324480,-0.0516,0.287,0.272,0.441,NN,23
pachecalice14,2017-10-24 18:19,4,0,e happy death day os filmes de terror q quero msm ver,,,922950801332621313,-0.5574,0.406,0.206,0.389,Neg,23
mathyou_marcon,2017-10-23 14:55,1,4,movie time,,#HappyDeathDay,922536878489812992,0.0,0.0,0.0,1.0,NN,23
emmabung,2017-10-23 03:11,0,0,something random liked happy death day matthew ruby pretty decent,,,922359820979720192,0.7003,0.199,0.495,0.306,PP,23
TAYLARHHH,2017-10-24 09:14,0,0,happy death day good,,,922813504511385601,0.4019,0.339,0.574,0.087,PP,23
ddungsie,2017-10-24 05:05,0,0,happy death day,,,922750934744154112,-0.0516,0.453,0.43,0.116,NN,23
MovieCriticFeed,2017-10-24 18:15,0,0,reviews movie happy death day new paper,,#Movie,922949710914179072,-0.0516,0.31,0.294,0.397,NN,23
Luiissda,2017-10-22 22:47,0,1,happy death day mucho,,,922293343165575168,-0.0516,0.406,0.385,0.208,NN,23
blxckheartxx,2017-10-24 06:22,0,0,happy death day bad shrieked killing scene hahaha,,,922770334691946496,-0.6705,0.534,0.33,0.136,Neg,23
MoviefreakSara,2017-10-23 21:46,0,0,happy death day christopher,,,922640417207627776,-0.0516,0.406,0.385,0.208,NN,23
ViewsFromKi,2017-10-23 05:10,1,0,still gotta go see happy death day,,,922389820235747328,-0.0516,0.31,0.294,0.397,NN,23
iZombieChips,2017-10-23 15:52,0,0,happy death day like groundhog day meets scream good playing alot,,,922551314193768448,0.5106,0.293,0.484,0.222,PP,23
insideoutoreo12,2017-10-23 00:12,0,0,happy death day,,,922314843406954497,-0.0516,0.453,0.43,0.116,NN,23
TravisVesseyGCW,2017-10-23 18:39,0,0,happy death day fun guys like watch,,,922593455448182784,0.6808,0.238,0.579,0.183,PP,23
diegolafina,2017-10-23 08:52,0,1,happy death day,,,922445678004936706,-0.0516,0.453,0.43,0.116,NN,23
annyeongrah,2017-10-23 04:39,0,2,gusto kaayo ko mag watch og happy death day og bad genius huhu money wer,,,922381884738248704,-0.5719,0.32,0.16,0.519,Neg,23
sparklerseb,2017-10-24 13:58,0,1,see happy death day yesterday like said supposed,,,922885114119557122,0.3182,0.258,0.411,0.331,PP,23
Tesmith26,2017-10-23 01:31,0,0,happy death day crazy,,,922334751972872192,-0.3818,0.573,0.336,0.091,Neg,23
gloSZN,2017-10-22 18:48,0,1,saw happy death day pretty sure u would like mystery thriller lowkey,@holyscum,,922233140575338496,0.802,0.177,0.595,0.227,PP,23
Miranda_S_36,2017-10-22 23:31,0,0,go see happy death day girls,,,922304570688180224,-0.0516,0.336,0.319,0.345,NN,23
HeyBeardMon,2017-10-24 16:40,0,0,review happy death day,,,922925909018939397,-0.0516,0.406,0.385,0.208,NN,23
brilenta,2017-10-23 19:29,3,0,quiero ver happy death day,,,922605991551782918,-0.0516,0.368,0.349,0.283,NN,23
TerrelleGraham,2017-10-22 13:29,0,0,happy death day movie written video,,#HappyDeathDay,922153059488354304,-0.0516,0.336,0.319,0.345,NN,23
BrandonDeGrout,2017-10-23 06:49,0,0,watch happy death day take word,,,922414606542307333,-0.0516,0.336,0.319,0.345,NN,23
devwahrphobia,2017-10-23 16:53,0,1,make marketing campaign doom video happy death day man,@FrustratedJacob,,922566558685175808,-0.4404,0.405,0.227,0.368,Neg,23
austinbucco,2017-10-24 18:51,0,1,saw happy death day last kinda mostly super fun every character,,,922958694714716161,0.7549,0.183,0.487,0.329,PP,23
_ohmyfitrii,2017-10-23 07:45,1,0,wanna watch happy death day,,,922428866756358144,-0.0516,0.368,0.349,0.283,NN,23
Johdigregorio,2017-10-22 22:54,0,0,happy death day via,@YouTube,,922295175526993920,-0.0516,0.406,0.385,0.208,NN,23
TheBronzeOne__,2017-10-22 22:06,0,0,happy death day fire stick save trouble,,,922282934752694272,-0.2732,0.503,0.385,0.112,Neg,23
svvaffles,2017-10-22 22:13,0,0,watched happy death day seen recommend pretty,,,922284937167953920,0.6705,0.239,0.577,0.184,PP,23
touf_kidd,2017-10-24 13:07,0,0,happy death day,,,922872196258762754,-0.0516,0.453,0.43,0.116,NN,23
an_Droi,2017-10-23 17:29,0,0,happy death day fail expectations,,,922575762921680896,-0.5719,0.565,0.282,0.153,Neg,23
Yourmoviebox,2017-10-24 11:04,0,0,happy death day trailer new horror movie hd,,#2,922841246858702848,-0.5994,0.466,0.227,0.307,Neg,23
AJ_TweetsAlot,2017-10-22 21:11,0,0,happy death day bad pretty good mix groundhog day meets scream,,,922269205222907904,-0.0772,0.406,0.394,0.201,Neg,23
baked_reeds,2017-10-22 19:59,0,2,went watch happy death day firestick instead episode happy days started get rick,,,922251182516723712,0.5423,0.183,0.347,0.469,PP,23
AnisAsyiqin1,2017-10-22 13:09,0,1,neutral,,#HappyDeathDay,922147884841058304,0.0,0.0,0.0,1.0,NN,23
anakinandobiwan,2017-10-23 16:05,0,1,happy death day unbelievably well definitely entertaining surprisedly well acted self,,,922554562468343808,0.8667,0.166,0.622,0.213,PP,23
thefilmagazine,2017-10-24 05:30,0,0,uk box office chart top past,,#Geostorm #HappyDeathDay #TheDeathOfStalin,922757055353462785,0.2023,0.0,0.265,0.735,PP,23
