username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
deacon05oc;2017-10-22 19:48;0;1;"Happy Death Day – DeaconsDen Review https:// deaconsden.wordpress.com/2017/10/22/hap py-death-day-deaconsden-review/ … pic.twitter.com/Sf6x2kfgED";;;;"922248230825537536";https://twitter.com/deacon05oc/status/922248230825537536
norazfaaa;2017-10-22 19:48;0;0;"Feels like wanna watch happy death day again.";;;;"922248209824489472";https://twitter.com/norazfaaa/status/922248209824489472
bigbulldog4ever;2017-10-22 19:47;0;0;"I really want to go see happy death day . I wanna see it so bad!!!!!";;;;"922248109555625985";https://twitter.com/bigbulldog4ever/status/922248109555625985
TheDexStarr;2017-10-22 19:47;0;0;"remember how i said i didn't like the happy death day poster? it's grown on me a lot. I sorta like it now.";;;;"922247985580396544";https://twitter.com/TheDexStarr/status/922247985580396544
sarahelainee_;2017-10-22 19:46;2;7;"Someone come watch Happy Death Day with me";;;;"922247892143816705";https://twitter.com/sarahelainee_/status/922247892143816705
OsaKaede;2017-10-22 19:45;0;0;"¿Será que me anime a ver Happy death day ?";;;;"922247628661850112";https://twitter.com/OsaKaede/status/922247628661850112
jhazzeee_;2017-10-22 19:45;0;0;"Happy death day wasn’t all what I expect it to be";;;;"922247479587954690";https://twitter.com/jhazzeee_/status/922247479587954690
lex_guillen;2017-10-22 19:44;1;0;"I wanna go to the movies and see happy death day !";;;;"922247321987018752";https://twitter.com/lex_guillen/status/922247321987018752
kgforreal;2017-10-22 19:44;0;8;"This weekend I watched Cronos, Happy Death Day and The Endless which is a hell of a triple feature, guys.";;;;"922247289590177794";https://twitter.com/kgforreal/status/922247289590177794
kennan5;2017-10-22 19:43;0;2;"I’m trynna see happy death day !";;;;"922247125852983296";https://twitter.com/kennan5/status/922247125852983296
IlIIlIIIIlIlllI;2017-10-22 19:43;0;0;"#happydeathday فيلم ماهو سيّء بس طويييل بشكل ممل..";;;#happydeathday;"922247116252176384";https://twitter.com/IlIIlIIIIlIlllI/status/922247116252176384
hennesvy;2017-10-22 19:43;0;0;"Happy Death Day was aiiight";;;;"922246968113590274";https://twitter.com/hennesvy/status/922246968113590274
RichardBSpencer;2017-10-22 19:41;0;22;"Happy Death Day";;;;"922246560431398912";https://twitter.com/RichardBSpencer/status/922246560431398912
ChurchMakayla;2017-10-22 19:40;0;9;"Been trying to see Happy Death Day all weekend, and still yet never made it to see it";;;;"922246370127417344";https://twitter.com/ChurchMakayla/status/922246370127417344
hotgorgbabe;2017-10-22 19:38;0;1;"i actually really wanna go see happy death day";;;;"922245927095676928";https://twitter.com/hotgorgbabe/status/922245927095676928
ayyyyyyylin;2017-10-22 19:38;0;0;"I wanna go watch happy death day :(";;;;"922245767321939968";https://twitter.com/ayyyyyyylin/status/922245767321939968
RosaRefined;2017-10-22 19:37;0;1;"Just saw Happy Death Day at the movies, it was surprisingly good";;;;"922245656676306944";https://twitter.com/RosaRefined/status/922245656676306944
SamChelsHal;2017-10-22 19:37;0;0;"Happy death day .";;;;"922245649713762306";https://twitter.com/SamChelsHal/status/922245649713762306
MadelIne002243;2017-10-22 19:37;0;2;"I recommend seeing Happy Death Day .....not even scary yalllll, but rlly good!";;;;"922245638846402562";https://twitter.com/MadelIne002243/status/922245638846402562
GuuDantas_;2017-10-22 19:37;0;0;"I'm at Espaço Itaú de Cinema - @itaucinemas for Happy Death Day in São Paulo, SP https://www. swarmapp.com/c/8nY1AgsDUXu";;@itaucinemas;;"922245503173251075";https://twitter.com/GuuDantas_/status/922245503173251075
NishJustFINE;2017-10-22 19:36;0;0;"So I still wanna see IT, Happy Death Day , & Boo2.";;;;"922245425427615745";https://twitter.com/NishJustFINE/status/922245425427615745
JayceeWalcott;2017-10-22 19:36;3;8;"but fr, wanna see happy death day";;;;"922245364605997057";https://twitter.com/JayceeWalcott/status/922245364605997057
tessaerikson;2017-10-22 19:36;0;1;"Dare you to watch happy death day and not get that stupid ring tone stuck in your head";;;;"922245325099634689";https://twitter.com/tessaerikson/status/922245325099634689
modernsehun;2017-10-22 19:35;0;1;"i wanna see happy death day , looks promising for a dark comedy horror";;;;"922245108283727873";https://twitter.com/modernsehun/status/922245108283727873
diamonddmonae;2017-10-22 19:35;0;0;"Happy Death Day was so good";;;;"922245076302082048";https://twitter.com/diamonddmonae/status/922245076302082048
tittybars;2017-10-22 19:34;0;2;"Happy death day was corny af";;;;"922244825281454080";https://twitter.com/tittybars/status/922244825281454080
CrushesAndBlah;2017-10-22 19:33;0;0;"Happy Death Day was scary up until Demi Lovato started singing";;;;"922244656804614144";https://twitter.com/CrushesAndBlah/status/922244656804614144
LombeBNgandu;2017-10-22 19:33;0;0;"Watched " Happy Death Day " (starring Jessica Rothe & Israel Broussard). It's a great movie. #HappyDeathDay #JessicaRothe";;;#HappyDeathDay #JessicaRothe;"922244490689175554";https://twitter.com/LombeBNgandu/status/922244490689175554
_NIEVES___;2017-10-22 19:32;0;0;"Tonight. Happy death day . pic.twitter.com/W2myfV0rwp";;;;"922244424389877760";https://twitter.com/_NIEVES___/status/922244424389877760
sidiq_plantmana;2017-10-22 19:31;0;0;"Happy Death Day ?";;;;"922244161591427072";https://twitter.com/sidiq_plantmana/status/922244161591427072
haydenterrell;2017-10-22 19:31;1;6;"Happy Death Day worth watching?";;;;"922244000861564928";https://twitter.com/haydenterrell/status/922244000861564928
La_Gabby14;2017-10-22 19:31;0;1;"I’m about to go watch happy death day Bc my bro wants to watch it I hope it’s good";;;;"922243971790884864";https://twitter.com/La_Gabby14/status/922243971790884864
JessTrouper;2017-10-22 19:31;0;4;"#HappyDeathDay is a wonderful, funny and scary #Horrorfilm . @jessica_rothe is brilliant in it, her acting & comic timing is great. Fun.4.5/5";;@jessica_rothe;#HappyDeathDay #Horrorfilm;"922243934314745856";https://twitter.com/JessTrouper/status/922243934314745856
AkiThomas1;2017-10-22 19:30;0;0;"映画: happy death day ハッピーデスデー 、、、ホラーのつもりでいたらこれコメディだった。ティーンネージヤーの恋愛沙汰おり混ぜ具合も。意外性という面でおもしろかった。";;;;"922243735928352769";https://twitter.com/AkiThomas1/status/922243735928352769
isanoriega98;2017-10-22 19:30;0;0;"Quiero ver happy death day ooorita";;;;"922243722783236098";https://twitter.com/isanoriega98/status/922243722783236098
THE_BIGFAT27;2017-10-22 19:29;0;0;"Acabo de ver el trailer de Happy Death Day y se ve buena Vamos Mañana?";;;;"922243584211980289";https://twitter.com/THE_BIGFAT27/status/922243584211980289
alwyzaprill;2017-10-22 19:28;0;0;"Went and saw Happy Death Day with @adoublefresh and who’s happens to pop up on the big screen… https://www. instagram.com/p/BakZl0RBcLK/";;@adoublefresh;;"922243374924607488";https://twitter.com/alwyzaprill/status/922243374924607488
izzyBe111a;2017-10-22 19:28;0;0;"Just saw Happy Death Day with KELLY!";;;;"922243326459256832";https://twitter.com/izzyBe111a/status/922243326459256832
ifsanvers;2017-10-22 19:27;0;0;"happy death day é muito bom";;;;"922243136428167170";https://twitter.com/ifsanvers/status/922243136428167170
FullMovieInHere;2017-10-22 19:25;0;0;"Watch Happy Death Day Full Movie Download Here 《 http:// bit.ly/2yYAMZE 》 ☆√";;;;"922242553503559682";https://twitter.com/FullMovieInHere/status/922242553503559682
juanmadpelicula;2017-10-22 19:25;4;7;"Thoroughly enjoyed #HappyDeathDay . Even though I knew who the killer was midway through. Lots of fun. pic.twitter.com/nbrDxBRWqm";;;#HappyDeathDay;"922242424835059712";https://twitter.com/juanmadpelicula/status/922242424835059712
hacaplus;2017-10-22 19:24;0;0;"Happy Death Day was real good";;;;"922242324071006208";https://twitter.com/hacaplus/status/922242324071006208
__brittbee;2017-10-22 19:24;0;0;"They say happy death day is good";;;;"922242171847217152";https://twitter.com/__brittbee/status/922242171847217152
Anrcampbell;2017-10-22 19:22;0;0;"306) Happy Death Day (3/5) Solid horror comedy with a great lead performance, despite obvious red herring and twist. #DLMChallenge";;;#DLMChallenge;"922241871811956737";https://twitter.com/Anrcampbell/status/922241871811956737
joestreet18;2017-10-22 19:22;1;2;"Managed to fit in a trip to the cinema tonight too. Good little film, this one! #34 22/10 #HappyDeathDay (2017) #100FilmsIn100Days pic.twitter.com/ouSSkBoprW";;;#34 #HappyDeathDay #100FilmsIn100Days;"922241858532773888";https://twitter.com/joestreet18/status/922241858532773888
Reine_Kat;2017-10-22 19:22;0;3;"Someone go watch happy death day with me";;;;"922241656644161536";https://twitter.com/Reine_Kat/status/922241656644161536
lexashaee_;2017-10-22 19:21;2;14;"who’s wants to watch happy death day with me?";;;;"922241540889763842";https://twitter.com/lexashaee_/status/922241540889763842
GabbyGarlow_xo;2017-10-22 19:21;1;1;"me and brooklyn are the only ppl seeing happy death day n i just realized it was sunday";;;;"922241463269851136";https://twitter.com/GabbyGarlow_xo/status/922241463269851136
owen_figueroa;2017-10-22 19:20;0;1;"Happy Death Day es tremenda mierda de película";;;;"922241265789493248";https://twitter.com/owen_figueroa/status/922241265789493248
WrittenMess;2017-10-22 19:20;0;1;"#happydeathday wasn’t even that bad like actually would kind of recommend it. #HorrorMovies";;;#happydeathday #HorrorMovies;"922241231194910722";https://twitter.com/WrittenMess/status/922241231194910722
eeniguess;2017-10-22 19:20;0;9;"Hi gays I have an announcement: Happy Death Day was delightful";;;;"922241216661553153";https://twitter.com/eeniguess/status/922241216661553153
CINEMANIA_ID;2017-10-22 19:19;1;1;"MOVIE VOTE #HappyDeathDay Skor kami: 7.5/10 TOP atau FLOP? Vote sekarang :)";;;#HappyDeathDay;"922241082892599296";https://twitter.com/CINEMANIA_ID/status/922241082892599296
puchoa19;2017-10-22 19:19;0;0;"" Happy Death Day " não é um filme que você TEM que assistir, mas é bom e mais que um "filme de terror". Leva 7,7 no #PMDb .";;;#PMDb;"922240931931312128";https://twitter.com/puchoa19/status/922240931931312128
youngdanny3dp;2017-10-22 19:18;0;0;"Happy death day anyone ?";;;;"922240891175165952";https://twitter.com/youngdanny3dp/status/922240891175165952
stellalsmith;2017-10-22 19:18;0;0;"If you have not seen it yet, go see #HappyDeathDay It was funny and had some fun jump scares. Great #halloween movie.";;;#HappyDeathDay #halloween;"922240714817327107";https://twitter.com/stellalsmith/status/922240714817327107
AntoMcG;2017-10-22 19:18;0;0;"Happy Death Day is great fun until it takes a hard right into soppy melodrama about self-discovery.";;;;"922240693384466433";https://twitter.com/AntoMcG/status/922240693384466433
nicomelz;2017-10-22 19:18;0;0;"Happy Death Day (2017)";;;;"922240652452261890";https://twitter.com/nicomelz/status/922240652452261890
stellalsmith;2017-10-22 19:16;0;0;"@UniversalHorror Today is the first day of the rest of your life. #funny #happydeathday";;@UniversalHorror;#funny #happydeathday;"922240225170075649";https://twitter.com/stellalsmith/status/922240225170075649
la_nalaj;2017-10-22 19:16;0;0;"Who wanna go watch happy death day with me";;;;"922240188285378560";https://twitter.com/la_nalaj/status/922240188285378560
B2Blackbird;2017-10-22 19:15;0;0;"Happy death Day";;;;"922240044215218176";https://twitter.com/B2Blackbird/status/922240044215218176
stellalsmith;2017-10-22 19:15;0;0;"@UniversalHorror loved #happydeathday finally had a chance to see it this weekend. Great to figure out who the killer was. So many choices";;@UniversalHorror;#happydeathday;"922239895321620481";https://twitter.com/stellalsmith/status/922239895321620481
syzamn;2017-10-22 19:13;0;0;"I'm phobia with cupcake since Happy Death Day https:// twitter.com/TumbIrHumor/st atus/922231109584384000 …";;;;"922239584884289541";https://twitter.com/syzamn/status/922239584884289541
Twin_nicki;2017-10-22 19:13;0;0;"Happy death day";;;;"922239466688958465";https://twitter.com/Twin_nicki/status/922239466688958465
mendesueueu;2017-10-22 19:13;0;0;"Happy death day";;;;"922239459046952961";https://twitter.com/mendesueueu/status/922239459046952961
OJSimpson96;2017-10-22 19:12;0;1;"Happy Death Day is a decent movie tbf haha";;;;"922239307670269952";https://twitter.com/OJSimpson96/status/922239307670269952
TrinityFireist;2017-10-22 19:12;0;0;"Happy death day was good also but not very scary.";;;;"922239213898051584";https://twitter.com/TrinityFireist/status/922239213898051584
__mara_xoxo__;2017-10-22 19:11;1;4;"hmu if u want to be my date to 6 flags, pumpkin patches && happy death day";;;;"922238987376386048";https://twitter.com/__mara_xoxo__/status/922238987376386048
MissNell77;2017-10-22 19:10;0;0;"Dinner & a movie — watching Happy Death Day";;;;"922238863174664192";https://twitter.com/MissNell77/status/922238863174664192
blushhansol;2017-10-22 19:10;0;0;"i watched happy death day and it was not worth the hype pic.twitter.com/jUR09T6ANp";;;;"922238831645966336";https://twitter.com/blushhansol/status/922238831645966336
ToastCrust;2017-10-22 19:10;0;1;"yeah Happy Death Day was a great time";;;;"922238811345600512";https://twitter.com/ToastCrust/status/922238811345600512
leahlightfoott;2017-10-22 19:10;11;5;"i wanna go see happy death day sooo bad";;;;"922238777007001601";https://twitter.com/leahlightfoott/status/922238777007001601
TheFlyingNabi;2017-10-22 19:10;0;0;"I wanna watch Bad Genius and Happy Death Day .";;;;"922238696526508032";https://twitter.com/TheFlyingNabi/status/922238696526508032
crazyackleholic;2017-10-22 19:09;0;0;"HAPPY DEATH DAY";;;;"922238550707490817";https://twitter.com/crazyackleholic/status/922238550707490817
isaac__88;2017-10-22 19:08;0;1;"who’s tryna go see IT or happy death day ?";;;;"922238377339920385";https://twitter.com/isaac__88/status/922238377339920385
castieIkrushnic;2017-10-22 19:08;0;0;"The Snowman or Happy Death day ? Help";;;;"922238277113057281";https://twitter.com/castieIkrushnic/status/922238277113057281
Malihaha_a;2017-10-22 19:08;0;0;"Really want to watch happy death day";;;;"922238181482860544";https://twitter.com/Malihaha_a/status/922238181482860544
mariellooooo;2017-10-22 19:07;0;0;"Happy death day was ok";;;;"922238097043181573";https://twitter.com/mariellooooo/status/922238097043181573
ociu_;2017-10-22 19:07;0;0;"anyone have a link for happy death day";;;;"922237973336395776";https://twitter.com/ociu_/status/922237973336395776
swardplay;2017-10-22 19:06;0;0;"Over at @concreteplay , I take a look at ‘ Happy Death Day ’: https:// concreteplayground.com/brisbane/event /happy-death-day-3/ …";;@concreteplay;;"922237686638772224";https://twitter.com/swardplay/status/922237686638772224
ValerieAWillia2;2017-10-22 19:04;0;1;"At the movies watching " Happy Death Day "";;;;"922237372074426368";https://twitter.com/ValerieAWillia2/status/922237372074426368
BryanBHopkins1;2017-10-22 19:01;0;0;"Well according to My Lady the movie trailer has done it again. She saw Happy Death Day & told me the trailer was better than the movie.";;;;"922236570614358016";https://twitter.com/BryanBHopkins1/status/922236570614358016
frreddy_;2017-10-22 19:01;0;0;"Who wants to go watch happy death day :((";;;;"922236473033625600";https://twitter.com/frreddy_/status/922236473033625600
CassieisAllred;2017-10-22 19:00;0;3;"I get my movie pass i this weekend & I can’t wait... hmu if ya wanna see happy death day or blade runner 2049";;;;"922236336781832193";https://twitter.com/CassieisAllred/status/922236336781832193
_babygirlg_;2017-10-22 19:00;0;0;"Finally seeing happy death day";;;;"922236310659756037";https://twitter.com/_babygirlg_/status/922236310659756037
HEYSlSTER;2017-10-22 19:00;0;0;"happy death day was gOOD";;;;"922236229885628418";https://twitter.com/HEYSlSTER/status/922236229885628418
_JKinnehan10_;2017-10-22 19:00;0;0;"Happy Death Day looks like some crazy shit";;;;"922236143562784769";https://twitter.com/_JKinnehan10_/status/922236143562784769
4evaaq;2017-10-22 18:59;0;0;"Finally watching Happy Death Day";;;;"922236094879600640";https://twitter.com/4evaaq/status/922236094879600640
_jordan_np;2017-10-22 18:59;1;3;"y'all, don't watch Happy Death Day , they hate on Crocs.";;;;"922236050541613058";https://twitter.com/_jordan_np/status/922236050541613058
KellyKnight_5;2017-10-22 18:59;0;0;"I saw happy death day .";;;;"922235901555757056";https://twitter.com/KellyKnight_5/status/922235901555757056
MandyLouStu;2017-10-22 18:58;0;0;"Tomorrow’s plan is to see #HappyDeathDay in the morning, so when bedtime rolls around I will have forgotten the scares. Hopefully.";;;#HappyDeathDay;"922235810048552960";https://twitter.com/MandyLouStu/status/922235810048552960
itsjessiejane;2017-10-22 18:58;0;4;"Happy Death Day is such a good film omg";;;;"922235737671634944";https://twitter.com/itsjessiejane/status/922235737671634944
CarlWhiteEntry;2017-10-22 18:58;0;0;"#WIN #CultOfChucky #Blu -Ray #DVD : ENTER @FilmsOfChucky #Sweepstakes #FREE @http:// ul.ink/95H0-4GX0QC_T @UniversalHorror #Chucky #Horror #Movies";;@FilmsOfChucky @http @UniversalHorror;#WIN #CultOfChucky #Blu #DVD #Sweepstakes #FREE #Chucky #Horror #Movies;"922235657640136704";https://twitter.com/CarlWhiteEntry/status/922235657640136704
messyymerrell;2017-10-22 18:57;0;1;"happy death day is such a good movie way better than the trailer I recommend";;;;"922235603885928450";https://twitter.com/messyymerrell/status/922235603885928450
SoulHighh;2017-10-22 18:57;0;0;"Btw #HappyDeathDay was crummy af, the killer was a random killer & they didn’t explain why she kept reliving the day! What the actual fuck?!";;;#HappyDeathDay;"922235506515152896";https://twitter.com/SoulHighh/status/922235506515152896
sliders007;2017-10-22 18:57;0;0;"1 Tyler Perry's Boo 2! A Madea Halloween 2 Geostorm 3 Happy Death Day pic.twitter.com/JrcOip6PYM";;;;"922235468275691520";https://twitter.com/sliders007/status/922235468275691520
HUGOverified;2017-10-22 18:57;0;0;"#InOtherNews " Happy Death Day " is such a useless movie. Don't waste your time/money seeing it";;;#InOtherNews;"922235433664335872";https://twitter.com/HUGOverified/status/922235433664335872
briie_x;2017-10-22 18:56;0;0;"Just want to see Happy Death Day and the new Jigsaw";;;;"922235349484687360";https://twitter.com/briie_x/status/922235349484687360
jlykiwi;2017-10-22 18:56;0;0;"I just saw Happy Death Day . It was SO good oml.";;;;"922235283214622720";https://twitter.com/jlykiwi/status/922235283214622720
lykaancheta18;2017-10-22 18:56;0;4;"Gipatay daw ko pero buhi daw japun ko. Wth. Happy Death Day lang? . Ataya this dream oy";;;;"922235124296462337";https://twitter.com/lykaancheta18/status/922235124296462337
al7erzy;2017-10-22 18:54;0;0;"Why would you lie about Happy Death Day it was so scary filled with jump scares";;;;"922234818175356933";https://twitter.com/al7erzy/status/922234818175356933
ONEandONLYJNICE;2017-10-22 18:54;0;0;"“You relive the same day over&over again,you kind of start to see who you really are.” #HappyDeathDay #TodayIsTheFirstDayOfTheRestOfYourLife";;;#HappyDeathDay #TodayIsTheFirstDayOfTheRestOfYourLife;"922234780590190592";https://twitter.com/ONEandONLYJNICE/status/922234780590190592
laurinahx5h;2017-10-22 18:54;0;1;"Uhm happy death day ?";;;;"922234764534226944";https://twitter.com/laurinahx5h/status/922234764534226944
Yareliiz_112;2017-10-22 18:51;2;0;"Pa que sepan, Happy death day está buena";;;;"922234104669790208";https://twitter.com/Yareliiz_112/status/922234104669790208
niccoleelainn;2017-10-22 18:51;0;0;"Happy death day is such a good movie";;;;"922234045882302465";https://twitter.com/niccoleelainn/status/922234045882302465
KaeleeTomlinson;2017-10-22 18:49;0;0;"Had a great day.. Shoppin, cin mum no2, big fat dinner, baked a cake, seen my fav lesbos. n a cheeky trip to cinema to see #HappyDeathDay xx";;;#HappyDeathDay;"922233559947071488";https://twitter.com/KaeleeTomlinson/status/922233559947071488
whyuyelling;2017-10-22 18:49;0;1;"Giving me “ happy death day ” feels https:// twitter.com/theblackarab_/ status/922232190729060352 …";;;;"922233428896083968";https://twitter.com/whyuyelling/status/922233428896083968
jme_moo;2017-10-22 18:48;0;0;"Happy Death Day - 2.5/10";;;;"922233268145131521";https://twitter.com/jme_moo/status/922233268145131521
softestvocaI;2017-10-22 18:48;0;1;"i’m watching happy death day with my friends later wooot";;;;"922233252760322048";https://twitter.com/softestvocaI/status/922233252760322048
gloSZN;2017-10-22 18:48;0;1;"@holyscum i just saw happy death day and i'm pretty sure u would like it. it's a mystery thriller & lowkey funny.";;@holyscum;;"922233140575338496";https://twitter.com/gloSZN/status/922233140575338496
Giuli306;2017-10-22 18:46;0;0;"Quiero ir a ver happy death day ! Le estoy agarrando el gusto a las películas de terror";;;;"922232798928306176";https://twitter.com/Giuli306/status/922232798928306176
PatiGreen;2017-10-22 18:46;1;0;"#HappyDeathDay was so so good! Actually so much better than I expected, love a decent plot twist! pic.twitter.com/MlYaM6FxGE";;;#HappyDeathDay;"922232768158978048";https://twitter.com/PatiGreen/status/922232768158978048
melodramatiiic;2017-10-22 18:46;0;0;"Happy death day .";;;;"922232749389357056";https://twitter.com/melodramatiiic/status/922232749389357056
RadioPepperPrep;2017-10-22 18:45;0;0;"Weekend Box Office 1. Boo 2! A Madea Halloween — $21.7 million 2. Geostorm — $13.3 million 3. Happy Death Day — $9.4 million";;;;"922232491074662401";https://twitter.com/RadioPepperPrep/status/922232491074662401
Dan_Baynham95;2017-10-22 18:44;0;0;"@israelbroussard Just saw your movie and I had to say your the cutest! I loved your character #HappyDeathDay";;@israelbroussard;#HappyDeathDay;"922232322686111744";https://twitter.com/Dan_Baynham95/status/922232322686111744
brookesuz;2017-10-22 18:43;1;5;"Happy death day was awful";;;;"922231860675121152";https://twitter.com/brookesuz/status/922231860675121152
maecirae;2017-10-22 18:43;0;1;"Happy death day is such a good movie!";;;;"922231849325342720";https://twitter.com/maecirae/status/922231849325342720
SkylerKatieOck;2017-10-22 18:42;0;1;"Kinda wanna go see happy death day";;;;"922231828332806145";https://twitter.com/SkylerKatieOck/status/922231828332806145
thebettyneptune;2017-10-22 18:41;0;1;"I never thought I'd describe a horror movie as "feel-good" but Happy Death Day was definitely one";;;;"922231409057689600";https://twitter.com/thebettyneptune/status/922231409057689600
Tristin_z33;2017-10-22 18:40;0;0;"Who hasnt seen Happy Death Day and wants to go?";;;;"922231269102010369";https://twitter.com/Tristin_z33/status/922231269102010369
loulou_chelsea;2017-10-22 18:40;1;1;"Happy death day was surprisingly good";;;;"922231216040013824";https://twitter.com/loulou_chelsea/status/922231216040013824
soundjam69;2017-10-22 18:39;0;1;"Just saw Happy Death Day . Not bad.";;;;"922231014566502401";https://twitter.com/soundjam69/status/922231014566502401
bossladyy_liyah;2017-10-22 18:39;0;0;"I really wanna go to the movies & see happy death day !";;;;"922230979263164416";https://twitter.com/bossladyy_liyah/status/922230979263164416
bverIymarsh;2017-10-22 18:39;0;9;"i’m seeing happy death day finally";;;;"922230960573202432";https://twitter.com/bverIymarsh/status/922230960573202432
XXXMEEZY;2017-10-22 18:39;0;3;"Anyone wanna go to the movies? Still tryna see happy death day";;;;"922230893414150144";https://twitter.com/XXXMEEZY/status/922230893414150144
Highoffsyd;2017-10-22 18:38;1;0;"Really disappointed that y’all lied and said happy death day was good";;;;"922230795623858177";https://twitter.com/Highoffsyd/status/922230795623858177
strapdaddy;2017-10-22 18:38;0;0;"Trying decide wat to watch Geostorm or Happy Death Day !!!";;;;"922230648085106688";https://twitter.com/strapdaddy/status/922230648085106688
Spence_s1001;2017-10-22 18:38;0;0;"Just saw Happy Death Day . I almost considered walking out of the theater within the first 15 minutes.";;;;"922230632222146560";https://twitter.com/Spence_s1001/status/922230632222146560
amyjean_3;2017-10-22 18:37;0;2;"If anybody is tryna go see Happy Death Day before it leaves theaters lmk";;;;"922230558205403136";https://twitter.com/amyjean_3/status/922230558205403136
brileydennison;2017-10-22 18:37;0;3;"someone go see happy death day with me";;;;"922230376252231680";https://twitter.com/brileydennison/status/922230376252231680
supceli;2017-10-22 18:36;0;3;"I want to watch happy death day !!!";;;;"922230319561900034";https://twitter.com/supceli/status/922230319561900034
