username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
KatherineW1971;2017-10-13 19:59;0;1;"IT- is really good. Going to see Happy Death Day - tonite. Hope it’s good.";;;;"918989682452639751";https://twitter.com/KatherineW1971/status/918989682452639751
sebsbeanie;2017-10-13 19:59;0;1;"yall i just saw happy death day and let's just say i have a new white man added to my list";;;;"918989616190971904";https://twitter.com/sebsbeanie/status/918989616190971904
marcosmejia_o4;2017-10-13 19:59;0;0;"trying to watch happy death day";;;;"918989585857650688";https://twitter.com/marcosmejia_o4/status/918989585857650688
mikellechloe_;2017-10-13 19:59;0;0;"so excited to see happy death day tonight";;;;"918989576257003520";https://twitter.com/mikellechloe_/status/918989576257003520
HaydenPinafore;2017-10-13 19:59;1;8;"#HappyDeathDay was so much fun! Really nice little birthday gift for me. :p";;;#HappyDeathDay;"918989543046443009";https://twitter.com/HaydenPinafore/status/918989543046443009
j0shefina;2017-10-13 19:59;0;2;"Happy Death Day was not that bad, really funny";;;;"918989535001829376";https://twitter.com/j0shefina/status/918989535001829376
Adjohnson_;2017-10-13 19:59;0;9;"Who tryna see happy death day";;;;"918989513958895616";https://twitter.com/Adjohnson_/status/918989513958895616
TinaPandaz;2017-10-13 19:58;0;0;"watching happy death day on friday the 13th";;;;"918989451627565056";https://twitter.com/TinaPandaz/status/918989451627565056
scottkelly1974;2017-10-13 19:58;0;0;"HAPPY DEATH DAY | Movieguide | Movie Reviews for Christians https://www. movieguide.org/reviews/happy- death-day.html#.WeFTMh9T7dc.twitter …";;;#;"918989421847781376";https://twitter.com/scottkelly1974/status/918989421847781376
Purpin_Mama;2017-10-13 19:58;0;0;"I can't wait to see Happy Death Day .";;;;"918989392861106177";https://twitter.com/Purpin_Mama/status/918989392861106177
zoexswift;2017-10-13 19:58;0;0;"WHOSE THE KILLER IN HAPPY DEATH DAY I love spoilers and I need to know asap";;;;"918989358530674688";https://twitter.com/zoexswift/status/918989358530674688
trent_croci;2017-10-13 19:58;1;3;"YOOOOO HAppy Death Day must see movie. Funny and a good time";;;;"918989354885713920";https://twitter.com/trent_croci/status/918989354885713920
ShutUpBitchh_;2017-10-13 19:58;0;0;"Bruh... Happy Death Day was trash. I’m pissed";;;;"918989323118067712";https://twitter.com/ShutUpBitchh_/status/918989323118067712
haileymichellee;2017-10-13 19:58;0;1;"i want to see happy death day";;;;"918989247536705536";https://twitter.com/haileymichellee/status/918989247536705536
0ddoneout;2017-10-13 19:58;0;0;"Did anybody go see happy death day ? How was it ?";;;;"918989227727245312";https://twitter.com/0ddoneout/status/918989227727245312
sameoldbrandon;2017-10-13 19:57;1;1;"i want to see happy death day";;;;"918989212539535360";https://twitter.com/sameoldbrandon/status/918989212539535360
ZoeyAdair;2017-10-13 19:57;0;0;"The girl in #HappyDeathDay is bae . . @jessica_rothe";;@jessica_rothe;#HappyDeathDay;"918989204448612352";https://twitter.com/ZoeyAdair/status/918989204448612352
hunnybunnyyy;2017-10-13 19:57;0;0;"just bought a ticket for tonight to see #HappyDeathDay @UniversalHorror ...wtf was I thinking pic.twitter.com/3r0UWPpRm5";;@UniversalHorror;#HappyDeathDay;"918989197117026304";https://twitter.com/hunnybunnyyy/status/918989197117026304
troiansbeIIsrio;2017-10-13 19:57;0;5;"i just saw happy death day w my friends it was good";;;;"918989112547217409";https://twitter.com/troiansbeIIsrio/status/918989112547217409
mattwwe9;2017-10-13 19:57;0;0;"I liked a @YouTube video http:// youtu.be/IQYezc3WeL0?a Happy Death Day Parody and Movie Review";;@YouTube;;"918989035263193090";https://twitter.com/mattwwe9/status/918989035263193090
Ashley_Alldahyi;2017-10-13 19:57;0;0;"Since I'm back home , I might go see " Happy Death Day "";;;;"918988994037407745";https://twitter.com/Ashley_Alldahyi/status/918988994037407745
__selahrose;2017-10-13 19:56;0;0;"Happy Death Day .";;;;"918988940803272705";https://twitter.com/__selahrose/status/918988940803272705
Steinmisr;2017-10-13 19:56;0;2;"Happy death day looks like the kind of horror movie I'd actually want to watch tbh";;;;"918988938030624769";https://twitter.com/Steinmisr/status/918988938030624769
heslovxto;2017-10-13 19:56;0;0;"I'M SEEING HAPPY DEATH DAY TONIGHT I'M SO EXCITED";;;;"918988936663281664";https://twitter.com/heslovxto/status/918988936663281664
theklashae;2017-10-13 19:56;0;0;"Happy Death Day was a reallyyyyyyyyyy good movie forreal";;;;"918988931865239553";https://twitter.com/theklashae/status/918988931865239553
kierstingale;2017-10-13 19:56;0;8;"just saw happy death day , very good, go see(:";;;;"918988911975849986";https://twitter.com/kierstingale/status/918988911975849986
DoomDesire89;2017-10-13 19:56;0;0;"What a spoiler #swerve";;;#swerve;"918988908876087297";https://twitter.com/DoomDesire89/status/918988908876087297
nothingbutabz;2017-10-13 19:56;0;1;"Apparently people, including critics, are saying that “ Happy Death Day ” is... good?";;;;"918988863246184448";https://twitter.com/nothingbutabz/status/918988863246184448
Franciscano_H;2017-10-13 19:56;0;0;"Caraca quem vai preferir Geostorm? Esse Happy Death Day tem tudo pra dar errado pra mim";;;;"918988803825635329";https://twitter.com/Franciscano_H/status/918988803825635329
shaqnosis1;2017-10-13 19:56;0;0;"Happy Death Day getting REALLY good reviews.";;;;"918988767616266240";https://twitter.com/shaqnosis1/status/918988767616266240
screentimex;2017-10-13 19:56;0;0;"#HappyDeathDay #Review : One Of The Better Time Loopers https:// goo.gl/GqATdD pic.twitter.com/l1aVYU8lMD";;;#HappyDeathDay #Review;"918988761903480833";https://twitter.com/screentimex/status/918988761903480833
deelgee1210;2017-10-13 19:56;0;0;"So excited to see happy death day";;;;"918988729066209280";https://twitter.com/deelgee1210/status/918988729066209280
brookdanielle19;2017-10-13 19:56;0;1;"Come watch Happy Death Day with me.";;;;"918988723047542789";https://twitter.com/brookdanielle19/status/918988723047542789
kjmr09;2017-10-13 19:55;0;0;"It's friday, #HappyDeathDay comes out today and instead I just decide to stay home, chill and watch my @astros #EarnHistory";;@astros;#HappyDeathDay #EarnHistory;"918988710439542784";https://twitter.com/kjmr09/status/918988710439542784
DallariousAF;2017-10-13 19:55;0;1;"Happy Death Day was so good oh my god";;;;"918988622828892160";https://twitter.com/DallariousAF/status/918988622828892160
cuquiface;2017-10-13 19:55;0;0;"They should have named #HappyDeathDay Happy Groundhog Day.";;;#HappyDeathDay;"918988618101903360";https://twitter.com/cuquiface/status/918988618101903360
Makboogie;2017-10-13 19:55;0;0;"‘ Happy Death Day ’ and ‘Saw VIII’ two movies I have to see";;;;"918988575877758976";https://twitter.com/Makboogie/status/918988575877758976
Yingerfelton;2017-10-13 19:55;1;1;"@discordapp You think Happy Death Day scared me? Nah man, THIS SCARED ME pic.twitter.com/se4QLYSNgn";;@discordapp;;"918988503903588352";https://twitter.com/Yingerfelton/status/918988503903588352
_missymaclin_;2017-10-13 19:54;0;0;"are you seeing happy death day ? i’m at 16";;;;"918988457292193793";https://twitter.com/_missymaclin_/status/918988457292193793
Agent_OfThe_Bat;2017-10-13 19:54;0;1;"Hahaha just watched #HappyDeathDay & I totally called that shit from the trailer. Movie was exactly what I thought it was going to be. Wasn't disappointed and wasn't wowed. pic.twitter.com/YWuMLDUAyE";;;#HappyDeathDay;"918988383346614272";https://twitter.com/Agent_OfThe_Bat/status/918988383346614272
bedtimebonzob;2017-10-13 19:54;0;0;"CC: @blankcheckpod";;@blankcheckpod;;"918988380767076352";https://twitter.com/bedtimebonzob/status/918988380767076352
JMShowproduc;2017-10-13 19:54;0;0;"Went to see " Happy Death Day " today. Quite a movie. Happy Friday the 13th. *Evil Laugh* https://www. instagram.com/p/BaNRUhNnv3m/";;;;"918988361364320256";https://twitter.com/JMShowproduc/status/918988361364320256
OX_Bigly;2017-10-13 19:54;0;0;"Happy Death Day | Review/Thoughts: http:// youtu.be/bZJNA8-kpG0?a via @YouTube";;@YouTube;;"918988319979134976";https://twitter.com/OX_Bigly/status/918988319979134976
_Ciimone;2017-10-13 19:54;0;0;"Happy Death Day better be good";;;;"918988273820884992";https://twitter.com/_Ciimone/status/918988273820884992
renansarpe;2017-10-13 19:54;0;0;"" happy death day " traduzido pra A morta está de parabéns, nossa q merda, parece título de filme de comédia";;;;"918988270750633984";https://twitter.com/renansarpe/status/918988270750633984
CheekyWankr;2017-10-13 19:54;0;0;"They run ads for Happy Death Day , AC: Origins and Shadow of Mordor before the videos which seems like it definitely isn't family friendly";;;;"918988269169364992";https://twitter.com/CheekyWankr/status/918988269169364992
Tsteve93;2017-10-13 19:54;0;0;"About to see happy death day . I heard it's good, so fingers crossed!";;;;"918988231961608194";https://twitter.com/Tsteve93/status/918988231961608194
AloneIn_Vegas;2017-10-13 19:53;0;1;"Happy death day was good go see it";;;;"918988205373915136";https://twitter.com/AloneIn_Vegas/status/918988205373915136
mabybaby89;2017-10-13 19:53;0;0;"I’m watching Happy Death Day in theater 13... does that count?";;;;"918988111924879360";https://twitter.com/mabybaby89/status/918988111924879360
JaseBarrentine;2017-10-13 19:53;1;1;"the movie happy death day was great";;;;"918988013866233856";https://twitter.com/JaseBarrentine/status/918988013866233856
crbynavery;2017-10-13 19:53;0;1;"Kar best dm me when she finishes watching happy death day";;;;"918987968496439296";https://twitter.com/crbynavery/status/918987968496439296
Jalen1k_;2017-10-13 19:52;0;0;"I want to see happy death day";;;;"918987873009000448";https://twitter.com/Jalen1k_/status/918987873009000448
SoftStudd;2017-10-13 19:52;0;1;"Just saw happy death day ... lmao";;;;"918987772114989056";https://twitter.com/SoftStudd/status/918987772114989056
Jose_Munoz;2017-10-13 19:52;0;0;"Thinking how #HappyDeathDay almost got a better @RottenTomatoes score than #BatmanvSuperman , #SuicideSquad , and #TheSnowmanMovie combined!";;@RottenTomatoes;#HappyDeathDay #BatmanvSuperman #SuicideSquad #TheSnowmanMovie;"918987755811610625";https://twitter.com/Jose_Munoz/status/918987755811610625
LashaePorcha;2017-10-13 19:51;0;1;"Happy death day is the best no lie";;;;"918987665680281600";https://twitter.com/LashaePorcha/status/918987665680281600
moyyruiz10;2017-10-13 19:51;1;3;"lol wanted to see happy death day today guess not";;;;"918987566254317568";https://twitter.com/moyyruiz10/status/918987566254317568
jess__gotschall;2017-10-13 19:51;0;2;"Someone see happy death day with me";;;;"918987540551688192";https://twitter.com/jess__gotschall/status/918987540551688192
Vanessaaa_02;2017-10-13 19:51;1;2;"I just wanna go see Happy Death Day";;;;"918987488227495937";https://twitter.com/Vanessaaa_02/status/918987488227495937
Clovis_baloi;2017-10-13 19:51;0;1;"I liked a @YouTube video http:// youtu.be/50ZgL849vL0?a Quickie: Happy Death Day";;@YouTube;;"918987467428069377";https://twitter.com/Clovis_baloi/status/918987467428069377
fabiveraa;2017-10-13 19:51;7;1;"I wanna watch Happy Death Day";;;;"918987466882863104";https://twitter.com/fabiveraa/status/918987466882863104
Dark_Atmosphere;2017-10-13 19:50;1;0;"Generic studio horror, equal to 'Rings.' Easy to see why independent horror is taking over. #HappyDeathDay ... http:// fb.me/yTocYcZM";;;#HappyDeathDay;"918987460234960898";https://twitter.com/Dark_Atmosphere/status/918987460234960898
Christensens35;2017-10-13 19:50;0;0;"We saw #HappyDeathDay and it was actually really good! We of course knew who did it but still good";;;#HappyDeathDay;"918987448012738560";https://twitter.com/Christensens35/status/918987448012738560
Dark_Atmosphere;2017-10-13 19:50;0;3;"Generic studio horror, equal to 'Rings.' Easy to see why independent horror is taking over. #HappyDeathDay #HappyDeathDayMovie #HorrorMovies pic.twitter.com/bHK3jFn1WF";;;#HappyDeathDay #HappyDeathDayMovie #HorrorMovies;"918987426948927488";https://twitter.com/Dark_Atmosphere/status/918987426948927488
krysaleah112;2017-10-13 19:50;0;1;"With my homies seeing Happy Death Day this Friday the 13th pic.twitter.com/B1b1T4i2KP";;;;"918987423274688512";https://twitter.com/krysaleah112/status/918987423274688512
njl247;2017-10-13 19:50;0;2;"happy death day was actually pretty good wow i recommend";;;;"918987363354861568";https://twitter.com/njl247/status/918987363354861568
kevingarcia1010;2017-10-13 19:50;0;0;"Kinda want to watch happy death day";;;;"918987321697034241";https://twitter.com/kevingarcia1010/status/918987321697034241
DexholderRachel;2017-10-13 19:50;0;2;"Friday the 13th and I'm watching #HappyDeathDay";;;#HappyDeathDay;"918987286896873476";https://twitter.com/DexholderRachel/status/918987286896873476
KouterCat;2017-10-13 19:49;0;0;"watching Happy Death Day at Millstone 14 http:// fb.me/K6UTMAN5";;;;"918987188351700993";https://twitter.com/KouterCat/status/918987188351700993
groovysara;2017-10-13 19:49;0;6;"Now watching HAPPY DEATH DAY .";;;;"918987170551083008";https://twitter.com/groovysara/status/918987170551083008
__miriaam__;2017-10-13 19:49;0;2;"i hope happy death day is a good movie";;;;"918987163630530560";https://twitter.com/__miriaam__/status/918987163630530560
jeromemuscarell;2017-10-13 19:49;2;1;"Happy Death Day is actually decent and kinda funny as well....who knew...";;;;"918987155887804417";https://twitter.com/jeromemuscarell/status/918987155887804417
Morgann_Mariee_;2017-10-13 19:49;1;2;"Thanks for being my scary movie buddy @LiveLaughKear #HappyDeathDay";;@LiveLaughKear;#HappyDeathDay;"918987131443347456";https://twitter.com/Morgann_Mariee_/status/918987131443347456
alliexxhemmings;2017-10-13 19:49;0;1;"Gonna Go Watch #HappyDeathDay Rn";;;#HappyDeathDay;"918987109112856576";https://twitter.com/alliexxhemmings/status/918987109112856576
mixedchynaa;2017-10-13 19:49;0;0;"I want to also go see Happy Death Day .";;;;"918987103475814400";https://twitter.com/mixedchynaa/status/918987103475814400
nikilayne23;2017-10-13 19:49;0;0;"Who watched " happy death day " already or is planning to?";;;;"918986984315674626";https://twitter.com/nikilayne23/status/918986984315674626
That_Guy_Mill;2017-10-13 19:49;0;0;"Wanna see " Happy Death Day " but no date . Its cool got work in the morning anyway.";;;;"918986980330999810";https://twitter.com/That_Guy_Mill/status/918986980330999810
NickPiazza_;2017-10-13 19:48;0;0;"I liked a @YouTube video http:// youtu.be/p4lz4TVlzGA?a HAPPY DEATH DAY - LIVE REACTION!";;@YouTube;;"918986880657522689";https://twitter.com/NickPiazza_/status/918986880657522689
xSam_DMx;2017-10-13 19:48;0;2;"WTF, #YouTube ? Ad-pocolypse... more like Ad-mageddon! (P.S I'm gonna be mad if I have to watch 30 more #HappyDeathDay ads that I can't skip) pic.twitter.com/fFddWCYLtW";;;#YouTube #HappyDeathDay;"918986848470528000";https://twitter.com/xSam_DMx/status/918986848470528000
fakegriffey;2017-10-13 19:48;1;0;"Im trying to see Happy Death Day";;;;"918986841314836480";https://twitter.com/fakegriffey/status/918986841314836480
ElliottCRealtor;2017-10-13 19:47;0;0;"Another Hit or Miss from Blumhouse? Our review for Happy Death Day Movie https:// youtu.be/He0HWoNaVrY #moviefiles #HappyDeathDay #FridayThe13th";;;#moviefiles #HappyDeathDay #FridayThe13th;"918986699044261889";https://twitter.com/ElliottCRealtor/status/918986699044261889
commentng;2017-10-13 19:47;0;0;"meninas assistam happy death day adorei até o humor do filme foi bom 8/10";;;;"918986694946447360";https://twitter.com/commentng/status/918986694946447360
missingwords;2017-10-13 19:47;19;89;"#HappyDeathDay had a lot more heart than any horror movie I’ve seen in recent years. Surprisingly well done! pic.twitter.com/Vo1zT7ZyzT";;;#HappyDeathDay;"918986661102370816";https://twitter.com/missingwords/status/918986661102370816
aguero_timothy;2017-10-13 19:47;1;8;"Happy death day was good";;;;"918986631268352000";https://twitter.com/aguero_timothy/status/918986631268352000
YuanChen;2017-10-13 19:47;0;0;"I liked a @YouTube video http:// youtu.be/sMZdxWSN8lI?a HAPPY DEATH DAY - Movie Review";;@YouTube;;"918986558266576896";https://twitter.com/YuanChen/status/918986558266576896
AlexGodin24;2017-10-13 19:47;0;0;"Need someone to see Happy Death Day with me.";;;;"918986503447072769";https://twitter.com/AlexGodin24/status/918986503447072769
theenuh;2017-10-13 19:47;0;0;"#HappyDeathDay time! (@Santikos Silverado 19 IMAX - @regalcinemas in Tomball, TX) https://www. swarmapp.com/c/aSqZzgMXfhD";;@Santikos @regalcinemas;#HappyDeathDay;"918986465782239233";https://twitter.com/theenuh/status/918986465782239233
OldFatnSaggy;2017-10-13 19:46;0;2;"Gonna give that Happy Death day movie a shot. Don’t expect much but maybe it’ll be decent.";;;;"918986417786593280";https://twitter.com/OldFatnSaggy/status/918986417786593280
__mariahlopez;2017-10-13 19:46;0;3;"happy death day was good w some cute parts tbh";;;;"918986389424783360";https://twitter.com/__mariahlopez/status/918986389424783360
milithemom;2017-10-13 19:46;0;1;"So I saw Happy Death Day and these ugly 13-15 year old would not shut the fuck up the entire movie. I said “Y’all ever shut the fuck up.”...";;;;"918986360190590976";https://twitter.com/milithemom/status/918986360190590976
foreversam_22;2017-10-13 19:46;0;1;"Seeing happy death day tomorrow";;;;"918986326887854082";https://twitter.com/foreversam_22/status/918986326887854082
cammxgarcia;2017-10-13 19:46;1;2;"I'm really trying to see happy death day tbh";;;;"918986322638811136";https://twitter.com/cammxgarcia/status/918986322638811136
danybarrera0314;2017-10-13 19:46;2;2;"Just watched Happy death day , wasnt as bad as i expected #decent";;;#decent;"918986320562868224";https://twitter.com/danybarrera0314/status/918986320562868224
AustinCaelan;2017-10-13 19:46;0;8;"my dad is hesitantly taking me to see happy death day tomorrow. i am hyped.";;;;"918986301243904000";https://twitter.com/AustinCaelan/status/918986301243904000
bunnygirle30;2017-10-13 19:46;0;0;"Oh ok. How about it or happy death day . They look interesting. The babadook is also good that's on netflix";;;;"918986273800577024";https://twitter.com/bunnygirle30/status/918986273800577024
J_Cryer7;2017-10-13 19:46;0;0;"Happy Death Day looks dumb";;;;"918986260844367872";https://twitter.com/J_Cryer7/status/918986260844367872
rihya_softball8;2017-10-13 19:46;0;0;"Since it’s Friday the 13th I’d love to go to the movie theaters and watch Happy Death Day and eat a refillable bucket of popcorn. pic.twitter.com/vppkqlUa6W";;;;"918986206230253568";https://twitter.com/rihya_softball8/status/918986206230253568
trilogyfool;2017-10-13 19:45;0;0;"Happy death day is out rn I’m tryna go see it but";;;;"918986134994132992";https://twitter.com/trilogyfool/status/918986134994132992
SMNocella;2017-10-13 19:45;0;0;"Happy Death Day pic.twitter.com/EtOUoO0mAl – bei Regal Cinemas Brandywine Town Center 16";;;;"918986108800847872";https://twitter.com/SMNocella/status/918986108800847872
callmenell;2017-10-13 19:45;0;1;"Thus movie was fun, I knew the killer was all along but it was fun to see how it played out.";;;;"918986052055875584";https://twitter.com/callmenell/status/918986052055875584
ayylmichelle;2017-10-13 19:45;0;2;"I really want to go watch happy death day tonight but i have no one to go with :-(";;;;"918986048696283136";https://twitter.com/ayylmichelle/status/918986048696283136
Aaliyah75069706;2017-10-13 19:45;0;0;"Happy death day";;;;"918986023794769920";https://twitter.com/Aaliyah75069706/status/918986023794769920
jakebuchananan;2017-10-13 19:45;0;1;"Happy death day was meh wouldn’t recommend. See Groundhog Day instead";;;;"918985998532571136";https://twitter.com/jakebuchananan/status/918985998532571136
Amerz23;2017-10-13 19:45;0;2;"Seated for Happy Death Day";;;;"918985981176565760";https://twitter.com/Amerz23/status/918985981176565760
sportyidk;2017-10-13 19:44;0;3;"I figured out who the killer was in Happy Death Day , 5 minutes in.";;;;"918985950486609920";https://twitter.com/sportyidk/status/918985950486609920
Hubbard_Bubba;2017-10-13 19:44;0;3;"Happy Death Day was literally the worst movie I've ever seen..";;;;"918985929553047552";https://twitter.com/Hubbard_Bubba/status/918985929553047552
Pugs_Wellington;2017-10-13 19:44;0;1;"So I saw Happy Death Day , it's actually pretty good. I had fun watching it, check it out if you want.";;;;"918985902570987520";https://twitter.com/Pugs_Wellington/status/918985902570987520
Klopcic15;2017-10-13 19:44;0;0;"Sooo #HappyDeathDay came out today and is there a reason it’s only showing at 1 and 7 pm???";;;#HappyDeathDay;"918985892391411713";https://twitter.com/Klopcic15/status/918985892391411713
MoneyMakingFraz;2017-10-13 19:44;2;3;"Think I'ma go watch happy death day 1 deep";;;;"918985891850399744";https://twitter.com/MoneyMakingFraz/status/918985891850399744
gabyhastings_;2017-10-13 19:44;0;0;"Happy Death Day was pretty good! Not going to ruin it, but my fav part was when she talked shit about the girl having crocs";;;;"918985883369566209";https://twitter.com/gabyhastings_/status/918985883369566209
ComaCrow;2017-10-13 19:44;0;0;"I saw it, it’s just ground hog day with out of place killing, but it’s not really bad and if you are bored go see it";;;;"918985838545039360";https://twitter.com/ComaCrow/status/918985838545039360
meriiamk;2017-10-13 19:44;0;0;"Happy death day !!!!";;;;"918985811043012608";https://twitter.com/meriiamk/status/918985811043012608
kmvz_;2017-10-13 19:44;1;14;"I wanna smoke a wood and go see happy death day";;;;"918985771205480448";https://twitter.com/kmvz_/status/918985771205480448
BrandiJorgensen;2017-10-13 19:44;0;0;"I wish I had someone to go see happy death day with";;;;"918985770509176834";https://twitter.com/BrandiJorgensen/status/918985770509176834
stuffaboutcappi;2017-10-13 19:44;0;0;"You're such a queen";;;;"918985757070675971";https://twitter.com/stuffaboutcappi/status/918985757070675971
Danieeell18;2017-10-13 19:44;3;5;"#HappyDeathDay was such an exhilarating movie Happy Birthday again @idkeIizabeth pic.twitter.com/mfd7lagjrV";;@idkeIizabeth;#HappyDeathDay;"918985730549940225";https://twitter.com/Danieeell18/status/918985730549940225
BobbyNamdar;2017-10-13 19:44;0;0;"" Happy Death Day " isn't horrible, color me surprised pic.twitter.com/culvYbT1XS";;;;"918985715014422529";https://twitter.com/BobbyNamdar/status/918985715014422529
the_timgilmore;2017-10-13 19:43;0;0;"#HappyDeathDay was so effing great! Horror movies have definitely made a return this year… https://www. instagram.com/p/BaNQHz1nxEu/";;;#HappyDeathDay;"918985695586160641";https://twitter.com/the_timgilmore/status/918985695586160641
MMorninere;2017-10-13 19:43;0;0;"I just watched Happy Death Day and";;;;"918985645913096192";https://twitter.com/MMorninere/status/918985645913096192
rudy_pri;2017-10-13 19:43;0;0;"Happy Death Day ALL Trailers + Clips (2017) | Movieclips Trailer https://www. youtube.com/watch?v=dAzuZ- V81I0 … #Movie";;;#Movie;"918985584017887233";https://twitter.com/rudy_pri/status/918985584017887233
colllsss;2017-10-13 19:43;0;1;"It’s not #FridayThe13th without watching a horror movie, #HappyDeathDay";;;#FridayThe13th #HappyDeathDay;"918985575058890752";https://twitter.com/colllsss/status/918985575058890752
Rmello75;2017-10-13 19:43;0;0;"Me and Rowan watching happy death day @Elmwood AMC Theater https://www. instagram.com/p/BaNQG6LFiQo/";;@Elmwood;;"918985562324914177";https://twitter.com/Rmello75/status/918985562324914177
chaseneveau;2017-10-13 19:43;0;0;"watching Happy Death Day at SilverCity Cinemas http:// fb.me/2k4fgVdUq";;;;"918985496533110784";https://twitter.com/chaseneveau/status/918985496533110784
ANyjahh_;2017-10-13 19:42;0;1;"Happy death day with matt tonight lmao";;;;"918985443152203776";https://twitter.com/ANyjahh_/status/918985443152203776
xambernicole;2017-10-13 19:42;0;0;"Everybody & they mama came to see Happy death day";;;;"918985409924861952";https://twitter.com/xambernicole/status/918985409924861952
GabrielaUrsu2;2017-10-13 19:42;1;1;"Amanhã vou ver " happy death day "";;;;"918985390362591232";https://twitter.com/GabrielaUrsu2/status/918985390362591232
isabellaafragaa;2017-10-13 19:42;0;0;"Happy Death Day was SOOOO gOOODD!!!!!!!!";;;;"918985387028213765";https://twitter.com/isabellaafragaa/status/918985387028213765
JuanRibas;2017-10-13 19:42;0;0;"Trailer de Happy Death Day . https:// youtu.be/1NTaDm3atkc";;;;"918985360046280704";https://twitter.com/JuanRibas/status/918985360046280704
casssm_;2017-10-13 19:42;3;11;"I wanna go see happy death day";;;;"918985352286691328";https://twitter.com/casssm_/status/918985352286691328
Jxzz__;2017-10-13 19:42;0;0;"Kinda wanna go see #HappyDeathDay kinda wanna sleep";;;#HappyDeathDay;"918985323044134913";https://twitter.com/Jxzz__/status/918985323044134913
SalehAlSaadoon;2017-10-13 19:42;0;0;"Happy death day";;;;"918985250470092803";https://twitter.com/SalehAlSaadoon/status/918985250470092803
TomFlowers;2017-10-13 19:41;0;1;"Box Office: ‘ Happy Death Day ’ Poised to Exceed Initial Estimates With $22.8 Million Weekend https:// goo.gl/fb/Y3iLM6";;;;"918985148166701056";https://twitter.com/TomFlowers/status/918985148166701056
arianawharry;2017-10-13 19:41;0;8;"just watched Happy Death Day it was good, i'm so proud of myself for guessing the killer";;;;"918985073994731520";https://twitter.com/arianawharry/status/918985073994731520
XtremeBabado;2017-10-13 19:41;0;0;". @UniversalPics presents Happy Death Day Now In pic.twitter.com/uumFo5ciIY #IWasMindBlownWhen";;@UniversalPics;#IWasMindBlownWhen;"918985052087713793";https://twitter.com/XtremeBabado/status/918985052087713793
Stephaniee801;2017-10-13 19:41;0;10;"I just watched happy death day and the killer had a big ass forehead, I promise to never complain about mine ever again. pic.twitter.com/95CWEqv04O";;;;"918985034383572992";https://twitter.com/Stephaniee801/status/918985034383572992
RiseAboveAll_;2017-10-13 19:41;0;0;"Happy death day was actually a good movie lol";;;;"918985011528904704";https://twitter.com/RiseAboveAll_/status/918985011528904704
NortonAntiHarry;2017-10-13 19:41;0;0;"Happy Death Day ’s Director Already Has Specific Plans For What A Sequel Would Be pic.twitter.com/A1iM1j3Yzs";;;;"918984998044209152";https://twitter.com/NortonAntiHarry/status/918984998044209152
jasmomoa;2017-10-13 19:40;1;1;"might see happy death day tomorrow";;;;"918984877390757888";https://twitter.com/jasmomoa/status/918984877390757888
JA_hoop2;2017-10-13 19:40;0;0;"Happy Death Day tonight";;;;"918984823955435522";https://twitter.com/JA_hoop2/status/918984823955435522
GiannaRoc13;2017-10-13 19:40;0;0;"I'm literally in the theatres about to watch this movie! #HappyDeathDay https:// twitter.com/trl/status/918 959366899884032 …";;;#HappyDeathDay;"918984738878214144";https://twitter.com/GiannaRoc13/status/918984738878214144
AMANDAJEANNN;2017-10-13 19:39;0;15;"Happy Death Day was way better than it should have been pic.twitter.com/2VAmrMJtKS";;;;"918984625573134337";https://twitter.com/AMANDAJEANNN/status/918984625573134337
colehunter0416;2017-10-13 19:39;0;1;"Bout to see happy death day ! I’m not going to be able to sleep for a week but it’s okay!";;;;"918984520367575040";https://twitter.com/colehunter0416/status/918984520367575040
jilliclecats;2017-10-13 19:39;0;0;"I saw Happy death day and it was soooo lame";;;;"918984504835842048";https://twitter.com/jilliclecats/status/918984504835842048
LiveLikeG;2017-10-13 19:39;0;2;"I wanna see happy death day !!!!";;;;"918984490298458112";https://twitter.com/LiveLikeG/status/918984490298458112
wavvvel;2017-10-13 19:38;2;3;"Happy death day sounds corny";;;;"918984413710401536";https://twitter.com/wavvvel/status/918984413710401536
JeffGeisbauer;2017-10-13 19:38;0;0;"Just got back from Happy Death Day .... That was a REALLY good movie!";;;;"918984379472498689";https://twitter.com/JeffGeisbauer/status/918984379472498689
AyeM0;2017-10-13 19:38;0;0;"#HappyDeathDay watching now pic.twitter.com/nNh9CUjRYJ";;;#HappyDeathDay;"918984364096131072";https://twitter.com/AyeM0/status/918984364096131072
WesAlist;2017-10-13 19:38;0;0;"@jessica_rothe Saw Happy Death Day last night and loved it! Great job! :)";;@jessica_rothe;;"918984358350000128";https://twitter.com/WesAlist/status/918984358350000128
vythtran;2017-10-13 19:38;0;0;"on my way to see happy death day pic.twitter.com/l8vIX25WaG";;;;"918984349034450944";https://twitter.com/vythtran/status/918984349034450944
helloolieberher;2017-10-13 19:38;0;4;"MOOD: my friends forcing me to see happy death day when all I want to do is go see IT again";;;;"918984341526474752";https://twitter.com/helloolieberher/status/918984341526474752
toomuchaIex;2017-10-13 19:38;0;1;"Honestly tho my makeup looks good rn someone come through I'm tryna see happy death day";;;;"918984312355045376";https://twitter.com/toomuchaIex/status/918984312355045376
