username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DCHamer44;2017-10-16 19:41;0;0;"Showtime... #happydeathday #regalcinemas #silverspring #maryland #dmv @Regal Cinemas Majestic… https://www. instagram.com/p/BaU-PEWlPle/";;@Regal;#happydeathday #regalcinemas #silverspring #maryland #dmv;"920072153856389120";https://twitter.com/DCHamer44/status/920072153856389120
sbfiend_TGOD;2017-10-16 19:40;0;0;"HAPPY DEATH DAY WAS A PRETTY GOOD MOVIE";;;;"920072022096478209";https://twitter.com/sbfiend_TGOD/status/920072022096478209
BossManCam_;2017-10-16 19:40;0;0;"Anybody see Happy Death Day ?";;;;"920071993940168705";https://twitter.com/BossManCam_/status/920071993940168705
trendsmetadata;2017-10-16 19:40;1;0;"http:// Fandango.com New #Movies avg #YouTube #like 93% SD 7% . Happy Death Day liked 93% with 6,463,039 views http:// bit.ly/2wXRerL";;;#Movies #YouTube #like;"920071896913264641";https://twitter.com/trendsmetadata/status/920071896913264641
313KINGGENE_;2017-10-16 19:39;0;0;"Happy death day was funny as hell tho";;;;"920071805800415238";https://twitter.com/313KINGGENE_/status/920071805800415238
pawprintsdavid;2017-10-16 19:39;0;0;"@WHHSpawprints #bethevoice Ena says she was scared when she went to watch happy death day . pic.twitter.com/mAHOnRDR0i";;@WHHSpawprints;#bethevoice;"920071710870683648";https://twitter.com/pawprintsdavid/status/920071710870683648
LEXIXCARLOS;2017-10-16 19:38;0;1;"who finna go with me to see happy death day n it again – bei Halloweentown";;;;"920071562254077952";https://twitter.com/LEXIXCARLOS/status/920071562254077952
MargeTLarge;2017-10-16 19:38;0;0;"I think #HappyDeathDay is going to be my version of #PitchPerfect . Except I can still admit that it’s goofy and stupid and still enjoy it.";;;#HappyDeathDay #PitchPerfect;"920071497082900481";https://twitter.com/MargeTLarge/status/920071497082900481
___kiyomi;2017-10-16 19:38;0;0;"happy death day was trash and i want yall to know if u didnt";;;;"920071426299834369";https://twitter.com/___kiyomi/status/920071426299834369
nickdewar;2017-10-16 19:37;0;1;"Happy Death Day";;;;"920071287522836485";https://twitter.com/nickdewar/status/920071287522836485
AlfyPegeen;2017-10-16 19:36;0;0;"Box Office Top 20: ' Happy Death Day ' parties at No. 1 http:// ift.tt/2gKUJLO";;;;"920070867140399105";https://twitter.com/AlfyPegeen/status/920070867140399105
andreear___;2017-10-16 19:35;0;0;"Happy death day está súper dura";;;;"920070780276367360";https://twitter.com/andreear___/status/920070780276367360
RofthalAnna;2017-10-16 19:35;0;0;"Box Office Top 20: ' Happy Death Day ' parties at No. 1 http:// ift.tt/2gKUJLO";;;;"920070697807962112";https://twitter.com/RofthalAnna/status/920070697807962112
realdaveimboden;2017-10-16 19:34;1;3;"HAPPY DEATH DAY : tight 90 minutes, cute romance, lots of girl power. script runs like clockwork. fun chandelier swing gag. enjoyed it.";;;;"920070588479270912";https://twitter.com/realdaveimboden/status/920070588479270912
didadriancry;2017-10-16 19:34;0;0;"HAPPY DEATH DAY - No";;;;"920070460317954049";https://twitter.com/didadriancry/status/920070460317954049
PageBreaks_Biz;2017-10-16 19:33;0;1;"#HappyDeathDay celebrates #1 at Box Office while #BladeRunner2049 fades to second - https:// goo.gl/ryxRTk pic.twitter.com/JZeU5iyPzf";;;#HappyDeathDay #1 #BladeRunner2049;"920070343313711105";https://twitter.com/PageBreaks_Biz/status/920070343313711105
courtneyhaze;2017-10-16 19:33;0;3;"you who saw HAPPY DEATH DAY : did that ringtone get stuck in your head? i have found myself humming it randomly today!";;;;"920070210060558336";https://twitter.com/courtneyhaze/status/920070210060558336
Furley_PR;2017-10-16 19:32;0;0;"A fun @Quantanamo piece about Happy Death Day and the art of the movie mashup. http://www. marketwatch.com/story/the-real ly-scary-thing-hollywood-does-when-it-runs-out-of-reboots-2017-10-16 …";;@Quantanamo;;"920070009283526656";https://twitter.com/Furley_PR/status/920070009283526656
tay_griffin;2017-10-16 19:32;0;0;"somebody see Happy Death Day w me pls and thanks";;;;"920069958775836678";https://twitter.com/tay_griffin/status/920069958775836678
nezzzeni;2017-10-16 19:32;0;0;"Had so much fun today! And happy death day is to die for @Del… https://www. instagram.com/p/BaU9OFaB3uH5 0sT42Qy80QaOblxDnnFmEGzbQA0/ …";;@Del;;"920069935572774912";https://twitter.com/nezzzeni/status/920069935572774912
FernJGarza;2017-10-16 19:31;0;3;"Anyone trying to see happy death day ???";;;;"920069841704202240";https://twitter.com/FernJGarza/status/920069841704202240
Jaylyn___;2017-10-16 19:31;0;0;"I really am upset that they did not play 50 Cent’s song at all in Happy Death Day !!!!";;;;"920069712972865536";https://twitter.com/Jaylyn___/status/920069712972865536
allaccessmovies;2017-10-16 19:31;0;1;"Finally watching #HappyDeathDay";;;#HappyDeathDay;"920069637479510016";https://twitter.com/allaccessmovies/status/920069637479510016
teezyking23;2017-10-16 19:31;0;1;"About to check out Happy Death Day and share a large sugary Icee with @X__QueenAsh";;@X__QueenAsh;;"920069608622739456";https://twitter.com/teezyking23/status/920069608622739456
buffetlemon1;2017-10-16 19:31;0;0;"#BoxOfficeResults Number 1: Happy Death Day #StartingFinalGrade :A++ pic.twitter.com/AgrvlScTvz";;;#BoxOfficeResults #StartingFinalGrade;"920069596253704192";https://twitter.com/buffetlemon1/status/920069596253704192
TheKurdishMamba;2017-10-16 19:30;0;1;"Man y'all know what movie sucked? Happy Death Day";;;;"920069506025656320";https://twitter.com/TheKurdishMamba/status/920069506025656320
DXDONMEGA;2017-10-16 19:30;1;1;"#HappyDeathDay reaction on #StardustApp https:// app.stardust.co/d/reaction?r=3 8b51b75-bf9a-4c5d-8844-70fe25201e6a …";;;#HappyDeathDay #StardustApp;"920069430452908032";https://twitter.com/DXDONMEGA/status/920069430452908032
mjmmcmanus;2017-10-16 19:29;0;1;"Thinking About Going To See #HappyDeathDay I Wonder If It Is Any Good";;;#HappyDeathDay;"920069175271239682";https://twitter.com/mjmmcmanus/status/920069175271239682
__CouldCareless;2017-10-16 19:29;1;0;"happy death day was good";;;;"920069108191899649";https://twitter.com/__CouldCareless/status/920069108191899649
slusserc;2017-10-16 19:28;0;0;"I can't believe I convinced Sarah to see a scary movie!!!! — watching Happy Death Day at B&B Theatres Wildwood 10 http:// fb.me/8Y4vS4y1O";;;;"920068936347148288";https://twitter.com/slusserc/status/920068936347148288
getonlinedegrus;2017-10-16 19:28;0;0;"Box Office Top 20: ' Happy Death Day ' parties at No. 1 http://www. dailyherald.com/article/201710 16/entlife/310169818/ …";;;;"920068875424854016";https://twitter.com/getonlinedegrus/status/920068875424854016
NathanNatters;2017-10-16 19:27;0;2;"i wanna see happy death day";;;;"920068587984793601";https://twitter.com/NathanNatters/status/920068587984793601
InfoSinBandera;2017-10-16 19:26;0;1;"Film de horror " Happy Death Day " desplaza a "Blade Runner" en la taquilla... https:// goo.gl/uEaCFY pic.twitter.com/j3gnP1nSXR";;;;"920068350230790144";https://twitter.com/InfoSinBandera/status/920068350230790144
metaldc4life;2017-10-16 19:25;0;0;"FreedomWonInc. Box Office Top 20: ' Happy Death Day ' parties at No. 1: Driven by younger… https:// goo.gl/fb/cNzTJx";;;;"920068303153922049";https://twitter.com/metaldc4life/status/920068303153922049
masonsowell;2017-10-16 19:25;0;1;"Happy Death Day wasn't scary or creepy. Good movie tho";;;;"920068297747550208";https://twitter.com/masonsowell/status/920068297747550208
FresnoNewsCtr;2017-10-16 19:25;0;0;"Box Office Top 20: ' Happy Death Day ' parties at No. 1 http:// zpr.io/ng5Y6";;;;"920068245331247104";https://twitter.com/FresnoNewsCtr/status/920068245331247104
StaysOnTop_xo;2017-10-16 19:25;0;1;"Happy Death Day was so good, I want to see it again";;;;"920068225135726592";https://twitter.com/StaysOnTop_xo/status/920068225135726592
buffetlemon1;2017-10-16 19:25;0;0;"#BoxOfficeFirstPlacePrediction goes to Happy Death Day pic.twitter.com/GBKpHo4Plv";;;#BoxOfficeFirstPlacePrediction;"920068130176684033";https://twitter.com/buffetlemon1/status/920068130176684033
ReedleyAreaNews;2017-10-16 19:24;0;0;"Box Office Top 20: ' Happy Death Day ' parties at No. 1 http:// zpr.io/ng5Y6";;;;"920068037931356160";https://twitter.com/ReedleyAreaNews/status/920068037931356160
mayraaa_20;2017-10-16 19:24;4;4;"I want to see happy death day";;;;"920067937435656193";https://twitter.com/mayraaa_20/status/920067937435656193
FresnoRanchNews;2017-10-16 19:24;0;0;"Box Office Top 20: ' Happy Death Day ' parties at No. 1 http:// zpr.io/ng5Y6";;;;"920067928523005952";https://twitter.com/FresnoRanchNews/status/920067928523005952
MIDASthehero;2017-10-16 19:23;0;0;"I'm going to see happy death day tonight. you should see it tomorrow";;;;"920067636653953024";https://twitter.com/MIDASthehero/status/920067636653953024
cakefacecharlie;2017-10-16 19:22;1;3;"I really wanna go see Happy Death Day .";;;;"920067544555208705";https://twitter.com/cakefacecharlie/status/920067544555208705
Darbmilne;2017-10-16 19:21;0;0;"40 minutes until I watch Happy Death Day . Which I have heard largely positive things about.";;;;"920067259489452033";https://twitter.com/Darbmilne/status/920067259489452033
jack_breman;2017-10-16 19:21;0;0;"also have yall seen Happy Death Day ? I hate horror movies but that actually looks good and it got good reviews I think";;;;"920067210533588993";https://twitter.com/jack_breman/status/920067210533588993
BJ_MILLER20;2017-10-16 19:21;0;1;"Happy Death Day ... terrible. Absolutely terrible.";;;;"920067199578071041";https://twitter.com/BJ_MILLER20/status/920067199578071041
coolypee;2017-10-16 19:21;1;0;"wanna see happy death day";;;;"920067136462163969";https://twitter.com/coolypee/status/920067136462163969
_miseryadoresme;2017-10-16 19:20;0;0;"and happy death day";;;;"920066993641865216";https://twitter.com/_miseryadoresme/status/920066993641865216
xoxodevon817;2017-10-16 19:20;0;2;"someone go see Happy Death Day with me";;;;"920066967846969344";https://twitter.com/xoxodevon817/status/920066967846969344
katieecakess_;2017-10-16 19:20;2;1;"happy death day WAS NOT ALL THAT";;;;"920066949236879361";https://twitter.com/katieecakess_/status/920066949236879361
ZLivingston;2017-10-16 19:20;0;0;"Happy Death Day good or bad? https:// zaclivreviews.com/happy-death-da y-review/ …";;;;"920066903883829250";https://twitter.com/ZLivingston/status/920066903883829250
SouniqueChy;2017-10-16 19:20;0;0;"I wanna go to the movies to see “ Happy death day “";;;;"920066883608596480";https://twitter.com/SouniqueChy/status/920066883608596480
GlenmarieR;2017-10-16 19:18;1;3;"Quiero ver Kingsman otra vez de lo dura que estuvo pero también quiero ver happy death day";;;;"920066413464903680";https://twitter.com/GlenmarieR/status/920066413464903680
ChuckPeters13;2017-10-16 19:17;0;0;"Nah Happy Death Day is actually a pretty quality movie. And that's coming from me who hates those kind of movies.";;;;"920066108291518465";https://twitter.com/ChuckPeters13/status/920066108291518465
Hotchka;2017-10-16 19:16;1;0;"#BoxOffice Report - #HappyDeathDay celebrates a win! http:// hotchka.com/box-office-gro sses-october-13-15 … pic.twitter.com/3X3eQMxTsN";;;#BoxOffice #HappyDeathDay;"920066006499938304";https://twitter.com/Hotchka/status/920066006499938304
rocket9_9;2017-10-16 19:16;0;0;"I rated Happy Death Day (2017) 4/10 #IMDb http:// imdb.com/rg/an_share/ti tle/title/tt5308322/ …";;;#IMDb;"920065928146116609";https://twitter.com/rocket9_9/status/920065928146116609
contrapuntovzla;2017-10-16 19:15;0;0;"" Happy Death Day " se adelanta al día de los muertos y reina en la taquilla estadounidense http:// bit.ly/2kUaKDZ pic.twitter.com/evELOmc7yn";;;;"920065573312069632";https://twitter.com/contrapuntovzla/status/920065573312069632
Looohcabral;2017-10-16 19:14;0;0;"I'm at @Kinoplex for Happy Death Day in São João de Meriti, RJ https://www. swarmapp.com/c/lwCHbhmysr5";;@Kinoplex;;"920065561748439041";https://twitter.com/Looohcabral/status/920065561748439041
Ry_nC_m;2017-10-16 19:14;1;2;"#HappyDeathDay reaction on #StardustApp https:// app.stardust.co/d/reaction?r=c 28e7571-cc51-4fef-acde-c9a46be5f99e …";;;#HappyDeathDay #StardustApp;"920065350426914817";https://twitter.com/Ry_nC_m/status/920065350426914817
ocscreenwriters;2017-10-16 19:14;0;0;"Interview with Scott Lobdell, screenwriter of the new comedy horror movie ‘ Happy Death Day ’. https:// buff.ly/2kSbY2p";;;;"920065320039124994";https://twitter.com/ocscreenwriters/status/920065320039124994
CarlosEduBrasil;2017-10-16 19:13;0;0;"Gostei de um vídeo @YouTube http:// youtu.be/xERaMs_EPlc?aA MORTE TE DÁ PARABÉNS! ( Happy Death Day , 2017) - Crítica";;@YouTube;;"920065169803366400";https://twitter.com/CarlosEduBrasil/status/920065169803366400
IndiePopcorn_;2017-10-16 19:13;0;0;"#horror rules the weekend. @UniversalHorror has a strong opening. https://www. thewrap.com/happy-death-da y-carves-26-million-opening-box-office/ … @TheWrap";;@UniversalHorror @TheWrap;#horror;"920065168385622017";https://twitter.com/IndiePopcorn_/status/920065168385622017
Greishell3;2017-10-16 19:12;0;1;"Happy Death Day Caribbean Cinemas";;;;"920065042179076096";https://twitter.com/Greishell3/status/920065042179076096
princesa_dede;2017-10-16 19:12;0;0;"I wanna go watch Happy Death Day";;;;"920064939317964802";https://twitter.com/princesa_dede/status/920064939317964802
AGampatt;2017-10-16 19:11;0;0;"Happy death day Cavs the mew big 3 or on the orizon Irvin Harford Hayward pic.twitter.com/x3TQBgOyTG";;;;"920064786028625920";https://twitter.com/AGampatt/status/920064786028625920
ordinarygh0st;2017-10-16 19:11;0;2;"Main character of Happy Death Day is named Tree";;;;"920064603102392320";https://twitter.com/ordinarygh0st/status/920064603102392320
LairyenieO;2017-10-16 19:10;0;1;"A morte te dá parabéns (at @Kinoplex for Happy Death Day in nova iguaçu, RJ) https://www. swarmapp.com/c/c54IRkxoYcl";;@Kinoplex;;"920064527701602304";https://twitter.com/LairyenieO/status/920064527701602304
A_Matthews713;2017-10-16 19:10;0;0;"i want to see madea boo 2 friday night and my girlfriend wanna see happy death day instead....i dont wanna see that bullshit";;;;"920064449112936448";https://twitter.com/A_Matthews713/status/920064449112936448
contrapuntovzla;2017-10-16 19:10;0;2;"" Happy Death Day " se adelanta al día de los muertos y reina en la taquilla estadounidense http:// bit.ly/2kQUQtQ pic.twitter.com/z1XXgt1nud";;;;"920064313112584192";https://twitter.com/contrapuntovzla/status/920064313112584192
sachettiane;2017-10-16 19:09;0;1;"Alguém vai ao cinema comigo assistir Happy Death Day";;;;"920064188684406786";https://twitter.com/sachettiane/status/920064188684406786
ofConfusion;2017-10-16 19:09;0;5;"Happy Death Day ( @UniversalHorror ), edited by client Gregory Plotkin and produced by @blumhouse and @UniversalEnt , is in theaters NOW! pic.twitter.com/NbHqcCZmz1";;@UniversalHorror @blumhouse @UniversalEnt;;"920064079821135873";https://twitter.com/ofConfusion/status/920064079821135873
cabaceira96;2017-10-16 19:08;20;11;"Procura se companhia pa ir ver o happy death day ao cinema";;;;"920064048905031680";https://twitter.com/cabaceira96/status/920064048905031680
bryyanjosue;2017-10-16 19:08;0;0;"Happy Death Day es tremenda mierda.";;;;"920063874904281089";https://twitter.com/bryyanjosue/status/920063874904281089
loco0326;2017-10-16 19:07;0;0;"happy death day おすすめ";;;;"920063798429364224";https://twitter.com/loco0326/status/920063798429364224
JohnArchies;2017-10-16 19:06;0;1;"Going to see happy death day later";;;;"920063379317886977";https://twitter.com/JohnArchies/status/920063379317886977
moviemins;2017-10-16 19:06;1;1;"31 Days of Halloween: ‘ Happy Death Day ’ (2017)– Video Review http://www. youtube.com/watch?v=iiILkm g1xHw&t=85s … https:// movieminutessite.wordpress.com/2017/10/16/31- days-of-halloween-happy-death-day-2017-video-review/ …";;;;"920063365971550208";https://twitter.com/moviemins/status/920063365971550208
zetacompa;2017-10-16 19:06;0;0;"Los Angeles (AFP) - El estreno de la comedia de horror ' Happy Death Day ' (Feliz día de tu muerte) desplazó... http:// fb.me/96iO63asS";;;;"920063329975992322";https://twitter.com/zetacompa/status/920063329975992322
JamesAparicioPA;2017-10-16 19:06;0;1;"Film de horror ' Happy Death Day ' desplaza a 'Blade Runner' en la taquilla http:// zeta.com.pa/cultura/film-d e-horror-happy-death-day-desplaza-a-blade-runner-en-la-taquilla …";;;;"920063329699328000";https://twitter.com/JamesAparicioPA/status/920063329699328000
the_leviticus_;2017-10-16 19:05;0;4;"Who wanna go see happy death day ?";;;;"920063290553778176";https://twitter.com/the_leviticus_/status/920063290553778176
moviesmaniaCX;2017-10-16 19:05;0;0;"HAPPY DEATH DAY | ACTING: B+ | STORY: B- | MUSIC: B+ | PACING: B | CHARACTER: B | GENRE:… https://www. instagram.com/p/BaU6JztFG0n/";;;;"920063184655884288";https://twitter.com/moviesmaniaCX/status/920063184655884288
Brittney_Turpin;2017-10-16 19:05;0;0;"Saw Happy Death Day at Atlantic station today...";;;;"920063167841128448";https://twitter.com/Brittney_Turpin/status/920063167841128448
ICE_Inspire2Chg;2017-10-16 19:05;0;0;"Universal & Blumhouse's Happy Death Day easily tops weekend box office.Grossing 31,500,000 ww(prod bud $4.8m). http:// ic-entertainment.com pic.twitter.com/kl85Wbfr7o";;;;"920063075302170624";https://twitter.com/ICE_Inspire2Chg/status/920063075302170624
sahilcodes;2017-10-16 19:04;0;0;"Spook 14: Happy Death Day was kinda great? Highly recommend watching it in a theater w/ ppl in front of you overreacting to everything.";;;;"920063009191550976";https://twitter.com/sahilcodes/status/920063009191550976
DevinKobayashi;2017-10-16 19:04;0;10;"Anyone wanna see Happy Death Day sometime this week?";;;;"920062837019389953";https://twitter.com/DevinKobayashi/status/920062837019389953
creetureshow;2017-10-16 19:01;4;10;"Happy Death Day - Creating the Voice of Horror This man is a genius! https://www. youtube.com/watch?v=hKHee_ -CiLQ&feature=share …";;;;"920062273158184960";https://twitter.com/creetureshow/status/920062273158184960
polishperfectt;2017-10-16 19:01;0;0;"How ' Happy Death Day ' Toys With Audience's Sexist Views Of Women In Horror https://www. bustle.com/p/how-happy-de ath-day-toys-with-audiences-sexist-views-of-women-in-horror-2789357 … via bustle";;;;"920062261594591232";https://twitter.com/polishperfectt/status/920062261594591232
Sossa_97;2017-10-16 19:01;0;0;"Happy death day looks like groundhog day just with a serial killer, exact sake plot !";;;;"920062222256214016";https://twitter.com/Sossa_97/status/920062222256214016
TransmediaSF;2017-10-16 19:01;0;0;"The latest The Future of Entertainment!! https:// paper.li/f-1388786488?e dition_id=68ec3260-b2a4-11e7-8bb0-0cc47a0d1609 … #happydeathday";;;#happydeathday;"920062168950812672";https://twitter.com/TransmediaSF/status/920062168950812672
krazykev98;2017-10-16 19:01;0;1;"#happydeathday 10/10 everyone should go see this movie!!! One of my… https://www. instagram.com/p/BaU5rknFJ3-d DG5iITvaRomKGDy67v-u0cmVI00/ …";;;#happydeathday;"920062148721692673";https://twitter.com/krazykev98/status/920062148721692673
